seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_2254422	2782	No terminal repeats	NA	5	11	0.9721	NA	1	4.5325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_793110	2804	No terminal repeats	NA	6	11	0.9721	NA	0	5.1382	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2470342	4798	No terminal repeats	NA	4	11	0.9721	NA	1	5.1516	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_906466	6343	No terminal repeats	NA	12	11	0.9721	NA	1	14.1657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1251545	11301	No terminal repeats	NA	16	11	0.9721	NA	0	6.4078	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61342	2262	No terminal repeats	NA	4	11	0.9721	NA	2	3.5565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2929399	2387	No terminal repeats	NA	2	11	0.9721	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_911805	1228	No terminal repeats	NA	2	11	0.9721	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_382561	5349	No terminal repeats	NA	13	11	0.9721	NA	1	10.0953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_949359	7938	No terminal repeats	NA	2	11	0.9721	NA	0	2.8894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1017614	1011	No terminal repeats	NA	3	11	0.9721	NA	2	5.0941	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1612358	5115	No terminal repeats	NA	5	11	0.9721	NA	0	3.1846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2416515	5655	No terminal repeats	NA	16	11	0.9720	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1239420	2951	No terminal repeats	NA	5	11	0.9720	NA	2	5.1536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1274661	3601	No terminal repeats	NA	6	11	0.9720	NA	5	10.0125	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2971880	1615	No terminal repeats	NA	3	11	0.9720	NA	2	4.1942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_749637	2002	No terminal repeats	NA	4	11	0.9720	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3580620	1247	No terminal repeats	NA	1	11	0.9720	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2896335	1478	No terminal repeats	NA	4	11	0.9720	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1237940	1030	No terminal repeats	NA	2	11	0.9720	NA	2	2.9365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2959780	1307	No terminal repeats	NA	3	11	0.9720	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2967541	3561	No terminal repeats	NA	3	11	0.9720	NA	2	4.9039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2864645	2136	No terminal repeats	NA	2	11	0.9720	NA	1	2.9453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2954512	1130	No terminal repeats	NA	2	11	0.9720	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_152784	2657	No terminal repeats	NA	6	11	0.9720	NA	0	6.1121	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15023	1944	No terminal repeats	NA	3	11	0.9720	NA	2	4.4711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1279406	6744	No terminal repeats	NA	8	11	0.9720	NA	1	2.9833	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1637812	2562	No terminal repeats	NA	3	11	0.9720	NA	1	4.6028	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2813975	1730	No terminal repeats	NA	2	11	0.9719	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_177356	60619	No terminal repeats	NA	55	11	0.9719	NA	2	7.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_3406206	1632	No terminal repeats	NA	3	11	0.9719	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3542560	2494	No terminal repeats	NA	4	11	0.9719	NA	3	4.8994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2415107	1829	No terminal repeats	NA	3	11	0.9719	NA	1	3.1001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_226048	1764	No terminal repeats	NA	5	11	0.9719	NA	1	6.6497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_452830	7984	No terminal repeats	NA	8	11	0.9719	NA	2	12.6818	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2575450	4768	No terminal repeats	NA	5	11	0.9719	NA	0	4.2708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2329451	3688	No terminal repeats	NA	8	11	0.9719	NA	0	3.0572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3403828	3532	No terminal repeats	NA	4	11	0.9719	NA	0	5.2084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2741368	4639	No terminal repeats	NA	9	11	0.9719	NA	5	11.5880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_679242	2818	No terminal repeats	NA	8	11	0.9719	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3035867	1345	No terminal repeats	NA	3	11	0.9719	NA	1	3.1520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_2710567	4452	No terminal repeats	NA	6	11	0.9719	NA	0	7.8179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3279174	1195	No terminal repeats	NA	3	11	0.9719	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3372537	2832	No terminal repeats	NA	7	11	0.9719	NA	2	9.1513	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3559664	1934	No terminal repeats	NA	2	11	0.9718	NA	2	3.1302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1854462	7235	No terminal repeats	NA	7	11	0.9718	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2213159	1281	No terminal repeats	NA	1	15	0.9718	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_452478	2949	No terminal repeats	NA	6	11	0.9718	NA	0	4.9182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2903382	3672	No terminal repeats	NA	7	11	0.9718	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_599845	2307	No terminal repeats	NA	2	11	0.9718	NA	2	2.9663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76905	33769	No terminal repeats	NA	38	11	0.9718	NA	12	32.1178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_390612	2540	No terminal repeats	NA	5	11	0.9718	NA	0	5.1256	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2473492	1401	No terminal repeats	NA	3	11	0.9718	NA	1	5.1422	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1722450	2969	No terminal repeats	NA	6	11	0.9718	NA	1	4.8003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_671553	1679	No terminal repeats	NA	3	11	0.9718	NA	1	3.2423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_344388	3098	No terminal repeats	NA	6	11	0.9718	NA	0	6.4411	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_279225	3150	No terminal repeats	NA	4	11	0.9718	NA	1	3.1001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2113551	4419	No terminal repeats	NA	4	11	0.9718	NA	0	3.2001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_312391	3939	No terminal repeats	NA	4	11	0.9718	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_40697	3091	No terminal repeats	NA	5	11	0.9718	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2615154	4338	No terminal repeats	NA	13	11	0.9718	NA	0	2.8603	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1874784	2574	No terminal repeats	NA	3	11	0.9718	NA	1	3.0257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1231666	1098	No terminal repeats	NA	4	11	0.9717	NA	2	3.2421	Viruses;Monodnaviria;Sangervirae;Phixviricota;Malgrandaviricetes;Petitvirales;Microviridae
k141_1881377	3342	No terminal repeats	NA	8	11	0.9717	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2488372	1124	No terminal repeats	NA	3	11	0.9717	NA	1	4.3979	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1089369	2669	No terminal repeats	NA	4	11	0.9717	NA	0	3.4467	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3424913	1185	No terminal repeats	NA	1	15	0.9717	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1826446	1329	No terminal repeats	NA	2	11	0.9717	NA	1	3.4334	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1023721	3414	No terminal repeats	NA	7	11	0.9717	NA	1	8.0655	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2951806	11451	No terminal repeats	NA	17	11	0.9717	NA	1	22.5501	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555685	86704	No terminal repeats	NA	87	11	0.9717	NA	4	46.5171	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2955948	11393	No terminal repeats	NA	12	11	0.9717	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3209213	1433	No terminal repeats	NA	4	11	0.9716	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2029968	1173	No terminal repeats	NA	1	15	0.9716	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_74085	4219	No terminal repeats	NA	10	11	0.9716	NA	0	4.6668	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2654862	5530	No terminal repeats	NA	11	11	0.9716	NA	0	7.6583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1128914	7381	No terminal repeats	NA	8	11	0.9716	NA	1	10.2466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_396556	10909	No terminal repeats	NA	11	11	0.9716	NA	0	6.2666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191801	3110	No terminal repeats	NA	6	11	0.9716	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_2859541	1389	No terminal repeats	NA	1	11	0.9716	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3638612	4297	No terminal repeats	NA	8	11	0.9716	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1058600	1564	No terminal repeats	NA	4	11	0.9716	NA	2	5.9885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3191880	2561	No terminal repeats	NA	1	11	0.9715	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2303708	6810	No terminal repeats	NA	15	11	0.9715	NA	1	9.6949	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_694489	5780	No terminal repeats	NA	10	11	0.9715	NA	3	14.4947	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1351526	2727	No terminal repeats	NA	4	11	0.9715	NA	0	3.0182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_384082	4670	No terminal repeats	NA	1	11	0.9715	NA	0	1.4494	Unclassified
k141_230322	1245	No terminal repeats	NA	1	11	0.9715	NA	1	1.5017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3530041	1060	No terminal repeats	NA	3	11	0.9715	NA	1	4.9148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2415639	1329	No terminal repeats	NA	3	11	0.9715	NA	1	4.5169	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_3280289	3500	No terminal repeats	NA	3	11	0.9715	NA	1	5.1148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Arenbergviridae
k141_3835469	4962	No terminal repeats	NA	7	11	0.9714	NA	1	8.3170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_443912	1318	No terminal repeats	NA	3	11	0.9714	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3533791	1116	No terminal repeats	NA	1	11	0.9714	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2525246	2252	No terminal repeats	NA	3	11	0.9714	NA	1	3.0716	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2181721	5141	No terminal repeats	NA	4	11	0.9714	NA	0	3.4342	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_333793	4064	No terminal repeats	NA	9	11	0.9714	NA	2	9.3023	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1114339	1073	No terminal repeats	NA	3	11	0.9714	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_697083	2837	No terminal repeats	NA	6	11	0.9714	NA	3	4.1919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2080748	1668	No terminal repeats	NA	1	11	0.9714	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3943681	3069	No terminal repeats	NA	2	11	0.9714	NA	0	3.0828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1632958	2698	No terminal repeats	NA	6	11	0.9713	NA	1	8.5845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2129057	1268	No terminal repeats	NA	2	11	0.9713	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1087999	1708	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71109	1497	No terminal repeats	NA	2	11	0.9713	NA	2	2.9667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_324219	1231	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2904565	3520	No terminal repeats	NA	4	11	0.9713	NA	2	4.4978	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_851157	2296	No terminal repeats	NA	1	11	0.9713	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148562	9718	No terminal repeats	NA	7	11	0.9713	NA	0	5.1482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2140424	5476	No terminal repeats	NA	7	11	0.9712	NA	0	7.8530	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2909207	4749	No terminal repeats	NA	4	11	0.9712	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2690916	6167	No terminal repeats	NA	11	11	0.9712	NA	1	5.4713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1614875	1178	No terminal repeats	NA	2	11	0.9712	NA	2	3.4366	Unclassified
k141_2797086	6108	No terminal repeats	NA	13	11	0.9712	NA	0	8.9112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_829646	4306	No terminal repeats	NA	5	11	0.9712	NA	0	5.0980	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_639501	3567	No terminal repeats	NA	3	11	0.9712	NA	0	2.8931	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59112	1342	No terminal repeats	NA	3	11	0.9712	NA	1	5.0831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3901445	1297	No terminal repeats	NA	1	11	0.9712	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3939797	1703	No terminal repeats	NA	5	11	0.9712	NA	1	4.5166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_181210	5240	No terminal repeats	NA	12	11	0.9712	NA	2	14.7731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1016139	1151	No terminal repeats	NA	2	11	0.9712	NA	1	3.1614	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_481027	35456	No terminal repeats	NA	60	11	0.9711	NA	0	16.3176	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_339027	3211	No terminal repeats	NA	7	11	0.9711	NA	0	4.2680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1759009	2497	No terminal repeats	NA	6	11	0.9711	NA	2	7.5639	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3340853	1384	No terminal repeats	NA	3	11	0.9711	NA	1	4.7389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2708813	3273	No terminal repeats	NA	5	11	0.9711	NA	0	7.9754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1655929	2574	No terminal repeats	NA	4	11	0.9711	NA	1	2.5926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_504518	11973	No terminal repeats	NA	9	11	0.9711	NA	0	6.3688	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1332184	13165	No terminal repeats	NA	13	11	0.9711	NA	3	17.8098	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4010608	1101	No terminal repeats	NA	1	11	0.9711	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_693888	10413	No terminal repeats	NA	1	11	0.9711	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4087086	5462	No terminal repeats	NA	8	11	0.9711	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_778962	6317	No terminal repeats	NA	8	11	0.9711	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2052305	3427	No terminal repeats	NA	6	11	0.9711	NA	0	3.1109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2194251	23811	No terminal repeats	NA	25	11	0.9711	NA	0	9.9971	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3940227	3119	No terminal repeats	NA	6	11	0.9711	NA	1	4.6729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2639141	1606	No terminal repeats	NA	3	11	0.9711	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2655533	4986	No terminal repeats	NA	12	11	0.9710	NA	0	3.0666	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3619543	3203	No terminal repeats	NA	4	11	0.9710	NA	4	5.6777	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3213511	1308	No terminal repeats	NA	1	15	0.9710	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2839882	1473	No terminal repeats	NA	2	11	0.9710	NA	1	3.3917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555910	1369	No terminal repeats	NA	2	11	0.9710	NA	1	3.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3364828	5163	No terminal repeats	NA	5	11	0.9710	NA	0	4.8911	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3562948	3862	No terminal repeats	NA	5	11	0.9710	NA	0	4.7429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_3874157	3013	No terminal repeats	NA	3	11	0.9710	NA	0	3.4312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2636272	3370	No terminal repeats	NA	2	11	0.9710	NA	0	3.4352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_278337	15916	No terminal repeats	NA	18	11	0.9710	NA	2	16.0032	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_674183	1755	No terminal repeats	NA	2	11	0.9710	NA	1	3.1418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1659520	3462	No terminal repeats	NA	5	11	0.9710	NA	0	5.9127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2106843	18367	No terminal repeats	NA	20	11	0.9710	NA	3	14.2146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3003137	7591	No terminal repeats	NA	9	11	0.9710	NA	3	6.8719	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2645932	12356	No terminal repeats	NA	29	11	0.9710	NA	3	13.7234	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2895575	24015	No terminal repeats	NA	43	11	0.9710	NA	2	25.1355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3616838	7119	No terminal repeats	NA	10	11	0.9710	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1844200	4715	No terminal repeats	NA	9	11	0.9709	NA	2	2.8206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_48094	2104	No terminal repeats	NA	4	11	0.9709	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_3060974	1180	No terminal repeats	NA	5	11	0.9709	NA	1	6.4009	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2513720	7622	No terminal repeats	NA	12	11	0.9709	NA	0	8.6846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2237216	3390	No terminal repeats	NA	6	11	0.9709	NA	0	3.4407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3805376	2547	No terminal repeats	NA	1	11	0.9709	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_836805	4370	No terminal repeats	NA	4	11	0.9709	NA	0	2.9602	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53898	12388	No terminal repeats	NA	9	11	0.9708	NA	1	6.5717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1252795	2866	No terminal repeats	NA	2	11	0.9708	NA	2	2.7953	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2538947	1386	No terminal repeats	NA	3	11	0.9708	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_999396	3640	No terminal repeats	NA	9	11	0.9708	NA	0	6.5134	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_314532	12675	No terminal repeats	NA	13	11	0.9708	NA	1	8.2756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_532409	6501	No terminal repeats	NA	2	11	0.9708	NA	0	2.9295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4041210	1658	No terminal repeats	NA	3	11	0.9708	NA	1	4.8592	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_255213	4693	No terminal repeats	NA	4	11	0.9708	NA	0	4.5238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_851151	2299	No terminal repeats	NA	1	11	0.9708	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3110675	1812	No terminal repeats	NA	2	11	0.9708	NA	1	2.6720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_853585	1509	No terminal repeats	NA	5	11	0.9708	NA	1	4.5286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
