sample_id	aro_id	card_hit_name	diamond_read_hits	mean_pident	mean_bitscore	max_bitscore
I_11-12	ARO:3002167	MIR-4	53	82.407547	80.586792	110.000000
I_11-12	ARO:3002168	MIR-2	111	75.443243	78.793694	110.000000
I_11-12	ARO:3002169	MIR-3	116	76.906034	78.406034	110.000000
I_11-12	ARO:3002170	MIR-5	107	78.491589	79.611215	110.000000
I_11-12	ARO:3002171	MIR-6	66	82.492424	84.306061	110.000000
I_11-12	ARO:3002172	MIR-7	20	78.095000	73.145000	106.000000
I_11-12	ARO:3002174	MIR-9	71	83.515493	83.581690	110.000000
I_11-12	ARO:3002175	MIR-10	47	84.170213	81.076596	110.000000
I_11-12	ARO:3002176	MIR-11	47	82.668085	81.489362	110.000000
I_11-12	ARO:3002177	MIR-12	80	82.708750	84.457500	110.000000
I_11-12	ARO:3002178	MIR-13	50	80.934000	78.998000	106.000000
I_11-12	ARO:3002179	MIR-14	96	86.973958	88.247917	108.000000
I_11-12	ARO:3002180	MIR-15	76	84.125000	84.719737	110.000000
I_11-12	ARO:3002181	MIR-16	108	78.312963	79.323148	110.000000
I_11-12	ARO:3002182	MOX-1	1189	81.984188	80.082675	109.000000
I_11-12	ARO:3002183	MOX-2	1672	86.119199	84.531459	108.000000
I_11-12	ARO:3002184	MOX-4	1648	86.041748	84.544903	108.000000
I_11-12	ARO:3002185	MOX-6	1042	91.507965	92.612188	110.000000
I_11-12	ARO:3002186	MOX-3	1743	85.058290	83.907631	108.000000
I_11-12	ARO:3002188	MOX-5	999	92.274875	90.516517	109.000000
I_11-12	ARO:3002189	MOX-7	1096	91.246807	89.302920	110.000000
I_11-12	ARO:3002190	MOX-8	1517	89.022544	87.363349	108.000000
I_11-12	ARO:3002191	MOX-9	823	81.815674	81.418469	111.000000
I_11-12	ARO:3002192	IMP-1	10	46.320000	47.850000	99.400000
I_11-12	ARO:3002193	IMP-2	12	52.066667	55.008333	97.400000
I_11-12	ARO:3002194	IMP-3	10	43.280000	46.990000	97.800000
I_11-12	ARO:3002195	IMP-4	16	38.768750	40.700000	46.600000
I_11-12	ARO:3002196	IMP-5	11	51.427273	55.154545	94.400000
I_11-12	ARO:3002197	IMP-6	8	44.200000	47.387500	97.800000
I_11-12	ARO:3002198	IMP-7	8	54.975000	55.037500	96.700000
I_11-12	ARO:3002199	IMP-8	12	52.066667	55.008333	97.400000
I_11-12	ARO:3002200	IMP-9	12	45.725000	51.658333	96.300000
I_11-12	ARO:3002201	IMP-10	8	44.450000	47.587500	99.400000
I_11-12	ARO:3002202	IMP-11	11	59.018182	59.890909	99.800000
I_11-12	ARO:3002203	IMP-12	5	46.340000	48.620000	57.400000
I_11-12	ARO:3002204	IMP-13	3	60.200000	66.100000	97.400000
I_11-12	ARO:3002205	IMP-14	8	53.725000	51.400000	72.800000
I_11-12	ARO:3002206	IMP-15	8	45.987500	50.550000	62.000000
I_11-12	ARO:3002207	IMP-16	6	49.766667	54.033333	97.400000
I_11-12	ARO:3002208	IMP-17	1	86.000000	97.400000	97.400000
I_11-12	ARO:3002209	IMP-18	9	53.022222	54.077778	71.200000
I_11-12	ARO:3002210	IMP-19	12	52.066667	55.008333	97.400000
I_11-12	ARO:3002211	IMP-20	7	51.442857	53.914286	63.900000
I_11-12	ARO:3002212	IMP-21	11	59.018182	59.745455	98.200000
I_11-12	ARO:3002213	IMP-22	11	52.800000	55.318182	97.100000
I_11-12	ARO:3002214	IMP-23	4	46.350000	48.800000	63.900000
I_11-12	ARO:3002215	IMP-24	8	55.762500	59.350000	97.400000
I_11-12	ARO:3002216	IMP-25	9	52.033333	55.244444	95.500000
I_11-12	ARO:3002217	IMP-26	16	38.768750	40.700000	46.600000
I_11-12	ARO:3002218	IMP-27	8	52.325000	53.337500	63.900000
I_11-12	ARO:3002219	IMP-28	3	48.400000	57.233333	61.200000
I_11-12	ARO:3002220	IMP-29	9	48.833333	48.877778	60.800000
I_11-12	ARO:3002221	IMP-30	9	45.411111	48.722222	99.400000
I_11-12	ARO:3002222	IMP-31	6	44.283333	41.783333	48.500000
I_11-12	ARO:3002223	IMP-32	8	52.975000	51.400000	72.800000
I_11-12	ARO:3002224	IMP-33	5	51.940000	57.460000	99.000000
I_11-12	ARO:3002225	IMP-34	12	45.200000	47.441667	99.400000
I_11-12	ARO:3002226	IMP-35	6	44.283333	41.783333	48.500000
I_11-12	ARO:3002228	IMP-37	2	70.100000	79.300000	97.400000
I_11-12	ARO:3002229	IMP-38	14	38.650000	40.242857	46.600000
I_11-12	ARO:3002230	IMP-39	4	60.300000	70.550000	97.400000
I_11-12	ARO:3002231	IMP-40	8	44.450000	47.587500	99.400000
I_11-12	ARO:3002232	IMP-41	10	59.240000	61.290000	98.600000
I_11-12	ARO:3002233	IMP-42	10	46.320000	47.850000	99.400000
I_11-12	ARO:3002234	IMP-43	7	50.542857	49.085714	64.300000
I_11-12	ARO:3002235	IMP-44	8	59.675000	61.925000	99.800000
I_11-12	ARO:3002236	IMP-45	12	45.725000	51.658333	96.300000
I_11-12	ARO:3002237	IMP-46	7	52.371429	53.742857	76.300000
I_11-12	ARO:3002239	IMP-48	8	53.725000	51.450000	73.200000
I_11-12	ARO:3002240	CARB-1	544	74.850184	73.808088	110.000000
I_11-12	ARO:3002241	CARB-2	515	76.810680	74.946990	110.000000
I_11-12	ARO:3002242	CARB-3	432	81.703241	78.629630	110.000000
I_11-12	ARO:3002243	CARB-4	511	72.206654	71.827593	104.000000
I_11-12	ARO:3002244	CARB-5	1646	73.160024	73.181045	111.000000
I_11-12	ARO:3002245	CARB-6	489	75.285276	73.217178	110.000000
I_11-12	ARO:3002246	CARB-7	791	63.520733	65.396081	106.000000
I_11-12	ARO:3002247	CARB-8	1620	73.622716	73.614444	111.000000
I_11-12	ARO:3002248	CARB-9	815	63.229325	65.321104	106.000000
I_11-12	ARO:3002249	CARB-10	1637	72.905315	73.054368	111.000000
I_11-12	ARO:3002250	CARB-12	520	75.469423	73.788846	110.000000
I_11-12	ARO:3002252	CARB-14	1636	73.303973	73.339303	111.000000
I_11-12	ARO:3002254	CARB-17	539	59.622820	60.266605	74.700000
I_11-12	ARO:3002255	CARB-16	1634	73.477050	73.468911	111.000000
I_11-12	ARO:3002256	IND-1	8	58.100000	65.087500	86.300000
I_11-12	ARO:3002257	IND-2	8	56.587500	64.375000	89.400000
I_11-12	ARO:3002258	IND-2a	8	56.312500	64.125000	89.400000
I_11-12	ARO:3002259	IND-3	9	56.744444	63.888889	88.200000
I_11-12	ARO:3002260	IND-4	11	57.145455	62.281818	88.200000
I_11-12	ARO:3002261	IND-5	8	58.687500	65.075000	87.800000
I_11-12	ARO:3002262	IND-6	8	57.337500	65.000000	85.500000
I_11-12	ARO:3002263	IND-7	8	58.100000	65.087500	86.300000
I_11-12	ARO:3002264	IND-8	8	57.087500	63.937500	86.300000
I_11-12	ARO:3002265	IND-9	11	53.345455	61.354545	86.300000
I_11-12	ARO:3002266	IND-10	8	56.825000	63.650000	86.300000
I_11-12	ARO:3002267	IND-11	8	56.600000	63.837500	89.400000
I_11-12	ARO:3002268	IND-12	8	56.862500	64.525000	89.400000
I_11-12	ARO:3002269	IND-14	9	56.755556	63.833333	88.200000
I_11-12	ARO:3002270	IND-15	7	59.242857	66.571429	89.400000
I_11-12	ARO:3002271	VIM-1	24	49.450000	59.016667	70.100000
I_11-12	ARO:3002272	VIM-2	6	49.100000	50.300000	56.600000
I_11-12	ARO:3002273	VIM-3	1	43.200000	53.500000	53.500000
I_11-12	ARO:3002274	VIM-4	12	48.541667	54.925000	66.200000
I_11-12	ARO:3002275	VIM-5	8	50.175000	55.112500	66.200000
I_11-12	ARO:3002276	VIM-6	6	49.100000	50.300000	56.600000
I_11-12	ARO:3002277	VIM-7	43	50.646512	51.688372	66.600000
I_11-12	ARO:3002278	VIM-8	7	47.714286	48.557143	56.600000
I_11-12	ARO:3002279	VIM-9	1	43.200000	53.500000	53.500000
I_11-12	ARO:3002280	VIM-10	1	45.500000	55.100000	55.100000
I_11-12	ARO:3002281	VIM-11	5	50.420000	52.200000	56.600000
I_11-12	ARO:3002282	VIM-12	16	49.325000	51.925000	67.000000
I_11-12	ARO:3002283	VIM-13	6	46.016667	48.533333	57.400000
I_11-12	ARO:3002284	VIM-14	5	49.200000	54.660000	66.200000
I_11-12	ARO:3002285	VIM-15	11	51.672727	48.963636	60.100000
I_11-12	ARO:3002286	VIM-16	5	50.420000	52.200000	56.600000
I_11-12	ARO:3002287	VIM-17	7	47.714286	48.557143	56.600000
I_11-12	ARO:3002288	VIM-18	7	47.357143	48.614286	56.600000
I_11-12	ARO:3002289	VIM-19	37	48.010811	52.689189	69.300000
I_11-12	ARO:3002290	VIM-20	15	48.886667	56.420000	64.300000
I_11-12	ARO:3002293	VIM-23	8	48.537500	49.950000	59.700000
I_11-12	ARO:3002294	VIM-24	4	50.525000	51.100000	53.500000
I_11-12	ARO:3002295	VIM-25	1	52.600000	45.100000	45.100000
I_11-12	ARO:3002296	VIM-26	32	47.712500	57.009375	69.700000
I_11-12	ARO:3002297	VIM-27	31	48.696774	58.125806	70.100000
I_11-12	ARO:3002298	VIM-28	16	47.956250	54.025000	66.200000
I_11-12	ARO:3002299	VIM-29	73	47.558904	55.967123	71.200000
I_11-12	ARO:3002300	VIM-30	5	50.420000	52.200000	56.600000
I_11-12	ARO:3002301	VIM-31	18	49.072222	57.883333	67.000000
I_11-12	ARO:3002302	VIM-32	23	49.539130	59.691304	70.100000
I_11-12	ARO:3002303	VIM-33	27	51.211111	58.448148	71.200000
I_11-12	ARO:3002304	VIM-34	40	47.442500	55.350000	70.100000
I_11-12	ARO:3002305	VIM-35	29	47.344828	57.034483	70.100000
I_11-12	ARO:3002306	VIM-36	4	50.525000	51.100000	53.500000
I_11-12	ARO:3002307	VIM-37	25	46.952000	53.180000	67.000000
I_11-12	ARO:3002308	VIM-38	11	49.309091	53.027273	66.200000
I_11-12	ARO:3002309	VIM-39	20	49.415000	61.290000	69.700000
I_11-12	ARO:3002310	VIM-40	2	56.200000	52.350000	66.200000
I_11-12	ARO:3002313	KPC-3	21	88.600000	94.319048	111.000000
I_11-12	ARO:3002314	KPC-4	37	65.532432	63.300000	102.000000
I_11-12	ARO:3002315	KPC-5	25	90.424000	90.396000	111.000000
I_11-12	ARO:3002316	KPC-6	24	58.729167	60.166667	102.000000
I_11-12	ARO:3002317	KPC-7	12	74.141667	75.400000	102.000000
I_11-12	ARO:3002318	KPC-8	36	62.388889	63.713889	102.000000
I_11-12	ARO:3002319	KPC-9	98	68.450000	68.273469	104.000000
I_11-12	ARO:3002320	KPC-10	28	87.567857	92.707143	111.000000
I_11-12	ARO:3002321	KPC-11	26	90.792308	90.757692	111.000000
I_11-12	ARO:3002322	KPC-12	12	96.258333	92.608333	111.000000
I_11-12	ARO:3002323	KPC-13	7	85.742857	88.285714	102.000000
I_11-12	ARO:3002324	KPC-14	95	73.351579	72.727368	104.000000
I_11-12	ARO:3002325	KPC-15	27	57.274074	58.318519	100.000000
I_11-12	ARO:3002326	KPC-16	40	61.882500	60.485000	109.000000
I_11-12	ARO:3002327	KPC-17	56	48.098214	52.417857	102.000000
I_11-12	ARO:3002329	KPC-19	22	89.118182	94.427273	111.000000
I_11-12	ARO:3002330	GES-1	2448	95.049673	89.852696	113.000000
I_11-12	ARO:3002331	GES-2	2272	95.570599	89.888160	113.000000
I_11-12	ARO:3002332	GES-3	1844	93.378200	86.281725	113.000000
I_11-12	ARO:3002333	GES-4	1914	91.389289	84.617189	113.000000
I_11-12	ARO:3002334	GES-5	2379	94.836318	89.554224	113.000000
I_11-12	ARO:3002335	GES-6	1913	97.138526	90.248301	113.000000
I_11-12	ARO:3002336	GES-7	2117	94.179547	87.909967	113.000000
I_11-12	ARO:3002337	GES-8	2019	95.436850	89.395394	113.000000
I_11-12	ARO:3002338	GES-9	2065	93.918450	86.811525	110.000000
I_11-12	ARO:3002339	GES-10	1472	93.754076	90.486685	113.000000
I_11-12	ARO:3002340	GES-11	2064	93.944283	86.832703	109.000000
I_11-12	ARO:3002341	GES-12	2045	92.954866	85.710122	108.000000
I_11-12	ARO:3002342	GES-13	2201	91.001817	85.071377	113.000000
I_11-12	ARO:3002343	GES-14	2351	92.421693	86.311740	109.000000
I_11-12	ARO:3002344	GES-15	2032	97.343553	90.939469	113.000000
I_11-12	ARO:3002345	GES-16	1985	93.678589	88.404232	113.000000
I_11-12	ARO:3002346	GES-17	1726	92.857242	84.041599	109.000000
I_11-12	ARO:3002347	GES-18	1900	96.767579	89.478368	113.000000
I_11-12	ARO:3002348	GES-19	1468	98.526294	93.462943	109.000000
I_11-12	ARO:3002349	GES-20	2146	93.456710	91.191100	113.000000
I_11-12	ARO:3002350	GES-21	2373	92.460008	86.787316	113.000000
I_11-12	ARO:3002351	GES-22	2180	91.897752	85.374312	109.000000
I_11-12	ARO:3002352	GES-23	1986	95.250755	89.037714	113.000000
I_11-12	ARO:3002353	GES-24	1996	95.572595	89.136974	113.000000
I_11-12	ARO:3002354	NDM-3	8	96.462500	94.725000	111.000000
I_11-12	ARO:3002355	NDM-4	15	80.193333	80.933333	111.000000
I_11-12	ARO:3002356	NDM-6	14	78.921429	80.007143	111.000000
I_11-12	ARO:3002357	NDM-7	13	84.361538	84.861538	111.000000
I_11-12	ARO:3002358	NDM-8	13	84.361538	84.676923	111.000000
I_11-12	ARO:3002359	NDM-9	14	78.778571	79.585714	111.000000
I_11-12	ARO:3002360	NDM-10	9	67.211111	63.811111	103.000000
I_11-12	ARO:3002361	NDM-11	10	90.420000	95.170000	111.000000
I_11-12	ARO:3002362	NDM-12	13	77.300000	78.423077	111.000000
I_11-12	ARO:3002363	PER-1	413	73.296610	70.994673	106.000000
I_11-12	ARO:3002364	PER-2	339	70.541888	69.951327	107.000000
I_11-12	ARO:3002365	PER-3	434	72.188710	70.263594	106.000000
I_11-12	ARO:3002366	PER-4	395	74.180506	71.602532	106.000000
I_11-12	ARO:3002367	PER-5	409	73.425183	71.029829	106.000000
I_11-12	ARO:3002368	PER-6	819	55.812332	56.148718	103.000000
I_11-12	ARO:3002369	PER-7	408	73.147304	70.970098	106.000000
I_11-12	ARO:3002370	VEB-1	6086	92.067171	88.354732	113.000000
I_11-12	ARO:3002371	VEB-2	5494	91.790990	89.231161	113.000000
I_11-12	ARO:3002372	VEB-3	5613	91.924408	87.769303	113.000000
I_11-12	ARO:3002373	VEB-4	4737	93.161452	89.719126	113.000000
I_11-12	ARO:3002374	VEB-6	4838	93.604072	88.181005	113.000000
I_11-12	ARO:3002375	VEB-5	5074	93.510288	92.189279	113.000000
I_11-12	ARO:3002376	VEB-7	4556	89.229565	88.482836	113.000000
I_11-12	ARO:3002377	VEB-8	3264	92.722089	89.511520	111.000000
I_11-12	ARO:3002378	VEB-9	6116	92.026864	88.186020	113.000000
I_11-12	ARO:3002379	SME-1	112	47.840179	46.307143	62.800000
I_11-12	ARO:3002380	SME-2	102	49.083333	47.038235	62.400000
I_11-12	ARO:3002381	SME-3	107	47.993458	46.566355	62.800000
I_11-12	ARO:3002382	SME-4	104	47.996154	46.613462	62.800000
I_11-12	ARO:3002383	SME-5	113	47.912389	46.460177	62.800000
I_11-12	ARO:3002385	BEL-1	299	57.855184	58.739465	97.400000
I_11-12	ARO:3002386	BEL-2	282	57.880851	58.740426	97.400000
I_11-12	ARO:3002387	BEL-3	283	57.950177	58.790813	97.400000
I_11-12	ARO:3002389	OXY-1-1	31	88.164516	88.812903	107.000000
I_11-12	ARO:3002390	OXY-1-2	41	84.934146	83.087805	109.000000
I_11-12	ARO:3002391	OXY-1-3	26	88.892308	88.934615	108.000000
I_11-12	ARO:3002392	OXY-1-4	57	82.475439	77.580702	107.000000
I_11-12	ARO:3002394	OXY-1-6	28	90.871429	91.425000	107.000000
I_11-12	ARO:3002396	OXY-2-1	49	54.077551	55.453061	107.000000
I_11-12	ARO:3002397	OXY-2-2	62	53.622581	55.133871	107.000000
I_11-12	ARO:3002398	OXY-2-3	71	56.492958	58.632394	105.000000
I_11-12	ARO:3002399	OXY-2-4	69	53.392754	54.813043	107.000000
I_11-12	ARO:3002400	OXY-2-5	51	53.578431	55.719608	106.000000
I_11-12	ARO:3002401	OXY-2-6	48	54.829167	56.200000	107.000000
I_11-12	ARO:3002402	OXY-2-7	58	54.025862	55.422414	107.000000
I_11-12	ARO:3002403	OXY-2-8	46	55.263043	55.821739	105.000000
I_11-12	ARO:3002404	OXY-2-9	76	54.009211	55.323684	105.000000
I_11-12	ARO:3002405	OXY-2-10	47	54.636170	56.217021	105.000000
I_11-12	ARO:3002406	OXY-2-11	25	64.392000	62.032000	107.000000
I_11-12	ARO:3002407	OXY-2-12	27	62.188889	61.974074	105.000000
I_11-12	ARO:3002408	OXY-2-13	25	63.556000	62.048000	107.000000
I_11-12	ARO:3002409	OXY-3-1	54	66.990741	66.631481	105.000000
I_11-12	ARO:3002410	OXY-4-1	74	77.844595	74.074324	108.000000
I_11-12	ARO:3002411	OXY-5-1	71	76.780282	73.133803	107.000000
I_11-12	ARO:3002412	OXY-5-2	61	78.524590	74.311475	107.000000
I_11-12	ARO:3002413	OXY-6-1	33	89.036364	85.930303	107.000000
I_11-12	ARO:3002414	OXY-6-2	69	79.546377	75.727536	107.000000
I_11-12	ARO:3002415	OXY-6-3	33	87.445455	84.636364	107.000000
I_11-12	ARO:3002416	OXY-6-4	25	85.696000	88.420000	107.000000
I_11-12	ARO:3002418	OKP-A-1	59	61.171186	61.688136	98.200000
I_11-12	ARO:3002419	OKP-A-2	151	61.662252	62.684768	99.400000
I_11-12	ARO:3002420	OKP-A-3	91	60.249451	62.168132	99.400000
I_11-12	ARO:3002421	OKP-A-4	112	61.695536	62.460714	99.400000
I_11-12	ARO:3002422	OKP-A-5	45	60.713333	61.311111	97.800000
I_11-12	ARO:3002423	OKP-A-6	57	59.868421	60.073684	97.800000
I_11-12	ARO:3002424	OKP-A-7	96	59.835417	61.622917	81.300000
I_11-12	ARO:3002425	OKP-A-8	130	61.116154	61.644615	99.400000
I_11-12	ARO:3002426	OKP-A-9	101	60.810891	61.832673	97.800000
I_11-12	ARO:3002427	OKP-A-10	63	58.674603	59.398413	99.400000
I_11-12	ARO:3002428	OKP-A-11	125	60.284800	61.489600	99.400000
I_11-12	ARO:3002429	OKP-A-12	139	59.960432	61.142446	99.400000
I_11-12	ARO:3002430	OKP-A-13	142	61.762676	62.798592	99.400000
I_11-12	ARO:3002431	OKP-A-14	160	62.678750	63.866250	99.400000
I_11-12	ARO:3002432	OKP-A-15	169	61.289349	62.238462	99.400000
I_11-12	ARO:3002433	OKP-A-16	77	58.980519	59.828571	99.400000
I_11-12	ARO:3002434	OKP-B-1	75	69.165333	70.945333	98.600000
I_11-12	ARO:3002435	OKP-B-2	89	67.821348	68.997753	98.600000
I_11-12	ARO:3002436	OKP-B-3	62	67.704839	67.832258	98.600000
I_11-12	ARO:3002437	OKP-B-4	30	71.216667	71.540000	98.600000
I_11-12	ARO:3002438	OKP-B-5	52	65.667308	65.109615	98.600000
I_11-12	ARO:3002439	OKP-B-6	77	69.120779	71.010390	98.600000
I_11-12	ARO:3002440	OKP-B-7	18	76.500000	74.433333	98.600000
I_11-12	ARO:3002441	OKP-B-8	79	65.702532	65.713924	98.600000
I_11-12	ARO:3002442	OKP-B-9	56	67.885714	70.405357	97.400000
I_11-12	ARO:3002443	OKP-B-10	50	62.322000	60.640000	98.600000
I_11-12	ARO:3002444	OKP-B-11	21	75.480952	72.547619	98.600000
I_11-12	ARO:3002445	OKP-B-12	122	65.860656	67.615574	97.400000
I_11-12	ARO:3002446	OKP-B-13	74	65.789189	65.674324	98.600000
I_11-12	ARO:3002447	OKP-B-14	83	67.416867	69.619277	97.400000
I_11-12	ARO:3002450	OKP-B-17	21	69.880952	69.166667	98.600000
I_11-12	ARO:3002451	OKP-B-18	73	65.810959	66.017808	97.400000
I_11-12	ARO:3002452	OKP-B-19	56	65.614286	65.250000	98.600000
I_11-12	ARO:3002453	OKP-B-20	46	64.256522	64.091304	98.600000
I_11-12	ARO:3002454	LEN-1	33	59.960606	60.706061	84.000000
I_11-12	ARO:3002455	LEN-2	26	65.853846	64.200000	90.900000
I_11-12	ARO:3002456	LEN-5	34	61.391176	61.044118	99.800000
I_11-12	ARO:3002457	LEN-7	27	63.144444	60.607407	90.900000
I_11-12	ARO:3002458	LEN-8	19	63.094737	61.563158	99.800000
I_11-12	ARO:3002459	LEN-9	30	64.473333	63.266667	99.800000
I_11-12	ARO:3002460	LEN-10	38	61.086842	61.621053	99.800000
I_11-12	ARO:3002461	LEN-11	18	67.161111	63.350000	99.800000
I_11-12	ARO:3002462	LEN-12	25	66.220000	64.348000	99.800000
I_11-12	ARO:3002463	LEN-13	22	66.718182	64.877273	99.800000
I_11-12	ARO:3002464	LEN-16	41	61.065854	61.039024	99.800000
I_11-12	ARO:3002465	LEN-18	30	61.740000	60.530000	99.800000
I_11-12	ARO:3002466	LEN-19	32	62.021875	60.937500	99.800000
I_11-12	ARO:3002467	LEN-20	38	60.757895	61.378947	99.800000
I_11-12	ARO:3002468	LEN-21	37	61.735135	59.991892	83.200000
I_11-12	ARO:3002469	LEN-22	23	66.039130	63.178261	99.800000
I_11-12	ARO:3002470	LEN-23	41	61.336585	61.490244	99.800000
I_11-12	ARO:3002471	LEN-24	17	67.823529	62.935294	99.800000
I_11-12	ARO:3002472	LEN-4	45	59.186667	60.335556	99.800000
I_11-12	ARO:3002473	LEN-17	28	60.046429	60.457143	90.900000
I_11-12	ARO:3002474	LEN-26	13	62.661538	60.815385	90.900000
I_11-12	ARO:3002475	LEN-3	33	61.348485	61.515152	99.800000
I_11-12	ARO:3002476	LEN-6	86	61.339535	63.106977	99.800000
I_11-12	ARO:3002477	LEN-14	63	59.841270	60.592063	99.800000
I_11-12	ARO:3002478	LEN-15	32	62.550000	62.978125	99.800000
I_11-12	ARO:3002479	LEN-25	2	80.450000	80.700000	99.800000
I_11-12	ARO:3002480	OXA-144	35	84.274286	83.722857	92.400000
I_11-12	ARO:3002481	AER-1	2205	70.468980	70.527166	106.000000
I_11-12	ARO:3002482	LRA-1	163	55.380982	51.575460	76.600000
I_11-12	ARO:3002483	LRA-5	22	40.572727	39.272727	48.500000
I_11-12	ARO:3002484	LRA-13	509	51.945972	56.100000	73.200000
I_11-12	ARO:3002485	LRA-2	180	51.500000	44.176111	72.800000
I_11-12	ARO:3002486	LRA-7	17	44.035294	42.411765	50.100000
I_11-12	ARO:3002487	LRA-8	104	53.544231	45.743269	76.600000
I_11-12	ARO:3002488	LRA-9	20	44.200000	42.225000	50.100000
I_11-12	ARO:3002489	LRA-10	560	60.293214	61.764643	95.500000
I_11-12	ARO:3002492	LRA-18	524	57.826336	59.439885	86.700000
I_11-12	ARO:3002493	SRT-1	651	56.134562	55.282949	84.000000
I_11-12	ARO:3002494	SRT-2	663	56.405430	55.955656	84.000000
I_11-12	ARO:3002495	CTX-M-85	4	96.350000	97.825000	107.000000
I_11-12	ARO:3002496	OXA-418	198	70.723737	69.336869	99.800000
I_11-12	ARO:3002498	PDC-2	2	57.000000	62.000000	62.400000
I_11-12	ARO:3002501	PDC-4	1	47.600000	42.000000	42.000000
I_11-12	ARO:3002502	PDC-5	3	47.333333	43.933333	47.800000
I_11-12	ARO:3002505	PDC-6	2	46.000000	43.350000	47.800000
I_11-12	ARO:3002506	PDC-7	24	68.070833	63.037500	79.700000
I_11-12	ARO:3002507	PDC-8	9	50.055556	51.433333	64.700000
I_11-12	ARO:3002508	PDC-9	7	66.900000	71.357143	79.000000
I_11-12	ARO:3002509	PDC-10	1	44.700000	43.900000	43.900000
I_11-12	ARO:3002510	LRA-3	21	46.104762	42.790476	52.000000
I_11-12	ARO:3002511	LRA-12	34	45.302941	44.797059	64.700000
I_11-12	ARO:3002512	LRA-17	83	46.909639	42.490361	62.400000
I_11-12	ARO:3002513	LRA-19	42	49.864286	44.145238	67.800000
I_11-12	ARO:3002514	OCH-1	275	56.669091	57.624000	77.000000
I_11-12	ARO:3002515	OCH-2	386	58.082902	59.530052	79.300000
I_11-12	ARO:3002516	OCH-3	386	57.727979	59.772798	80.500000
I_11-12	ARO:3002517	OCH-4	203	57.431527	59.123153	77.800000
I_11-12	ARO:3002518	OCH-5	214	58.174299	58.591121	77.400000
I_11-12	ARO:3002519	OCH-6	327	58.344037	59.302141	78.200000
I_11-12	ARO:3002520	OCH-7	356	58.126124	59.076124	78.200000
I_11-12	ARO:3002521	OCH-8	237	57.380169	59.444304	79.300000
I_11-12	ARO:3002522	novA	53630	51.040934	50.137904	87.000000
I_11-12	ARO:3002523	AAC(2')-Ia	2	66.000000	75.100000	75.500000
I_11-12	ARO:3002524	AAC(2')-Ib	17	63.882353	65.882353	90.500000
I_11-12	ARO:3002525	AAC(2')-Ic	15	64.366667	66.900000	86.700000
I_11-12	ARO:3002526	AAC(2')-Id	13	60.730769	60.323077	73.200000
I_11-12	ARO:3002527	AAC(2')-Ie	16	62.693750	63.512500	82.000000
I_11-12	ARO:3002528	AAC(3)-Ia	47	72.044681	65.170213	103.000000
I_11-12	ARO:3002529	AAC(3)-Id	38	73.100000	67.147368	94.700000
I_11-12	ARO:3002530	AAC(3)-Ib	1288	92.007686	44.881056	92.000000
I_11-12	ARO:3002531	AAC(3)-Ic	50	65.464000	59.546000	81.300000
I_11-12	ARO:3002533	AAC(3)-IIa	329	81.788754	78.544377	108.000000
I_11-12	ARO:3002534	AAC(3)-IIb	247	73.665587	72.953846	93.600000
I_11-12	ARO:3002535	AAC(3)-IIc	299	83.164883	80.881271	108.000000
I_11-12	ARO:3002536	AAC(3)-IIIa	48	44.975000	45.070833	55.800000
I_11-12	ARO:3002537	AAC(3)-IIIb	75	50.316000	48.200000	84.000000
I_11-12	ARO:3002538	AAC(3)-IIIc	61	49.711475	49.200000	82.800000
I_11-12	ARO:3002539	AAC(3)-IVa	89	60.415730	52.937079	112.000000
I_11-12	ARO:3002540	AAC(3)-VIa	78	52.002564	51.910256	75.500000
I_11-12	ARO:3002541	AAC(3)-VIIa	95	50.845263	48.714737	65.100000
I_11-12	ARO:3002542	AAC(3)-VIIIa	127	50.113386	48.235433	62.800000
I_11-12	ARO:3002543	AAC(3)-IXa	86	46.483721	48.590698	60.500000
I_11-12	ARO:3002544	AAC(3)-Xa	101	50.144554	47.828713	66.200000
I_11-12	ARO:3002545	AAC(6')-Ia	38	71.107895	66.305263	104.000000
I_11-12	ARO:3002546	AAC(6')-Ib	2083	96.219395	91.555641	110.000000
I_11-12	ARO:3002547	AAC(6')-Ib-cr1	2063	95.102957	89.935143	110.000000
I_11-12	ARO:3002549	AAC(6')-Ic	302	49.481788	48.658609	68.200000
I_11-12	ARO:3002553	AAC(6')-If	331	52.077039	51.476133	87.400000
I_11-12	ARO:3002554	AAC(6')-Ig	260	49.252692	50.293077	63.500000
I_11-12	ARO:3002555	AAC(6')-Ih	329	47.958663	50.202432	65.100000
I_11-12	ARO:3002556	AAC(6')-Ii	44	76.034091	70.447727	108.000000
I_11-12	ARO:3002557	AAC(6')-Ij	367	48.886921	50.448229	66.600000
I_11-12	ARO:3002558	AAC(6')-Ik	384	48.619792	49.589323	66.600000
I_11-12	ARO:3002559	AAC(6')-Ip	36	63.288889	62.902778	88.200000
I_11-12	ARO:3002560	AAC(6')-Iq	32	67.184375	66.175000	90.500000
I_11-12	ARO:3002561	AAC(6')-Ir	361	48.946260	49.529363	75.900000
I_11-12	ARO:3002562	AAC(6')-Is	401	48.333416	49.738155	64.300000
I_11-12	ARO:3002563	AAC(6')-Isa	5	56.520000	56.540000	70.500000
I_11-12	ARO:3002564	AAC(6')-It	383	47.816971	49.346214	64.300000
