sample_id	aro_id	card_hit_name	diamond_read_hits	mean_pident	mean_bitscore	max_bitscore
RW_6	ARO:3002344	GES-15	1370	98.236350	91.294526	113.000000
RW_6	ARO:3002345	GES-16	1232	96.584091	90.303977	113.000000
RW_6	ARO:3002346	GES-17	1059	96.757602	86.282720	108.000000
RW_6	ARO:3002347	GES-18	1247	97.773376	89.681476	113.000000
RW_6	ARO:3002348	GES-19	942	98.532059	94.722930	108.000000
RW_6	ARO:3002349	GES-20	1306	96.222205	94.548315	113.000000
RW_6	ARO:3002350	GES-21	1451	95.884631	89.131358	113.000000
RW_6	ARO:3002351	GES-22	1348	95.492878	87.839318	108.000000
RW_6	ARO:3002352	GES-23	1245	97.867952	90.587470	113.000000
RW_6	ARO:3002353	GES-24	1255	97.536414	89.900797	113.000000
RW_6	ARO:3002354	NDM-3	64	98.535938	91.798438	111.000000
RW_6	ARO:3002355	NDM-4	65	98.435385	92.313846	111.000000
RW_6	ARO:3002356	NDM-6	67	95.868657	91.816418	111.000000
RW_6	ARO:3002357	NDM-7	56	98.255357	90.839286	111.000000
RW_6	ARO:3002358	NDM-8	56	98.255357	90.839286	111.000000
RW_6	ARO:3002359	NDM-9	66	98.459091	92.551515	111.000000
RW_6	ARO:3002360	NDM-10	39	97.751282	85.023077	107.000000
RW_6	ARO:3002361	NDM-11	63	99.306349	93.838095	111.000000
RW_6	ARO:3002362	NDM-12	55	98.223636	91.898182	111.000000
RW_6	ARO:3002363	PER-1	284	73.559859	73.468310	106.000000
RW_6	ARO:3002364	PER-2	246	69.578455	70.523171	105.000000
RW_6	ARO:3002365	PER-3	307	71.439088	71.952117	106.000000
RW_6	ARO:3002366	PER-4	273	74.001465	73.821612	106.000000
RW_6	ARO:3002367	PER-5	283	73.522968	73.337102	106.000000
RW_6	ARO:3002368	PER-6	676	54.610207	55.259911	104.000000
RW_6	ARO:3002369	PER-7	281	73.668683	73.623843	106.000000
RW_6	ARO:3002370	VEB-1	2935	88.664429	86.261227	113.000000
RW_6	ARO:3002371	VEB-2	2667	88.266629	86.817548	113.000000
RW_6	ARO:3002372	VEB-3	2674	88.609200	85.812790	113.000000
RW_6	ARO:3002373	VEB-4	2221	91.175236	88.884286	113.000000
RW_6	ARO:3002374	VEB-6	2271	91.696830	87.736372	113.000000
RW_6	ARO:3002375	VEB-5	2384	91.780914	91.338045	113.000000
RW_6	ARO:3002376	VEB-7	2275	84.965978	85.097143	113.000000
RW_6	ARO:3002377	VEB-8	1558	91.070603	88.877471	111.000000
RW_6	ARO:3002378	VEB-9	2954	88.549289	86.055890	113.000000
RW_6	ARO:3002379	SME-1	175	48.012571	46.619429	61.200000
RW_6	ARO:3002380	SME-2	177	48.390960	47.062712	61.200000
RW_6	ARO:3002381	SME-3	177	47.919774	46.719209	61.200000
RW_6	ARO:3002382	SME-4	173	48.014451	46.675145	61.200000
RW_6	ARO:3002383	SME-5	180	48.095556	46.849444	61.200000
RW_6	ARO:3002385	BEL-1	177	53.992090	54.232768	98.600000
RW_6	ARO:3002386	BEL-2	168	53.704167	53.850595	98.600000
RW_6	ARO:3002387	BEL-3	164	53.725000	53.853659	95.500000
RW_6	ARO:3002389	OXY-1-1	8	71.962500	73.050000	97.400000
RW_6	ARO:3002390	OXY-1-2	16	73.625000	75.937500	98.200000
RW_6	ARO:3002391	OXY-1-3	9	80.322222	84.077778	97.400000
RW_6	ARO:3002392	OXY-1-4	30	64.266667	58.400000	97.400000
RW_6	ARO:3002394	OXY-1-6	4	84.750000	85.375000	97.400000
RW_6	ARO:3002396	OXY-2-1	40	49.950000	53.202500	85.500000
RW_6	ARO:3002397	OXY-2-2	56	49.423214	51.821429	85.500000
RW_6	ARO:3002398	OXY-2-3	63	52.282540	54.388889	94.400000
RW_6	ARO:3002399	OXY-2-4	62	49.254839	51.209677	85.500000
RW_6	ARO:3002400	OXY-2-5	42	50.069048	53.590476	85.500000
RW_6	ARO:3002401	OXY-2-6	28	54.378571	56.689286	85.500000
RW_6	ARO:3002402	OXY-2-7	51	49.705882	52.423529	85.500000
RW_6	ARO:3002403	OXY-2-8	43	48.272093	50.634884	85.500000
RW_6	ARO:3002404	OXY-2-9	67	50.434328	52.002985	85.500000
RW_6	ARO:3002405	OXY-2-10	45	51.011111	54.188889	85.500000
RW_6	ARO:3002406	OXY-2-11	11	59.118182	59.972727	85.500000
RW_6	ARO:3002407	OXY-2-12	17	57.005882	58.194118	67.800000
RW_6	ARO:3002408	OXY-2-13	17	57.770588	58.305882	68.200000
RW_6	ARO:3002409	OXY-3-1	40	54.962500	52.937500	95.900000
RW_6	ARO:3002410	OXY-4-1	38	65.960526	61.318421	97.400000
RW_6	ARO:3002411	OXY-5-1	37	63.543243	59.091892	98.600000
RW_6	ARO:3002412	OXY-5-2	39	63.343590	57.512821	99.800000
RW_6	ARO:3002413	OXY-6-1	10	68.160000	65.190000	95.100000
RW_6	ARO:3002414	OXY-6-2	33	66.827273	61.478788	95.100000
RW_6	ARO:3002415	OXY-6-3	9	69.555556	67.944444	95.100000
RW_6	ARO:3002416	OXY-6-4	4	72.425000	75.300000	95.100000
RW_6	ARO:3002418	OKP-A-1	42	62.295238	63.030952	79.700000
RW_6	ARO:3002419	OKP-A-2	85	62.471765	63.370588	80.900000
RW_6	ARO:3002420	OKP-A-3	65	59.695385	61.227692	80.900000
RW_6	ARO:3002421	OKP-A-4	67	63.652239	63.964179	79.700000
RW_6	ARO:3002422	OKP-A-5	38	57.473684	58.957895	79.700000
RW_6	ARO:3002423	OKP-A-6	99	58.994949	59.694949	71.600000
RW_6	ARO:3002424	OKP-A-7	58	59.294828	61.768966	80.900000
RW_6	ARO:3002425	OKP-A-8	74	63.062162	63.381081	79.700000
RW_6	ARO:3002426	OKP-A-9	69	59.231884	60.757971	80.900000
RW_6	ARO:3002427	OKP-A-10	43	57.976744	59.058140	79.700000
RW_6	ARO:3002428	OKP-A-11	63	60.042857	61.250794	80.900000
RW_6	ARO:3002429	OKP-A-12	82	59.802439	60.912195	80.900000
RW_6	ARO:3002430	OKP-A-13	81	63.287654	64.076543	80.900000
RW_6	ARO:3002431	OKP-A-14	110	66.461818	67.717273	81.300000
RW_6	ARO:3002432	OKP-A-15	105	62.267619	63.215238	80.900000
RW_6	ARO:3002433	OKP-A-16	38	57.963158	58.986842	79.700000
RW_6	ARO:3002434	OKP-B-1	70	70.294286	72.337143	97.100000
RW_6	ARO:3002435	OKP-B-2	82	68.671951	70.828049	97.100000
RW_6	ARO:3002436	OKP-B-3	60	71.051667	71.016667	97.400000
RW_6	ARO:3002437	OKP-B-4	36	71.533333	73.047222	97.400000
RW_6	ARO:3002438	OKP-B-5	60	64.810000	63.810000	97.400000
RW_6	ARO:3002439	OKP-B-6	77	69.798701	71.806494	97.400000
RW_6	ARO:3002440	OKP-B-7	26	75.465385	74.450000	97.400000
RW_6	ARO:3002441	OKP-B-8	86	65.561628	65.704651	97.400000
RW_6	ARO:3002442	OKP-B-9	55	65.314545	69.007273	97.100000
RW_6	ARO:3002443	OKP-B-10	49	56.687755	57.067347	97.400000
RW_6	ARO:3002444	OKP-B-11	28	76.300000	73.435714	95.900000
RW_6	ARO:3002445	OKP-B-12	82	68.176829	70.096341	97.100000
RW_6	ARO:3002446	OKP-B-13	83	65.724096	65.916867	97.400000
RW_6	ARO:3002447	OKP-B-14	83	68.872289	70.795181	97.400000
RW_6	ARO:3002450	OKP-B-17	22	67.800000	70.118182	95.900000
RW_6	ARO:3002451	OKP-B-18	54	71.785185	72.022222	97.100000
RW_6	ARO:3002452	OKP-B-19	66	65.283333	65.069697	97.100000
RW_6	ARO:3002453	OKP-B-20	53	63.279245	63.437736	97.400000
RW_6	ARO:3002454	LEN-1	28	63.257143	63.746429	108.000000
RW_6	ARO:3002455	LEN-2	15	69.606667	68.593333	108.000000
RW_6	ARO:3002456	LEN-5	17	66.658824	65.505882	108.000000
RW_6	ARO:3002457	LEN-7	12	68.733333	68.025000	108.000000
RW_6	ARO:3002458	LEN-8	14	63.521429	64.928571	108.000000
RW_6	ARO:3002459	LEN-9	26	64.350000	64.988462	108.000000
RW_6	ARO:3002460	LEN-10	26	65.230769	65.819231	108.000000
RW_6	ARO:3002461	LEN-11	5	67.240000	67.780000	95.900000
RW_6	ARO:3002462	LEN-12	18	64.716667	63.800000	95.900000
RW_6	ARO:3002463	LEN-13	18	67.255556	66.422222	108.000000
RW_6	ARO:3002464	LEN-16	29	63.313793	64.382759	108.000000
RW_6	ARO:3002465	LEN-18	17	67.011765	65.552941	108.000000
RW_6	ARO:3002466	LEN-19	18	65.650000	64.777778	108.000000
RW_6	ARO:3002467	LEN-20	29	62.389655	62.955172	108.000000
RW_6	ARO:3002468	LEN-21	27	63.170370	63.800000	95.900000
RW_6	ARO:3002469	LEN-22	15	63.560000	62.060000	74.700000
RW_6	ARO:3002470	LEN-23	29	63.313793	64.382759	108.000000
RW_6	ARO:3002471	LEN-24	8	70.687500	68.950000	108.000000
RW_6	ARO:3002472	LEN-4	30	61.686667	63.226667	108.000000
RW_6	ARO:3002473	LEN-17	9	64.555556	66.911111	108.000000
RW_6	ARO:3002474	LEN-26	6	76.250000	65.783333	76.600000
RW_6	ARO:3002475	LEN-3	29	62.637931	63.575862	108.000000
RW_6	ARO:3002476	LEN-6	75	59.926667	62.030667	74.700000
RW_6	ARO:3002477	LEN-14	46	58.867391	60.473913	81.600000
RW_6	ARO:3002478	LEN-15	25	61.616000	62.500000	76.300000
RW_6	ARO:3002479	LEN-25	2	73.000000	80.550000	108.000000
RW_6	ARO:3002480	OXA-144	70	86.385714	87.581429	92.400000
RW_6	ARO:3002481	AER-1	819	68.334188	70.134676	106.000000
RW_6	ARO:3002482	LRA-1	82	55.893902	51.130488	80.500000
RW_6	ARO:3002483	LRA-5	15	39.846667	39.773333	58.200000
RW_6	ARO:3002484	LRA-13	420	53.358810	57.359286	74.700000
RW_6	ARO:3002485	LRA-2	291	52.512715	43.137457	73.600000
RW_6	ARO:3002486	LRA-7	20	47.790000	45.225000	58.200000
RW_6	ARO:3002487	LRA-8	192	51.844792	42.631771	70.900000
RW_6	ARO:3002488	LRA-9	19	47.310526	45.978947	58.200000
RW_6	ARO:3002489	LRA-10	811	61.858323	64.442663	95.500000
RW_6	ARO:3002492	LRA-18	667	58.523088	61.926237	87.000000
RW_6	ARO:3002493	SRT-1	997	56.390371	55.454564	86.300000
RW_6	ARO:3002494	SRT-2	952	55.915126	55.398845	88.200000
RW_6	ARO:3002495	CTX-M-85	1	50.000000	44.700000	44.700000
RW_6	ARO:3002496	OXA-418	195	69.711282	65.745641	97.100000
RW_6	ARO:3002501	PDC-4	11	58.027273	55.854545	60.100000
RW_6	ARO:3002502	PDC-5	6	59.583333	54.416667	74.300000
RW_6	ARO:3002505	PDC-6	6	59.583333	54.416667	74.300000
RW_6	ARO:3002506	PDC-7	30	67.906667	59.113333	79.000000
RW_6	ARO:3002507	PDC-8	37	48.670270	53.083784	78.600000
RW_6	ARO:3002508	PDC-9	9	60.788889	64.611111	81.300000
RW_6	ARO:3002510	LRA-3	26	51.003846	46.065385	61.600000
RW_6	ARO:3002511	LRA-12	28	47.500000	47.282143	81.300000
RW_6	ARO:3002512	LRA-17	60	47.828333	45.738333	67.400000
RW_6	ARO:3002513	LRA-19	39	49.594872	46.871795	76.600000
RW_6	ARO:3002514	OCH-1	578	55.792388	58.370069	82.400000
RW_6	ARO:3002515	OCH-2	591	56.150761	58.997293	84.300000
RW_6	ARO:3002516	OCH-3	637	56.134066	59.102983	83.200000
RW_6	ARO:3002517	OCH-4	438	55.666895	58.821461	82.400000
RW_6	ARO:3002518	OCH-5	486	56.363992	58.683333	82.800000
RW_6	ARO:3002519	OCH-6	487	56.123409	58.489938	82.400000
RW_6	ARO:3002520	OCH-7	547	55.908592	58.407130	82.400000
RW_6	ARO:3002521	OCH-8	510	55.993137	59.314314	84.700000
RW_6	ARO:3002522	novA	42175	51.501600	50.915910	89.000000
RW_6	ARO:3002524	AAC(2')-Ib	4	63.675000	53.800000	65.500000
RW_6	ARO:3002525	AAC(2')-Ic	3	55.600000	48.633333	55.800000
RW_6	ARO:3002526	AAC(2')-Id	5	53.020000	50.000000	70.500000
RW_6	ARO:3002527	AAC(2')-Ie	2	43.150000	46.400000	48.100000
RW_6	ARO:3002528	AAC(3)-Ia	28	73.364286	67.117857	101.000000
RW_6	ARO:3002529	AAC(3)-Id	15	72.486667	68.493333	89.700000
RW_6	ARO:3002530	AAC(3)-Ib	701	92.086020	44.647646	87.400000
RW_6	ARO:3002531	AAC(3)-Ic	20	66.700000	65.080000	80.100000
RW_6	ARO:3002533	AAC(3)-IIa	204	86.031373	83.037745	108.000000
RW_6	ARO:3002534	AAC(3)-IIb	160	74.738750	73.680000	93.600000
RW_6	ARO:3002535	AAC(3)-IIc	195	86.158974	83.488205	108.000000
RW_6	ARO:3002536	AAC(3)-IIIa	18	44.572222	45.177778	57.400000
RW_6	ARO:3002537	AAC(3)-IIIb	50	51.542000	49.740000	107.000000
RW_6	ARO:3002538	AAC(3)-IIIc	45	51.735556	51.495556	102.000000
RW_6	ARO:3002539	AAC(3)-IVa	52	58.059615	51.121154	109.000000
RW_6	ARO:3002540	AAC(3)-VIa	55	49.430909	51.043636	63.500000
RW_6	ARO:3002541	AAC(3)-VIIa	57	50.459649	48.128070	65.100000
RW_6	ARO:3002542	AAC(3)-VIIIa	64	50.876563	48.501562	60.800000
RW_6	ARO:3002543	AAC(3)-IXa	33	48.927273	51.203030	60.500000
RW_6	ARO:3002544	AAC(3)-Xa	46	50.745652	48.632609	65.900000
RW_6	ARO:3002545	AAC(6')-Ia	30	70.060000	64.706667	108.000000
RW_6	ARO:3002546	AAC(6')-Ib	1215	96.467572	93.528889	110.000000
RW_6	ARO:3002547	AAC(6')-Ib-cr1	1205	95.513610	91.993776	110.000000
RW_6	ARO:3002549	AAC(6')-Ic	206	49.822816	49.724757	93.200000
RW_6	ARO:3002553	AAC(6')-If	188	52.281915	51.631915	78.600000
RW_6	ARO:3002554	AAC(6')-Ig	154	49.767532	50.304545	81.300000
RW_6	ARO:3002555	AAC(6')-Ih	207	48.281159	50.632367	92.000000
RW_6	ARO:3002556	AAC(6')-Ii	24	67.979167	65.070833	101.000000
RW_6	ARO:3002557	AAC(6')-Ij	220	48.932727	51.154545	90.900000
RW_6	ARO:3002558	AAC(6')-Ik	229	48.836245	50.180786	88.600000
RW_6	ARO:3002559	AAC(6')-Ip	19	59.668421	62.105263	83.600000
RW_6	ARO:3002560	AAC(6')-Iq	22	60.381818	61.136364	82.400000
RW_6	ARO:3002561	AAC(6')-Ir	224	49.308482	50.247768	86.700000
RW_6	ARO:3002562	AAC(6')-Is	234	48.634615	50.741453	90.100000
RW_6	ARO:3002563	AAC(6')-Isa	2	47.850000	38.500000	38.900000
RW_6	ARO:3002564	AAC(6')-It	228	48.481579	50.238158	91.700000
RW_6	ARO:3002565	AAC(6')-Iu	234	49.097436	51.045726	90.100000
RW_6	ARO:3002566	AAC(6')-Iv	222	47.683333	49.972973	91.700000
RW_6	ARO:3002567	AAC(6')-Iw	224	49.591518	51.920089	92.400000
RW_6	ARO:3002568	AAC(6')-Ix	240	48.384167	51.151250	90.500000
RW_6	ARO:3002569	AAC(6')-Iy	192	59.959896	54.316146	77.800000
RW_6	ARO:3002570	AAC(6')-Iz	162	46.117901	46.924691	64.700000
RW_6	ARO:3002571	AAC(6')-Iaa	192	59.959896	54.316146	77.800000
RW_6	ARO:3002572	AAC(6')-Iad	238	56.687815	55.301261	82.800000
RW_6	ARO:3002573	AAC(6')-Iae	20	63.110000	62.185000	91.300000
RW_6	ARO:3002574	AAC(6')-Iaf	21	61.223810	62.295238	83.200000
RW_6	ARO:3002575	AAC(6')-Iai	20	65.405000	63.985000	100.000000
RW_6	ARO:3002576	AAC(6')-Ib3	1214	96.650165	93.493410	110.000000
RW_6	ARO:3002577	AAC(6')-Ib4	1215	96.848971	93.723704	110.000000
RW_6	ARO:3002578	AAC(6')-Ib7	2968	96.328437	85.959265	110.000000
RW_6	ARO:3002579	AAC(6')-Ib8	1358	95.483137	90.416127	110.000000
RW_6	ARO:3002580	AAC(6')-Ib9	1264	96.917009	94.081725	110.000000
RW_6	ARO:3002581	AAC(6')-Ib10	1263	96.725970	93.860649	110.000000
RW_6	ARO:3002582	AAC(6')-Ib11	1212	95.405116	93.011056	110.000000
RW_6	ARO:3002583	AAC(6')-29a	22	70.627273	66.927273	97.800000
RW_6	ARO:3002584	AAC(6')-29b	22	70.622727	67.822727	97.400000
RW_6	ARO:3002585	AAC(6')-31	779	84.829910	88.398331	107.000000
RW_6	ARO:3002586	AAC(6')-32	331	81.369486	71.291541	103.000000
RW_6	ARO:3002587	AAC(6')-I33	22	64.190909	63.404545	83.200000
RW_6	ARO:3002588	AAC(6')-I30	28	59.225000	58.346429	84.000000
RW_6	ARO:3002589	AAC(6')-Iid	25	69.392000	68.932000	103.000000
RW_6	ARO:3002590	AAC(6')-Iih	26	69.042308	67.450000	99.400000
RW_6	ARO:3002591	AAC_6_IB_Su	1152	97.208681	92.552170	110.000000
RW_6	ARO:3002592	AAC6_IB_HZ	1143	97.120910	93.104374	110.000000
RW_6	ARO:3002593	AAC(6')-Ib-SK	1	43.500000	41.600000	41.600000
RW_6	ARO:3002594	AAC(6')-IIa	218	83.488073	73.633028	116.000000
RW_6	ARO:3002595	AAC(6')-IIb	28	61.707143	57.717857	91.300000
RW_6	ARO:3002596	AAC(6')-IIc	233	86.434335	90.542918	115.000000
RW_6	ARO:3002597	AAC6_Ie_APH2_Ia	527	97.676660	97.490512	115.000000
RW_6	ARO:3002598	ANT3II_ANT6II	4923	80.780398	80.592870	111.000000
RW_6	ARO:3002599	AAC6_30_AAC6_Ib	1278	95.792175	92.958294	110.000000
RW_6	ARO:3002600	AAC_3Ib_AAC_6Ib	1201	95.463364	93.015903	110.000000
RW_6	ARO:3002601	aadA	4238	81.349292	78.935229	112.000000
RW_6	ARO:3002602	aadA2	4033	80.625242	79.077511	110.000000
RW_6	ARO:3002603	aadA3	4076	80.881207	79.277527	110.000000
RW_6	ARO:3002604	aadA4	3033	69.363172	71.134553	109.000000
RW_6	ARO:3002605	aadA5	3100	69.790548	71.639226	115.000000
RW_6	ARO:3002606	aadA6	3790	75.904723	75.912744	111.000000
RW_6	ARO:3002607	aadA7	3643	71.508317	72.875652	107.000000
RW_6	ARO:3002608	aadA8	4114	81.316480	79.499441	110.000000
RW_6	ARO:3002609	aadA9	4411	66.515371	62.156450	102.000000
RW_6	ARO:3002611	aadA11	3867	74.763874	75.106077	111.000000
RW_6	ARO:3002612	aadA12	4112	80.537500	78.828113	110.000000
RW_6	ARO:3002613	aadA13	4099	77.958063	77.127836	111.000000
RW_6	ARO:3002614	aadA14	2728	59.658908	62.396664	87.400000
RW_6	ARO:3002615	aadA15	4130	80.831719	79.013584	110.000000
RW_6	ARO:3002616	aadA16	3475	76.104000	75.913698	110.000000
RW_6	ARO:3002617	aadA17	4131	80.546744	79.008134	110.000000
RW_6	ARO:3002618	aadA21	4167	81.022846	78.685289	110.000000
RW_6	ARO:3002619	aadA22	4213	80.856753	78.793022	112.000000
RW_6	ARO:3002620	aadA23	4184	81.330784	78.746773	112.000000
RW_6	ARO:3002621	aadA24	4196	81.286940	78.708008	112.000000
RW_6	ARO:3002622	aadA6/aadA10	3864	74.804400	75.063276	111.000000
RW_6	ARO:3002623	ANT(4')-Ia	1	86.500000	68.600000	68.600000
RW_6	ARO:3002626	ANT(6)-Ia	468	76.773077	79.844231	116.000000
RW_6	ARO:3002627	aadK	367	60.696185	65.188283	92.800000
RW_6	ARO:3002628	aad(6)	411	75.957664	80.083698	116.000000
RW_6	ARO:3002629	ANT(6)-Ib	388	68.564691	73.754124	115.000000
RW_6	ARO:3002630	ANT(9)-Ia	430	54.787907	53.114884	85.900000
RW_6	ARO:3002631	spd	40	48.522500	44.745000	55.500000
RW_6	ARO:3002634	APH(2'')-Ie	24	97.679167	97.841667	110.000000
RW_6	ARO:3002635	APH(2'')-IIa	43	54.523256	50.286047	107.000000
RW_6	ARO:3002636	APH(2'')-IIIa	4	49.300000	42.925000	45.800000
RW_6	ARO:3002637	APH(2'')-IVa	25	89.224000	89.316000	108.000000
RW_6	ARO:3002638	APH(3'')-Ia	209	60.605742	63.414354	82.000000
RW_6	ARO:3002639	APH(3'')-Ib	1746	98.148225	93.488030	112.000000
RW_6	ARO:3002640	APH(3'')-Ic	295	58.370169	56.372881	79.000000
RW_6	ARO:3002641	APH(3')-Ia	257	66.014786	65.386381	112.000000
RW_6	ARO:3002642	APH(3')-Ib	234	92.159829	87.709402	110.000000
RW_6	ARO:3002644	APH(3')-IIa	138	52.497101	49.782609	70.100000
RW_6	ARO:3002645	APH(3')-IIb	54	52.642593	52.037037	102.000000
RW_6	ARO:3002646	APH(3')-IIc	75	52.357333	51.036000	65.900000
RW_6	ARO:3002647	APH(3')-IIIa	228	84.211842	84.046930	111.000000
RW_6	ARO:3002648	APH(3')-IVa	103	50.355340	49.511650	73.900000
RW_6	ARO:3002649	APH(3')-Va	299	51.007023	51.197324	67.000000
RW_6	ARO:3002650	APH(3')-Vb	147	55.353061	51.547619	60.100000
RW_6	ARO:3002651	APH(3')-Vc	261	51.549425	53.157471	67.800000
RW_6	ARO:3002652	APH(3')-VIa	234	90.449145	84.811538	110.000000
RW_6	ARO:3002653	APH(3')-VIb	226	88.827876	83.166814	107.000000
RW_6	ARO:3002654	APH(3')-VIIa	78	57.124359	54.769231	103.000000
RW_6	ARO:3002655	APH(4)-Ia	9	55.222222	57.722222	99.800000
RW_6	ARO:3002656	APH(4)-Ib	1	61.700000	43.900000	43.900000
RW_6	ARO:3002657	APH(6)-Ia	6	50.800000	47.000000	57.000000
RW_6	ARO:3002658	APH(6)-Ib	5	52.180000	49.380000	64.700000
RW_6	ARO:3002659	APH(6)-Ic	187	55.183957	53.122995	83.600000
RW_6	ARO:3002660	APH(6)-Id	1224	98.780392	93.801716	113.000000
RW_6	ARO:3002662	APH(9)-Ia	3	58.600000	66.233333	77.400000
RW_6	ARO:3002666	rmtF	6	70.233333	69.816667	102.000000
RW_6	ARO:3002667	rmtD	3	56.133333	59.833333	70.900000
RW_6	ARO:3002668	rmtG	3	48.933333	50.333333	52.800000
RW_6	ARO:3002669	APH(2'')-Ig	4	53.850000	60.275000	86.700000
RW_6	ARO:3002671	Lreu_cat-TC	629	50.036248	54.346423	84.000000
RW_6	ARO:3002672	Bpum_cat86	536	49.616418	56.194776	78.600000
RW_6	ARO:3002674	Cbut_catB	1116	63.777688	70.666846	101.000000
RW_6	ARO:3002675	catB2	3560	61.348764	61.871236	111.000000
RW_6	ARO:3002676	catB3	4075	62.248515	61.210773	115.000000
RW_6	ARO:3002678	Paer_catB6	5000	56.369020	58.237260	110.000000
RW_6	ARO:3002679	Paer_catB7	2399	59.192372	61.864777	108.000000
RW_6	ARO:3002680	catB8	5058	59.017675	58.625880	112.000000
RW_6	ARO:3002681	catB9	2780	60.110719	60.885791	102.000000
RW_6	ARO:3002683	catA1	589	52.926486	60.246859	114.000000
RW_6	ARO:3002684	catII	630	50.777937	55.562698	103.000000
RW_6	ARO:3002685	catIII	577	52.946794	55.252166	85.900000
RW_6	ARO:3002686	catP	868	59.001498	64.322811	107.000000
RW_6	ARO:3002687	catQ	1227	77.191687	79.855501	118.000000
RW_6	ARO:3002688	catS	453	59.812362	58.650993	102.000000
RW_6	ARO:3002689	pp_cat	589	53.190492	60.296265	114.000000
RW_6	ARO:3002690	Sliv_cmlR	1329	48.236494	47.204590	78.600000
RW_6	ARO:3002691	Sent_cmlA	3321	66.361819	62.390033	109.000000
RW_6	ARO:3002693	cmlA1	3649	66.002412	62.993395	109.000000
RW_6	ARO:3002694	cmlA4	3537	65.874413	62.666384	107.000000
RW_6	ARO:3002695	cmlA5	3657	66.176894	63.158764	109.000000
RW_6	ARO:3002696	cmlA6	3657	65.993793	63.006590	109.000000
RW_6	ARO:3002698	cmlB	3496	62.700172	60.551030	106.000000
RW_6	ARO:3002699	cmlB1	2727	64.132637	61.662963	102.000000
RW_6	ARO:3002700	cmlv	2495	50.329860	48.925852	65.900000
RW_6	ARO:3002701	Rfas_cmr	2103	47.224679	46.996243	65.900000
RW_6	ARO:3002702	cmrA	1943	48.647195	48.347555	67.800000
RW_6	ARO:3002703	cmx	1719	49.761838	47.214020	101.000000
RW_6	ARO:3002704	fexA	177	47.577401	45.425989	96.300000
RW_6	ARO:3002705	floR	3629	53.669689	51.926013	107.000000
RW_6	ARO:3002707	QnrA1	254	65.364567	58.445276	83.600000
RW_6	ARO:3002708	QnrA2	209	66.855981	51.876077	78.600000
RW_6	ARO:3002709	QnrA3	260	66.655385	50.933462	79.000000
RW_6	ARO:3002710	QnrA4	260	66.655385	50.933462	79.000000
RW_6	ARO:3002711	QnrA5	260	66.655385	50.933462	79.000000
RW_6	ARO:3002712	QnrA6	150	64.940667	51.086000	79.000000
RW_6	ARO:3002713	QnrA7	201	66.623881	50.084080	79.000000
RW_6	ARO:3002714	QnrB1	47	74.161702	74.978723	110.000000
RW_6	ARO:3002715	QnrB2	82	68.925610	64.971951	110.000000
RW_6	ARO:3002716	QnrB3	12	68.291667	62.558333	101.000000
RW_6	ARO:3002718	QnrB4	111	73.667568	66.173874	108.000000
RW_6	ARO:3002719	QnrB5	63	84.774603	75.715873	106.000000
RW_6	ARO:3002720	QnrB6	25	69.808000	66.688000	102.000000
RW_6	ARO:3002721	QnrB7	104	65.833654	70.721154	110.000000
RW_6	ARO:3002722	QnrB8	87	73.665517	72.355172	106.000000
RW_6	ARO:3002723	QnrB9	59	65.974576	70.093220	110.000000
RW_6	ARO:3002724	QnrB10	70	83.610000	76.290000	108.000000
RW_6	ARO:3002725	QnrB11	45	93.253333	76.988889	108.000000
RW_6	ARO:3002726	QnrB12	29	95.568966	79.327586	108.000000
RW_6	ARO:3002727	QnrB13	45	72.482222	58.535556	102.000000
RW_6	ARO:3002728	QnrB14	31	81.580645	79.045161	102.000000
RW_6	ARO:3002730	QnrB15	85	66.394118	71.976471	105.000000
RW_6	ARO:3002731	QnrB16	3	99.333333	98.766667	108.000000
RW_6	ARO:3002732	QnrB17	17	75.458824	67.447059	101.000000
RW_6	ARO:3002733	QnrB18	64	70.810937	71.734375	110.000000
RW_6	ARO:3002734	QnrB19	217	73.176037	66.384332	110.000000
RW_6	ARO:3002735	QnrB20	18	87.077778	48.805556	102.000000
RW_6	ARO:3002736	QnrB21	109	72.730275	70.209174	106.000000
RW_6	ARO:3002737	QnrB22	118	74.075424	68.390678	108.000000
RW_6	ARO:3002738	QnrB23	50	69.538000	71.580000	106.000000
RW_6	ARO:3002739	QnrB24	14	71.771429	60.707143	86.300000
RW_6	ARO:3002740	QnrB25	98	69.907143	68.186735	106.000000
RW_6	ARO:3002741	QnrB26	30	69.500000	69.573333	102.000000
RW_6	ARO:3002742	QnrB27	187	65.649198	59.582888	108.000000
RW_6	ARO:3002743	QnrB28	213	67.233333	61.744601	108.000000
RW_6	ARO:3002744	QnrB29	7	82.300000	70.371429	86.300000
RW_6	ARO:3002745	QnrB30	3	80.200000	63.033333	78.600000
RW_6	ARO:3002746	QnrB31	59	78.249153	70.401695	106.000000
RW_6	ARO:3002747	QnrB32	91	61.384615	65.716484	102.000000
RW_6	ARO:3002748	QnrB33	214	67.280374	62.479439	108.000000
RW_6	ARO:3002749	QnrB34	25	94.388000	75.204000	108.000000
RW_6	ARO:3002750	QnrB35	53	68.066038	74.707547	106.000000
RW_6	ARO:3002751	QnrB36	311	67.646624	64.769132	110.000000
RW_6	ARO:3002752	QnrB37	88	82.637500	74.003409	108.000000
RW_6	ARO:3002753	QnrB38	98	71.145918	68.345918	106.000000
