seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_1786493	4669	No terminal repeats	5	11	0.9912	NA	0	2.4761	NA	NA
k141_146200	5811	DTR	9	11	0.9912	NA	2	3.0740	NA	NA
k141_257785	3839	No terminal repeats	5	11	0.9912	NA	2	2.9699	MOBP1	NA
k141_725022	1427	No terminal repeats	2	11	0.9912	NA	1	0.9293	NA	NA
k141_964894	2795	No terminal repeats	5	11	0.9912	NA	1	1.9167	NA	NA
k141_1745833	18557	No terminal repeats	16	11	0.9912	NA	1	3.6270	NA	NA
k141_1684174	3747	No terminal repeats	4	11	0.9912	NA	0	3.4366	NA	NA
k141_2387048	3504	No terminal repeats	5	11	0.9912	NA	0	1.7183	NA	NA
k141_2110495	1803	No terminal repeats	3	11	0.9912	NA	1	1.9167	NA	NA
k141_17435	1601	No terminal repeats	4	11	0.9912	NA	1	1.9759	NA	NA
k141_688271	3539	No terminal repeats	6	11	0.9912	NA	1	2.3216	NA	NA
k141_2777490	1993	No terminal repeats	3	11	0.9912	NA	1	3.4366	NA	NA
k141_2659191	10837	No terminal repeats	10	11	0.9912	NA	0	3.3441	NA	NA
k141_918717	7987	No terminal repeats	6	11	0.9911	NA	2	3.4366	MOBF	NA
k141_1446413	1084	No terminal repeats	1	11	0.9911	NA	1	0.9293	NA	NA
k141_1990270	6238	No terminal repeats	9	11	0.9911	NA	0	4.6823	NA	NA
k141_2919501	11934	No terminal repeats	10	11	0.9911	NA	5	10.9384	virb4;F_traW;F_traU;F_trbC	NA
k141_154199	3275	No terminal repeats	5	11	0.9911	NA	0	1.0578	NA	NA
k141_2183370	4741	No terminal repeats	8	11	0.9911	NA	0	2.5885	NA	NA
k141_221521	1172	No terminal repeats	3	11	0.9911	NA	2	2.3295	MOBP1	NA
k141_535161	8692	No terminal repeats	11	11	0.9911	NA	1	4.6221	MOBQ	NA
k141_2019702	3611	No terminal repeats	5	11	0.9911	NA	0	3.1886	NA	NA
k141_774925	3439	No terminal repeats	4	11	0.9911	NA	0	1.7183	NA	NA
k141_1278983	2133	No terminal repeats	1	11	0.9911	NA	1	1.6808	MOBQ	NA
k141_34920	1599	No terminal repeats	2	11	0.9911	NA	1	3.0072	MOBB	NA
k141_3152471	2616	No terminal repeats	3	11	0.9911	NA	0	3.5234	NA	NA
k141_2714052	1002	No terminal repeats	1	11	0.9911	NA	1	0.9293	NA	NA
k141_1935616	8663	No terminal repeats	10	11	0.9911	NA	6	9.6255	virb4;F_traV;F_traB;F_traK	NA
k141_177952	3975	No terminal repeats	6	11	0.9911	NA	0	3.4366	NA	NA
k141_1757717	3621	No terminal repeats	3	11	0.9911	NA	1	2.8711	F_trbC	NA
k141_2103183	4361	No terminal repeats	2	11	0.9911	NA	0	3.3441	NA	NA
k141_1899637	7399	No terminal repeats	9	11	0.9911	NA	2	4.3177	MOBQ	NA
k141_3215343	2543	No terminal repeats	4	11	0.9911	NA	0	1.4459	NA	NA
k141_1052533	2153	No terminal repeats	4	11	0.9911	NA	1	1.7183	MOBV	NA
k141_2463520	3344	No terminal repeats	4	11	0.9911	NA	1	3.2173	MOBC	NA
k141_3325530	1162	No terminal repeats	3	11	0.9911	NA	1	1.7183	NA	NA
k141_3029982	6911	No terminal repeats	7	11	0.9911	NA	0	2.9517	NA	NA
k141_3192909	6243	No terminal repeats	6	11	0.9911	NA	0	1.4375	NA	NA
k141_2418226	7175	No terminal repeats	9	11	0.9911	NA	0	3.3310	NA	NA
k141_3322715	1613	No terminal repeats	1	11	0.9911	NA	1	0.9372	NA	NA
k141_3331331	1179	No terminal repeats	3	11	0.9910	NA	1	2.9234	NA	NA
k141_1909885	2858	No terminal repeats	6	11	0.9910	NA	1	2.2248	NA	NA
k141_1037564	1533	No terminal repeats	3	11	0.9910	NA	1	1.7183	NA	NA
k141_2474764	4678	No terminal repeats	5	11	0.9910	NA	0	1.7183	NA	NA
k141_2772629	1210	No terminal repeats	2	11	0.9910	NA	2	3.2373	MOBQ	NA
k141_2210943	3798	No terminal repeats	5	11	0.9910	NA	0	1.7183	NA	NA
k141_157981	6052	No terminal repeats	6	11	0.9910	NA	0	4.2597	NA	NA
k141_838727	2833	No terminal repeats	3	11	0.9910	NA	0	1.7183	NA	NA
k141_2572146	2724	No terminal repeats	5	11	0.9910	NA	1	1.9759	NA	NA
k141_105816	4981	No terminal repeats	6	11	0.9910	NA	0	2.8822	NA	NA
k141_1001014	8417	No terminal repeats	11	11	0.9910	NA	0	8.7037	NA	NA
k141_1843360	4312	DTR	6	11	0.9910	NA	1	2.7467	NA	NA
k141_1433485	2765	No terminal repeats	5	11	0.9910	NA	0	2.2988	NA	NA
k141_2249103	6569	No terminal repeats	10	11	0.9910	NA	0	10.3097	NA	NA
k141_957491	7243	No terminal repeats	2	11	0.9910	NA	1	1.7183	I_traW	NA
k141_1737753	2656	No terminal repeats	5	11	0.9910	NA	0	3.0013	NA	NA
k141_1122753	9616	No terminal repeats	12	11	0.9910	NA	0	6.8028	NA	NA
k141_876135	4664	No terminal repeats	6	11	0.9910	NA	0	3.2349	NA	NA
k141_2498822	2433	No terminal repeats	5	11	0.9910	NA	2	2.4143	MOBQ	NA
k141_2875397	1099	No terminal repeats	2	11	0.9910	NA	1	2.4392	virb4	NA
k141_73600	4164	No terminal repeats	4	11	0.9909	NA	1	1.7183	MOBP1	NA
k141_2082178	3446	No terminal repeats	3	11	0.9909	NA	1	3.0726	NA	NA
k141_2677595	2849	No terminal repeats	4	11	0.9909	NA	0	3.3310	NA	NA
k141_2058997	2453	No terminal repeats	4	11	0.9909	NA	1	2.0370	MOBV	NA
k141_2945747	1211	No terminal repeats	3	11	0.9909	NA	2	4.2633	T_virB5;T_virB6	NA
k141_1739178	3976	No terminal repeats	5	11	0.9909	NA	1	3.0726	NA	NA
k141_435191	11895	No terminal repeats	13	11	0.9909	NA	0	3.0199	NA	NA
k141_274314	3144	No terminal repeats	4	11	0.9909	NA	1	3.1819	F_traE	NA
k141_259626	1132	No terminal repeats	2	11	0.9909	NA	1	1.7183	MOBV	NA
k141_508938	2906	No terminal repeats	5	11	0.9909	NA	3	3.5577	T_virB5	NA
k141_2404241	3678	No terminal repeats	5	11	0.9909	NA	0	4.9187	NA	NA
k141_749325	3609	No terminal repeats	5	11	0.9909	NA	3	4.8260	G_tfc2;G_tfc3;T_virB1	NA
k141_5300	1187	No terminal repeats	1	11	0.9909	NA	1	0.9293	NA	NA
k141_924131	4340	No terminal repeats	7	11	0.9909	NA	0	3.2557	NA	NA
k141_2240881	1938	No terminal repeats	2	11	0.9909	NA	1	3.1318	F_traE	NA
k141_1893604	3032	No terminal repeats	6	11	0.9908	NA	2	2.2842	MOBP1	NA
k141_2343732	4215	No terminal repeats	5	11	0.9908	NA	0	4.4712	NA	NA
k141_586104	9164	No terminal repeats	12	11	0.9908	NA	1	0.9475	NA	NA
k141_1206753	5245	No terminal repeats	6	11	0.9908	NA	0	1.7183	NA	NA
k141_38471	5174	No terminal repeats	5	11	0.9908	NA	3	4.2274	F_traG;F_traH	NA
k141_3396608	2053	DTR	3	11	0.9908	NA	2	1.8795	NA	NA
k141_2807556	3777	No terminal repeats	4	11	0.9908	NA	0	1.7183	NA	NA
k141_2236175	9934	No terminal repeats	16	11	0.9908	NA	0	1.7183	NA	NA
k141_2456117	3847	No terminal repeats	4	11	0.9908	NA	0	1.0827	NA	NA
k141_2444168	3733	No terminal repeats	6	11	0.9908	NA	0	4.3757	NA	NA
k141_174036	2862	DTR	2	11	0.9908	NA	0	1.7183	NA	NA
k141_31410	3210	DTR	7	11	0.9908	NA	0	1.4832	NA	NA
k141_23547	1934	No terminal repeats	1	11	0.9908	NA	1	0.9372	NA	NA
k141_396701	2511	No terminal repeats	4	11	0.9908	NA	0	1.9247	NA	NA
k141_2627671	1392	No terminal repeats	1	11	0.9908	NA	1	0.9372	NA	NA
k141_2937502	3295	No terminal repeats	3	11	0.9908	NA	0	2.7537	NA	NA
k141_1983243	1412	No terminal repeats	2	11	0.9908	NA	1	1.6987	NA	NA
k141_307351	1211	No terminal repeats	1	11	0.9907	NA	1	0.9293	NA	NA
k141_248159	1126	No terminal repeats	1	11	0.9907	NA	1	1.6920	MOBQ	NA
k141_1673350	1126	No terminal repeats	1	11	0.9907	NA	1	0.9293	NA	NA
k141_792971	1520	No terminal repeats	2	11	0.9907	NA	1	1.3621	NA	NA
k141_1146256	1792	No terminal repeats	1	11	0.9907	NA	1	1.0574	NA	NA
k141_2964396	1665	No terminal repeats	2	11	0.9907	NA	1	1.7183	MOBV	NA
k141_162997	9727	No terminal repeats	8	11	0.9907	NA	3	4.0410	MOBP1;I_trbB;I_trbA	NA
k141_304349	3004	No terminal repeats	4	11	0.9907	NA	0	2.0779	NA	NA
k141_3204987	1671	No terminal repeats	4	11	0.9907	NA	3	4.6857	F_traF	NA
k141_3070219	2362	No terminal repeats	2	11	0.9907	NA	1	2.5681	MOBP1	NA
k141_754995	3062	No terminal repeats	3	11	0.9907	NA	1	1.2565	MOBV	NA
k141_1950405	2733	No terminal repeats	5	11	0.9907	NA	0	1.7183	NA	NA
k141_2685179	1347	No terminal repeats	3	11	0.9907	NA	1	1.9759	NA	NA
k141_2650399	1228	No terminal repeats	2	11	0.9907	NA	1	1.7183	MOBV	NA
k141_1365930	4740	No terminal repeats	7	11	0.9907	NA	0	2.2008	NA	NA
k141_40961	4952	No terminal repeats	5	11	0.9907	NA	0	3.4366	NA	NA
k141_269265	4293	No terminal repeats	8	11	0.9906	NA	2	9.4328	G_tfc9;G_tfc8	NA
k141_1119116	2558	No terminal repeats	4	11	0.9906	NA	4	5.3734	t4cp1;G_tfc7;G_tfc8;G_tfc9	NA
k141_3092507	1196	No terminal repeats	1	11	0.9906	NA	1	1.7183	MOBF	NA
k141_1868342	1630	No terminal repeats	3	11	0.9906	NA	2	3.9082	G_tfc2;G_tfc3	NA
k141_379311	2764	No terminal repeats	4	11	0.9906	NA	3	3.8773	virb4;T_virB2;T_virB1	NA
k141_1540618	3400	No terminal repeats	4	11	0.9906	NA	0	5.1548	NA	NA
k141_947987	8948	No terminal repeats	12	11	0.9906	NA	0	1.5931	NA	NA
k141_238166	5109	No terminal repeats	6	11	0.9906	NA	1	0.6591	MOBP1	NA
k141_2254267	1346	No terminal repeats	3	11	0.9906	NA	1	3.5084	NA	NA
k141_2382498	3016	No terminal repeats	5	11	0.9906	NA	1	2.7441	NA	NA
k141_845978	5392	No terminal repeats	7	11	0.9906	NA	0	4.5314	NA	NA
k141_47837	5236	No terminal repeats	7	11	0.9906	NA	1	0.8856	NA	NA
k141_963376	8244	No terminal repeats	6	11	0.9906	NA	0	4.6780	NA	NA
k141_3662	3750	No terminal repeats	6	11	0.9905	NA	0	1.7183	NA	NA
k141_2998536	7054	No terminal repeats	3	11	0.9905	NA	0	3.3441	NA	NA
k141_1900665	2782	No terminal repeats	6	11	0.9905	NA	0	1.7183	NA	NA
k141_3007815	1552	No terminal repeats	1	11	0.9905	NA	1	1.3753	NA	NA
k141_64870	2992	No terminal repeats	5	11	0.9905	NA	1	1.4079	NA	NA
k141_321583	1343	No terminal repeats	1	11	0.9905	NA	1	1.7183	MOBF	NA
k141_220339	3397	DTR	4	11	0.9905	NA	0	1.2899	NA	NA
k141_535964	3790	No terminal repeats	5	11	0.9905	NA	0	1.7183	NA	NA
k141_1760518	2017	No terminal repeats	5	11	0.9905	NA	2	2.9674	F_traF	NA
k141_3085128	1638	No terminal repeats	4	11	0.9905	NA	2	4.0434	T_virB9;T_virB8	NA
k141_449679	3198	No terminal repeats	2	11	0.9905	NA	0	1.7183	NA	NA
k141_2125511	4089	No terminal repeats	3	11	0.9905	NA	0	2.1222	NA	NA
k141_421502	1006	No terminal repeats	2	11	0.9905	NA	2	2.9571	MOBP1	NA
k141_2222475	18998	No terminal repeats	21	11	0.9905	NA	5	14.7976	MOBH;G_tfc19;G_tfc18;G_tfc22;G_tfc23;G_tfc24;virb4;G_tfc15	NA
k141_467039	3207	No terminal repeats	4	11	0.9905	NA	0	2.6052	NA	NA
k141_7901	4292	No terminal repeats	6	11	0.9905	NA	4	5.7263	T_virB5;T_virB6	NA
k141_2624854	1274	No terminal repeats	3	11	0.9905	NA	1	3.4366	NA	NA
k141_513881	2916	No terminal repeats	6	11	0.9905	NA	1	1.7114	NA	NA
k141_1325538	5527	No terminal repeats	8	11	0.9904	NA	2	5.1349	T_virB3;T_virB2	NA
k141_2213184	5198	No terminal repeats	5	11	0.9904	NA	0	4.4804	NA	NA
k141_335856	1465	No terminal repeats	1	11	0.9904	NA	1	0.9020	NA	NA
k141_673850	1847	No terminal repeats	3	11	0.9904	NA	2	3.1658	NA	NA
k141_170110	8996	No terminal repeats	7	11	0.9904	NA	2	2.6864	MOBP1	NA
k141_178976	2201	No terminal repeats	3	11	0.9904	NA	1	1.7183	MOBP1	NA
k141_2692723	4342	No terminal repeats	5	11	0.9904	NA	0	5.8811	NA	NA
k141_3121256	4708	No terminal repeats	7	11	0.9904	NA	6	8.4967	F_traL;F_traE;F_traK;F_traB;F_traV	NA
k141_773347	3710	No terminal repeats	5	11	0.9904	NA	0	2.1752	NA	NA
k141_2866759	1674	No terminal repeats	1	11	0.9904	NA	1	0.9372	NA	NA
k141_3131873	2714	No terminal repeats	4	11	0.9904	NA	0	3.8720	NA	NA
k141_545605	6063	No terminal repeats	7	11	0.9904	NA	0	3.0334	NA	NA
k141_3344397	1030	No terminal repeats	3	11	0.9904	NA	2	4.7284	F_traE	NA
k141_1806399	4090	No terminal repeats	5	11	0.9904	NA	0	5.8927	NA	NA
k141_68667	1173	No terminal repeats	1	11	0.9904	NA	1	0.9020	NA	NA
k141_566797	3750	No terminal repeats	3	11	0.9904	NA	0	2.8673	NA	NA
k141_3382752	1064	No terminal repeats	4	11	0.9904	NA	4	5.3424	G_tfc8;G_tfc9;G_tfc10;G_tfc11	NA
k141_2165369	1890	No terminal repeats	4	11	0.9903	NA	1	2.3216	NA	NA
k141_2195451	1210	No terminal repeats	3	11	0.9903	NA	1	2.2600	NA	NA
k141_514974	2636	No terminal repeats	3	11	0.9903	NA	0	2.5117	NA	NA
k141_730308	2195	No terminal repeats	2	11	0.9903	NA	2	1.4952	NA	NA
k141_2199958	1771	No terminal repeats	1	11	0.9903	NA	1	1.2565	MOBV	NA
k141_1489862	5636	No terminal repeats	5	11	0.9903	NA	1	3.2077	MOBQ	NA
k141_2584087	2470	No terminal repeats	4	11	0.9903	NA	2	1.7492	NA	NA
k141_153893	1214	No terminal repeats	2	11	0.9903	NA	1	1.6903	NA	NA
k141_1107567	3108	No terminal repeats	7	11	0.9903	NA	1	2.7638	MOBQ	NA
k141_2672194	1519	No terminal repeats	3	11	0.9903	NA	1	1.7183	NA	NA
k141_1913964	2621	No terminal repeats	6	11	0.9903	NA	0	2.7754	NA	NA
k141_614279	5126	No terminal repeats	7	11	0.9903	NA	1	1.7183	NA	NA
k141_93250	3696	No terminal repeats	4	11	0.9903	NA	0	2.9387	NA	NA
k141_232001	12980	No terminal repeats	18	11	0.9903	NA	3	7.4299	T_virB5	NA
k141_828706	1263	No terminal repeats	2	4	0.9903	NA	1	1.6903	NA	NA
k141_3331476	2839	No terminal repeats	5	11	0.9903	NA	1	1.7183	NA	NA
k141_3179164	3801	No terminal repeats	7	11	0.9903	NA	1	2.2992	NA	NA
k141_1143402	1388	No terminal repeats	2	11	0.9902	NA	1	1.2929	MOBV	NA
k141_1462162	3021	No terminal repeats	7	11	0.9902	NA	0	3.4366	NA	NA
k141_672637	2770	No terminal repeats	5	11	0.9902	NA	1	1.3621	NA	NA
k141_2867907	2563	No terminal repeats	3	11	0.9902	NA	0	1.7183	NA	NA
k141_345141	4401	No terminal repeats	6	11	0.9902	NA	5	7.2022	F_traV;F_traB;F_traK;F_traE	NA
k141_440648	6255	No terminal repeats	7	11	0.9902	NA	1	3.3564	NA	NA
k141_607831	1389	No terminal repeats	1	11	0.9902	NA	1	1.7183	MOBP1	NA
k141_1236495	1276	No terminal repeats	3	11	0.9902	NA	1	1.5460	NA	NA
k141_2751970	2858	No terminal repeats	3	11	0.9902	NA	0	2.7622	NA	NA
k141_2060073	1654	No terminal repeats	1	11	0.9902	NA	1	1.5486	NA	NA
k141_2482919	1492	No terminal repeats	1	11	0.9902	NA	1	0.9293	NA	NA
k141_1256520	2370	DTR	4	11	0.9902	NA	1	1.9759	NA	NA
k141_1460469	3390	No terminal repeats	5	11	0.9902	NA	0	0.7862	NA	NA
k141_3247924	1471	No terminal repeats	1	11	0.9902	NA	1	1.3753	NA	NA
k141_413116	8344	No terminal repeats	10	11	0.9902	NA	0	2.6524	NA	NA
k141_2523593	2521	No terminal repeats	4	11	0.9902	NA	1	1.7183	NA	NA
k141_1744321	6189	No terminal repeats	9	11	0.9902	NA	0	4.7343	NA	NA
k141_2311539	10899	No terminal repeats	11	11	0.9901	NA	1	2.0471	NA	NA
k141_2140586	2673	No terminal repeats	3	11	0.9901	NA	0	1.3058	NA	NA
k141_2137124	5713	No terminal repeats	6	11	0.9901	NA	0	1.7183	NA	NA
k141_293661	2511	No terminal repeats	4	11	0.9901	NA	0	1.4964	NA	NA
k141_901193	2958	No terminal repeats	5	11	0.9901	NA	0	1.7183	NA	NA
k141_2732184	1843	No terminal repeats	2	11	0.9901	NA	2	1.6853	NA	NA
k141_1907585	2897	No terminal repeats	3	11	0.9901	NA	1	0.9293	NA	NA
k141_2996244	2772	DTR	5	11	0.9901	NA	1	2.5245	NA	NA
k141_863394	16547	No terminal repeats	16	11	0.9901	NA	0	3.7363	NA	NA
k141_234455	4576	No terminal repeats	5	11	0.9901	NA	0	1.8177	NA	NA
k141_943275	16790	No terminal repeats	18	11	0.9901	NA	0	7.9191	FATA_cd411;FATA_prgL	NA
k141_2616141	7052	No terminal repeats	7	11	0.9901	NA	0	0.9838	NA	NA
k141_629615	5526	No terminal repeats	4	11	0.9901	NA	0	3.3441	NA	NA
k141_38827	1178	No terminal repeats	3	11	0.9901	NA	2	2.3684	MOBP1	NA
k141_2046412	3293	No terminal repeats	4	11	0.9901	NA	1	2.7947	NA	NA
k141_366778	7454	No terminal repeats	8	11	0.9901	NA	0	7.0909	NA	NA
k141_141506	4376	DTR	5	11	0.9901	NA	1	1.6557	NA	NA
k141_573285	1070	No terminal repeats	1	11	0.9901	NA	1	0.9293	NA	NA
k141_444856	14582	No terminal repeats	12	11	0.9901	NA	0	3.8615	NA	NA
k141_1537637	10973	No terminal repeats	10	11	0.9901	NA	0	7.7421	NA	NA
k141_1995780	1413	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
k141_2835930	3182	No terminal repeats	7	11	0.9900	NA	0	2.6327	NA	NA
k141_3223177	2791	No terminal repeats	3	11	0.9900	NA	0	3.0422	NA	NA
k141_2214299	16768	No terminal repeats	16	11	0.9900	NA	1	5.5281	MOBV	NA
k141_152794	4499	No terminal repeats	3	11	0.9900	NA	0	2.5505	NA	NA
k141_895317	2788	No terminal repeats	5	11	0.9900	NA	0	4.2095	NA	NA
k141_277131	1216	No terminal repeats	4	11	0.9900	NA	2	1.7019	NA	NA
k141_818115	11323	No terminal repeats	13	11	0.9900	NA	1	3.6129	NA	NA
k141_966553	2677	No terminal repeats	6	11	0.9900	NA	0	5.8391	NA	NA
k141_819791	3183	No terminal repeats	3	11	0.9900	NA	1	2.4392	virb4	NA
k141_3174782	2572	No terminal repeats	3	11	0.9900	NA	0	1.7183	NA	NA
k141_3269951	2814	No terminal repeats	5	11	0.9899	NA	4	5.8638	G_tfc2;G_tfc3;T_virB1;G_tfc5	NA
k141_2454138	3118	No terminal repeats	3	11	0.9899	NA	0	3.1600	NA	NA
k141_128207	4431	No terminal repeats	6	11	0.9899	NA	0	1.7183	NA	NA
k141_1827386	1002	No terminal repeats	1	11	0.9899	NA	1	1.7183	MOBP1	NA
k141_2326247	2985	No terminal repeats	4	11	0.9899	NA	0	1.7183	NA	NA
k141_2830146	5201	No terminal repeats	6	11	0.9899	NA	1	0.7476	NA	NA
k141_489697	1465	No terminal repeats	4	11	0.9899	NA	2	1.9913	NA	NA
k141_2294830	1824	DTR	2	11	0.9899	NA	1	1.7134	NA	NA
k141_3126588	5909	No terminal repeats	4	11	0.9899	NA	2	4.6630	NA	NA
k141_2539118	3545	ITR	3	11	0.9899	NA	0	1.3193	NA	NA
k141_290324	1610	No terminal repeats	4	11	0.9899	NA	3	5.1024	NA	NA
k141_1166447	6871	No terminal repeats	6	11	0.9899	NA	1	3.0211	MOBB	NA
k141_1147212	1793	No terminal repeats	4	11	0.9899	NA	1	3.1319	NA	NA
k141_728223	1381	No terminal repeats	3	11	0.9899	NA	1	1.3621	NA	NA
k141_3146003	4990	No terminal repeats	8	11	0.9899	NA	0	11.3798	NA	NA
k141_2569963	2542	No terminal repeats	4	11	0.9899	NA	0	1.7183	NA	NA
k141_3224778	1458	No terminal repeats	4	11	0.9899	NA	1	1.7183	NA	NA
k141_1777198	2758	No terminal repeats	4	11	0.9899	NA	1	1.2565	MOBV	NA
k141_2606228	1122	No terminal repeats	1	11	0.9899	NA	1	0.9372	NA	NA
k141_75783	2054	No terminal repeats	3	11	0.9899	NA	1	2.3745	NA	NA
k141_2175847	1161	No terminal repeats	2	11	0.9899	NA	1	1.3621	NA	NA
k141_595457	9729	No terminal repeats	8	11	0.9899	NA	0	3.8874	NA	NA
k141_1511482	1377	No terminal repeats	1	11	0.9898	NA	1	1.6808	MOBQ	NA
k141_2682136	7274	No terminal repeats	12	11	0.9898	NA	0	4.7113	NA	NA
k141_1731895	2722	No terminal repeats	4	11	0.9898	NA	0	1.7183	NA	NA
k141_2497133	1082	No terminal repeats	3	11	0.9898	NA	2	3.3841	NA	NA
k141_2837737	2233	No terminal repeats	3	11	0.9898	NA	1	1.6557	NA	NA
k141_1480276	2603	No terminal repeats	5	11	0.9898	NA	0	1.5351	NA	NA
k141_2475337	6064	No terminal repeats	9	11	0.9898	NA	2	0.2966	NA	NA
k141_944650	1612	No terminal repeats	4	11	0.9898	NA	1	1.4079	NA	NA
k141_1882558	1179	No terminal repeats	3	11	0.9898	NA	3	4.2514	T_virB3;T_virB2;T_virB1	NA
k141_2607889	1238	No terminal repeats	2	11	0.9898	NA	1	1.7183	MOBV	NA
k141_2914462	1431	No terminal repeats	1	11	0.9898	NA	1	1.2565	MOBV	NA
k141_365116	3903	No terminal repeats	3	11	0.9898	NA	1	2.2711	NA	NA
k141_2949364	17590	No terminal repeats	18	11	0.9898	NA	0	9.6535	NA	NF033117
k141_13909	13957	No terminal repeats	21	11	0.9898	NA	0	4.3918	NA	NA
k141_984933	5178	No terminal repeats	8	11	0.9898	NA	1	3.6827	B_traF	NA
k141_2180466	3281	No terminal repeats	4	11	0.9898	NA	3	4.0434	T_virB6;T_virB8;T_virB9	NA
k141_3203142	1775	No terminal repeats	3	11	0.9897	NA	1	3.0925	NA	NA
k141_2171943	3299	No terminal repeats	6	11	0.9897	NA	0	2.8456	NA	NA
k141_3078338	1957	No terminal repeats	4	11	0.9897	NA	2	3.5974	G_tfc3;T_virB1	NA
k141_2335594	1362	No terminal repeats	3	11	0.9897	NA	1	2.3952	NA	NA
k141_2212467	3312	No terminal repeats	5	11	0.9897	NA	0	1.3700	NA	NA
k141_886569	3739	No terminal repeats	4	11	0.9897	NA	0	1.7183	NA	NA
k141_2709962	3513	No terminal repeats	3	11	0.9897	NA	0	1.7183	NA	NA
k141_2816827	1103	No terminal repeats	3	11	0.9897	NA	1	2.0939	NA	NA
k141_3005544	4055	No terminal repeats	6	11	0.9897	NA	0	3.8258	NA	NA
k141_1241663	1845	No terminal repeats	3	11	0.9897	NA	1	1.3692	NA	NA
k141_2394370	12250	No terminal repeats	14	11	0.9897	NA	1	2.2790	NA	NA
k141_1828236	5246	No terminal repeats	4	11	0.9897	NA	2	1.9004	NA	NA
k141_611045	1090	No terminal repeats	3	11	0.9897	NA	1	1.6588	NA	NA
k141_24092	2589	No terminal repeats	4	11	0.9897	NA	0	2.7381	NA	NA
k141_3396531	3712	DTR	4	11	0.9897	NA	1	1.4206	MOBT	NA
k141_402856	2723	No terminal repeats	3	11	0.9897	NA	0	1.3193	NA	NA
k141_1744249	4721	No terminal repeats	5	11	0.9897	NA	1	1.4006	NA	NA
k141_377331	2929	No terminal repeats	6	11	0.9897	NA	0	1.4956	NA	NA
k141_2782646	32663	No terminal repeats	30	11	0.9897	NA	8	14.6257	I_traN;T_virB10;I_traQ;I_traM;traU;I_traY;I_traI;I_traK;I_trbA	NA
k141_1750064	3365	No terminal repeats	3	11	0.9896	NA	3	3.8126	F_traG;F_traH;F_traF	NA
k141_1418435	9057	DTR	12	11	0.9896	NA	2	5.5384	MOBB	NA
k141_61994	3542	No terminal repeats	4	11	0.9896	NA	1	3.1058	F_traG	NA
k141_55710	2464	No terminal repeats	2	11	0.9896	NA	1	0.9293	NA	NA
k141_2542527	2205	No terminal repeats	5	11	0.9896	NA	1	3.0766	NA	NA
k141_1984829	3187	No terminal repeats	5	11	0.9896	NA	0	1.7183	NA	NA
k141_25925	2899	No terminal repeats	3	11	0.9896	NA	1	1.0559	MOBQ	NA
k141_2530752	4811	DTR	4	11	0.9896	NA	2	3.4366	MOBP1	NA
k141_3395354	2862	No terminal repeats	3	11	0.9896	NA	2	2.3555	MOBQ	NA
k141_2240401	4458	No terminal repeats	6	11	0.9896	NA	0	1.5002	NA	NA
k141_2154971	6101	No terminal repeats	12	11	0.9896	NA	0	1.3272	NA	NA
k141_1587227	1720	No terminal repeats	2	11	0.9896	NA	1	1.3356	NA	NA
k141_2042871	2307	No terminal repeats	6	11	0.9896	NA	5	6.6693	G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11	NA
k141_1422011	2575	No terminal repeats	3	11	0.9896	NA	1	1.6029	MOBV	NA
k141_342424	5312	No terminal repeats	5	11	0.9896	NA	0	4.5588	NA	NA
k141_2953428	1535	No terminal repeats	3	11	0.9896	NA	2	1.9967	NA	NA
k141_2242826	2211	No terminal repeats	1	11	0.9896	NA	1	0.9020	NA	NA
k141_2832687	3295	No terminal repeats	7	11	0.9896	NA	0	1.8363	NA	NA
k141_2033152	3930	No terminal repeats	3	11	0.9896	NA	0	2.4965	NA	NA
k141_1503598	2719	No terminal repeats	2	11	0.9895	NA	1	3.0391	NA	NA
k141_2609213	7695	No terminal repeats	6	11	0.9895	NA	0	4.4077	NA	NA
k141_741685	3976	No terminal repeats	4	11	0.9895	NA	1	1.7183	NA	NA
k141_3318481	2267	No terminal repeats	3	11	0.9895	NA	1	1.5453	NA	NA
k141_25924	2820	No terminal repeats	3	11	0.9895	NA	1	1.0559	MOBQ	NA
k141_1912545	1770	No terminal repeats	4	11	0.9895	NA	1	3.4302	NA	NA
k141_2339676	5457	No terminal repeats	6	11	0.9895	NA	0	1.7848	NA	NA
k141_790422	1671	No terminal repeats	2	11	0.9895	NA	1	1.9073	NA	NA
k141_3126981	2850	No terminal repeats	2	11	0.9895	NA	1	1.7183	NA	NA
k141_2138249	11887	No terminal repeats	13	11	0.9895	NA	0	5.1458	NA	NA
k141_189185	6939	No terminal repeats	6	11	0.9895	NA	2	2.8267	virb4	NA
k141_2615308	6827	No terminal repeats	10	11	0.9895	NA	1	3.2715	MOBT	NA
k141_241317	11464	No terminal repeats	12	11	0.9895	NA	0	1.9569	NA	NA
k141_2758001	4493	No terminal repeats	5	11	0.9895	NA	0	1.9820	NA	NF012178
k141_3122614	3269	No terminal repeats	5	11	0.9894	NA	0	3.1047	NA	NA
k141_2333858	4208	No terminal repeats	7	11	0.9894	NA	0	3.2599	NA	NA
k141_3396550	3346	DTR	3	11	0.9894	NA	0	1.5991	NA	NA
