set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
Kathmandu18	RW_2	k141_2079421	k141_2079421_2 # 189 # 821 # -1 # ID=69403_2;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.466	catB8	3002680	Strict	99.52	100.0	phenicol antibiotic	antibiotic inactivation	chloramphenicol acetyltransferase (CAT)	azidamfenicol; chloramphenicol; thiamphenicol	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2080254	k141_2080254_1 # 57 # 866 # -1 # ID=69628_1;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.417	vanY gene in vanB cluster	3002956	Strict	39.5	100.37	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_260496	k141_260496_29 # 27969 # 30434 # 1 # ID=70490_29;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.356	vanT gene in vanG cluster	3002972	Strict	34.6	115.31	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_265881	k141_265881_3 # 1718 # 2044 # -1 # ID=71855_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.664	qacG	3007015	Strict	41.35	100.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2092139	k141_2092139_1 # 1 # 1212 # 1 # ID=72474_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.302	vanT gene in vanG cluster	3002972	Strict	33.33	56.6	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2095423	k141_2095423_3 # 1756 # 4455 # -1 # ID=73251_3;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.498	adeF	3000777	Strict	47.82	84.89	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2098370	k141_2098370_1 # 1 # 960 # -1 # ID=73913_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.393	tet(44)	3000556	Strict	49.06	50.0	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2099101	k141_2099101_2 # 254 # 589 # 1 # ID=74093_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.598	YajC	3005040	Strict	91.07	99.11	fluoroquinolone antibiotic; cephalosporin; glycylcycline; penam; tetracycline antibiotic; oxazolidinone antibiotic; glycopeptide antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	vancomycin; tigecycline; tetracycline; linezolid; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	RW_2	k141_278973	k141_278973_12 # 8773 # 11934 # 1 # ID=75102_12;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	adeF	3000777	Strict	42.76	99.43	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_280701	k141_280701_7 # 5171 # 5515 # 1 # ID=75556_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.383	qacG	3007015	Strict	46.23	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_281370	k141_281370_7 # 7254 # 8360 # 1 # ID=75774_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.393	vanT gene in vanG cluster	3002972	Strict	32.32	51.69	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2106653	k141_2106653_3 # 875 # 2068 # -1 # ID=76008_3;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.350	mefJ	3007049	Strict	99.24	100.0	macrolide antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump		True	plasmid_like		0.9827	
Kathmandu18	RW_2	k141_285958	k141_285958_26 # 28753 # 32346 # -1 # ID=76856_26;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.408	evgS	3000833	Strict	99.5	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_285958	k141_285958_27 # 32351 # 32965 # -1 # ID=76856_27;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.400	evgA	3000832	Perfect	100.0	100.0	macrolide antibiotic; fluoroquinolone antibiotic; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; tetracycline; oxacillin; norfloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_285958	k141_285958_29 # 34544 # 36082 # 1 # ID=76856_29;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.418	emrY	3000254	Perfect	100.0	100.0	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2113056	k141_2113056_11 # 10176 # 11819 # -1 # ID=77671_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.495	eptA	3003576	Strict	99.82	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	True	plasmid_like		0.9145	
Kathmandu18	RW_2	k141_295298	k141_295298_16 # 12139 # 14058 # -1 # ID=78933_16;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.331	tet(Q)	3000191	Strict	67.45	97.26	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_295527	k141_295527_3 # 1086 # 1985 # 1 # ID=78980_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.589	mphF	3003071	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; roxithromycin; clarithromycin; tylosin; azithromycin	True	plasmid_like		0.9649	
Kathmandu18	RW_2	k141_296639	k141_296639_2 # 237 # 575 # 1 # ID=79294_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.678	qacG	3007015	Strict	41.0	104.67	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_299011	k141_299011_1 # 3 # 902 # -1 # ID=79854_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.312	VEB-3	3002372	Strict	99.67	100.0	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase		False	chromosome_like	1		
Kathmandu18	RW_2	k141_2138452	k141_2138452_3 # 900 # 1775 # -1 # ID=83923_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.550	CTX-M-15	3001878	Perfect	100.0	100.0	cephalosporin; penam	antibiotic inactivation	CTX-M beta-lactamase	cefazolin; ceftazidime; ceftriaxone; ampicillin; cefalotin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2142076	k141_2142076_16 # 14988 # 16169 # -1 # ID=84878_16;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.336	vanT gene in vanG cluster	3002972	Strict	37.87	55.2	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2143632	k141_2143632_1 # 2 # 820 # -1 # ID=85267_1;partial=10;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.595	vanH gene in vanO cluster	3002948	Strict	43.63	78.0	glycopeptide antibiotic	antibiotic target alteration	vanH; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_329147	k141_329147_3 # 716 # 2017 # -1 # ID=86884_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.616	tet(C)	3000167	Strict	99.75	109.34	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2151701	k141_2151701_1 # 67 # 3195 # 1 # ID=87170_1;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.408	adeF	3000777	Strict	45.82	98.39	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2156235	k141_2156235_2 # 266 # 625 # -1 # ID=88178_2;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.675	qacG	3007015	Strict	41.35	111.21	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_338684	k141_338684_8 # 11350 # 14463 # 1 # ID=88862_8;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544	acrD	3000491	Strict	99.9	100.0	aminoglycoside antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump		False	chromosome_like	1		
Kathmandu18	RW_2	k141_339511	k141_339511_1 # 2 # 799 # 1 # ID=89030_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.638	OXA-912	3006099	Strict	97.71	100.38	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2162326	k141_2162326_1 # 318 # 644 # 1 # ID=89476_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	qacG	3007015	Strict	37.86	100.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_343780	k141_343780_1 # 155 # 628 # 1 # ID=89893_1;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=3-4bp;gc_cont=0.445	dfrA27	3004550	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
Kathmandu18	RW_2	k141_343780	k141_343780_2 # 809 # 1798 # 1 # ID=89893_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.544	aadA16	3002616	Strict	97.78	117.44	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_346236	k141_346236_2 # 777 # 1097 # 1 # ID=90424_2;partial=01;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.614	qacG	3007015	Strict	39.42	100.0	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_355255	k141_355255_6 # 5279 # 5692 # -1 # ID=92468_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.469	H-NS	3000676	Perfect	100.0	100.0	macrolide antibiotic; fluoroquinolone antibiotic; cephalosporin; cephamycin; penam; tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump; resistance-nodulation-cell division (RND) antibiotic efflux pump	erythromycin; cloxacillin; ciprofloxacin; tetracycline; oxacillin; norfloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2177737	k141_2177737_4 # 1362 # 1691 # 1 # ID=92753_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.570	qacJ	3007014	Strict	36.89	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_356821	k141_356821_3 # 1018 # 3492 # -1 # ID=92787_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.540	vanT gene in vanG cluster	3002972	Strict	34.78	115.73	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_361326	k141_361326_9 # 12170 # 14665 # -1 # ID=93756_9;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.312	vanT gene in vanG cluster	3002972	Strict	33.42	116.71	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2184495	k141_2184495_2 # 516 # 1289 # 1 # ID=94258_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.473	OXA-641	3005333	Strict	97.28	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_365436	k141_365436_12 # 10242 # 12026 # 1 # ID=94621_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.385	patB	3000025	Strict	67.68	101.02	fluoroquinolone antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	ciprofloxacin; norfloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_368729	k141_368729_4 # 1593 # 4697 # -1 # ID=95323_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513	AcrF	3000502	Strict	99.71	100.0	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ciprofloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_368729	k141_368729_5 # 4709 # 5866 # -1 # ID=95323_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.523	AcrE	3000499	Perfect	100.0	100.0	fluoroquinolone antibiotic; cephalosporin; cephamycin; penam	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	ciprofloxacin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_368729	k141_368729_6 # 6265 # 6927 # 1 # ID=95323_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.439	AcrS	3000656	Perfect	100.0	100.0	fluoroquinolone antibiotic; cephalosporin; glycylcycline; cephamycin; penam; tetracycline antibiotic; rifamycin antibiotic; phenicol antibiotic; disinfecting agents and antiseptics	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tigecycline; ciprofloxacin; tetracycline; rifampin; chloramphenicol; ampicillin; cefalotin; triclosan	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2192683	k141_2192683_18 # 20109 # 21203 # -1 # ID=96127_18;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.256	vanT gene in vanG cluster	3002972	Strict	31.71	51.12	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_372707	k141_372707_1 # 37 # 3078 # 1 # ID=96337_1;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.390	adeF	3000777	Strict	45.74	95.75	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2197265	k141_2197265_1 # 1 # 993 # 1 # ID=97328_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.402	tet(Q)	3000191	Strict	97.88	50.23	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2197301	k141_2197301_1 # 166 # 540 # -1 # ID=97335_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.453	qacJ	3007014	Strict	43.27	115.89	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_384202	k141_384202_1 # 2 # 1252 # 1 # ID=98760_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.577	Klebsiella pneumoniae KpnH	3004597	Strict	92.55	81.45	macrolide antibiotic; fluoroquinolone antibiotic; aminoglycoside antibiotic; carbapenem; cephalosporin; penam; peptide antibiotic; penem	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	erythromycin; gentamicin C; ciprofloxacin; spectinomycin; streptomycin; tobramycin; ceftazidime; ertapenem; piperacillin; azithromycin; imipenem; polymyxin B; polymyxin B1; polymyxin B2; polymyxin B3; polymyxin B4; norfloxacin; ticarcillin; gentamicin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2203919	k141_2203919_2 # 1169 # 2050 # 1 # ID=98868_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=3-4bp;gc_cont=0.561	PAU-1	3006964	Perfect	100.0	100.0	carbapenem; cephalosporin	antibiotic inactivation	PAU beta-lactamase		False	chromosome_like	1		
Kathmandu18	RW_2	k141_386012	k141_386012_1 # 546 # 1391 # 1 # ID=99159_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.538	aadA6	3002606	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_386022	k141_386022_1 # 160 # 714 # 1 # ID=99161_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.578	AAC(6')-IIa	3002594	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	AAC(6')	dibekacin; sisomicin; netilmicin; tobramycin; 2'-N-ethylnetilmicin; 5-episisomicin; gentamicin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_389382	k141_389382_14 # 11341 # 12993 # -1 # ID=99898_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510	ArnT	3005053	Strict	63.88	99.82	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	colistin A; colistin B	False	chromosome_like	1		
Kathmandu18	RW_2	k141_389382	k141_389382_17 # 15862 # 16830 # -1 # ID=99898_17;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.499	PmrF	3003578	Strict	99.69	100.0	peptide antibiotic	antibiotic target alteration	pmr phosphoethanolamine transferase	polymyxin B	False	chromosome_like	1		
Kathmandu18	RW_2	k141_396178	k141_396178_4 # 3521 # 5269 # 1 # ID=101443_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.509	msbA	3003950	Perfect	100.0	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	metronidazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2221310	k141_2221310_3 # 687 # 1031 # -1 # ID=102910_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.333	qacG	3007015	Strict	47.12	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	True	plasmid_like		0.9873	
Kathmandu18	RW_2	k141_2222660	k141_2222660_1 # 664 # 2139 # 1 # ID=103195_1;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=5bp;gc_cont=0.400	msrE	3003109	Perfect	100.0	100.0	macrolide antibiotic; streptogramin antibiotic	antibiotic target protection	msr-type ABC-F protein	erythromycin	True	plasmid_like		0.9547	
Kathmandu18	RW_2	k141_2222660	k141_2222660_2 # 2195 # 3079 # 1 # ID=103195_2;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.365	mphE	3003741	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin	True	plasmid_like		0.9547	
Kathmandu18	RW_2	k141_406058	k141_406058_9 # 6987 # 10106 # 1 # ID=103576_9;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555	adeF	3000777	Strict	48.31	98.11	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_413182	k141_413182_1 # 3 # 980 # -1 # ID=105010_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.481	vanW gene in vanI cluster	3003724	Strict	29.62	87.4	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_413196	k141_413196_3 # 1828 # 4305 # -1 # ID=105015_3;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.505	vanT gene in vanG cluster	3002972	Strict	34.96	115.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_415698	k141_415698_14 # 14760 # 17897 # -1 # ID=105606_14;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.316	adeF	3000777	Strict	40.4	98.68	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_416255	k141_416255_3 # 1677 # 2879 # 1 # ID=105750_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.636	vanT gene in vanG cluster	3002972	Strict	35.11	56.18	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	True	virus_like			0.9038
Kathmandu18	RW_2	k141_2241654	k141_2241654_7 # 5908 # 6402 # -1 # ID=107546_7;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=9bp;gc_cont=0.463	nimJ	3007112	Strict	63.29	99.39	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2243328	k141_2243328_4 # 2454 # 5582 # -1 # ID=107916_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.297	adeF	3000777	Strict	45.53	98.39	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2246322	k141_2246322_2 # 629 # 1780 # -1 # ID=108623_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.635	MOX-9	3002191	Perfect	100.0	100.0	cephalosporin; cephamycin; penam	antibiotic inactivation	MOX beta-lactamase		False	chromosome_like	1		
Kathmandu18	RW_2	k141_431494	k141_431494_1 # 2 # 568 # 1 # ID=109097_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.459	qacG	3007015	Strict	40.0	175.7	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_432533	k141_432533_4 # 1949 # 2293 # 1 # ID=109309_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.446	qacG	3007015	Strict	44.34	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2249697	k141_2249697_3 # 2170 # 3270 # 1 # ID=109383_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.584	vanG	3002909	Strict	39.27	104.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2253352	k141_2253352_4 # 2888 # 3400 # 1 # ID=110199_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=11bp;gc_cont=0.404	nimE	3007107	Perfect	100.0	100.0	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	True	plasmid_like		0.9944	
Kathmandu18	RW_2	k141_2254604	k141_2254604_1 # 1 # 177 # 1 # ID=110519_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.311	vanY gene in vanF cluster	3002958	Strict	50.94	19.8	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	RW_2	k141_2263130	k141_2263130_2 # 460 # 1281 # -1 # ID=112576_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.661	vanY gene in vanB cluster	3002956	Strict	32.97	101.87	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
