seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_167530	4500	No terminal repeats	4	11	0.9878	NA	0	1.7183	NA	NA
k141_172209	7959	No terminal repeats	7	11	0.9877	NA	0	3.7136	NA	NA
k141_192003	4265	No terminal repeats	4	11	0.9877	NA	0	1.7183	NA	NA
k141_50091	8125	No terminal repeats	7	11	0.9876	NA	0	3.3441	NA	NA
k141_120886	4908	No terminal repeats	6	11	0.9876	NA	0	1.6845	NA	NA
k141_19176	4552	No terminal repeats	6	11	0.9875	NA	0	0.7632	NA	NA
k141_142386	1242	No terminal repeats	2	11	0.9875	NA	1	1.7183	NA	NA
k141_6216	2987	No terminal repeats	5	11	0.9873	NA	0	1.2470	NA	NA
k141_213421	2761	No terminal repeats	3	11	0.9873	NA	0	1.7183	NA	NA
k141_270493	3013	No terminal repeats	4	11	0.9873	NA	0	1.9896	NA	NA
k141_47265	4440	No terminal repeats	9	11	0.9873	NA	0	1.7325	NA	NA
k141_170433	5924	No terminal repeats	5	11	0.9872	NA	0	0.4693	NA	NA
k141_2133	1169	No terminal repeats	2	11	0.9871	NA	1	1.3754	MOBB	NA
k141_91567	2937	No terminal repeats	1	11	0.9871	NA	0	1.6258	NA	NA
k141_87540	11765	No terminal repeats	15	11	0.9871	NA	0	2.6707	NA	NA
k141_209488	4395	No terminal repeats	4	11	0.9871	NA	1	1.4894	MOBQ	NA
k141_113681	1532	No terminal repeats	4	11	0.9871	NA	1	1.4006	NA	NA
k141_78033	1488	No terminal repeats	2	11	0.9871	NA	1	1.7114	NA	NA
k141_263678	5437	No terminal repeats	6	11	0.9870	NA	0	1.7183	NA	NA
k141_255671	1050	No terminal repeats	1	11	0.9870	NA	1	0.8585	MOBV	NA
k141_192643	2407	No terminal repeats	4	11	0.9868	NA	1	1.7114	NA	NA
k141_198865	1715	No terminal repeats	3	11	0.9868	NA	2	3.9082	G_tfc3;G_tfc2	NA
k141_225278	3544	No terminal repeats	4	11	0.9868	NA	1	2.7941	NA	NA
k141_2504	4863	No terminal repeats	9	11	0.9868	NA	1	3.3827	NA	NA
k141_53348	22100	No terminal repeats	14	11	0.9868	NA	0	1.2428	NA	NA
k141_324455	2132	No terminal repeats	4	11	0.9868	NA	1	0.9502	NA	NA
k141_252105	23780	No terminal repeats	20	11	0.9868	NA	0	0.4742	NA	NA
k141_94957	5815	No terminal repeats	5	11	0.9867	NA	0	2.7537	NA	NA
k141_257188	2688	No terminal repeats	3	11	0.9867	NA	1	0.6235	NA	NA
k141_65430	1494	No terminal repeats	2	11	0.9867	NA	2	2.5188	T_virB5;virb4	NA
k141_83995	1729	No terminal repeats	2	11	0.9866	NA	1	1.5453	NA	NA
k141_9421	5372	No terminal repeats	6	11	0.9865	NA	0	1.8992	NA	NA
k141_35089	1716	No terminal repeats	3	11	0.9865	NA	1	1.4636	F_traE	NA
k141_325539	1563	No terminal repeats	1	11	0.9865	NA	1	1.4894	MOBQ	NA
k141_228248	2718	No terminal repeats	6	11	0.9862	NA	0	3.3088	NA	NA
k141_76115	2458	No terminal repeats	3	11	0.9861	NA	1	2.8691	I_traI	NA
k141_169133	1179	No terminal repeats	1	11	0.9860	NA	1	0.6235	NA	NA
k141_86907	3120	No terminal repeats	6	11	0.9860	NA	0	2.3677	NA	NA
k141_56871	1108	No terminal repeats	1	11	0.9860	NA	1	0.8746	NA	NA
k141_19103	4376	No terminal repeats	6	11	0.9860	NA	0	2.3803	NA	NA
k141_300504	4648	No terminal repeats	6	11	0.9859	NA	1	1.7183	NA	NA
k141_301669	1221	No terminal repeats	2	11	0.9858	NA	1	1.7183	NA	NA
k141_134857	2114	No terminal repeats	3	11	0.9858	NA	1	0.9502	NA	NA
k141_100141	2572	No terminal repeats	3	11	0.9858	NA	0	1.7183	NA	NA
k141_62154	2073	No terminal repeats	2	11	0.9857	NA	1	1.4894	MOBQ	NA
k141_66784	9093	No terminal repeats	12	11	0.9857	NA	2	6.0569	NA	NA
k141_193391	2720	No terminal repeats	3	11	0.9856	NA	3	1.4727	NA	NA
k141_1410	3752	No terminal repeats	4	11	0.9855	NA	1	0.4871	NA	NA
k141_32630	1061	No terminal repeats	2	11	0.9855	NA	1	1.0933	NA	NA
k141_307485	2096	No terminal repeats	3	11	0.9854	NA	2	3.1109	F_traK;F_traB	NA
k141_48111	3181	No terminal repeats	5	11	0.9854	NA	0	0.9349	NA	NA
k141_305023	1026	No terminal repeats	2	11	0.9854	NA	1	1.7183	NA	NA
k141_64110	3112	No terminal repeats	4	11	0.9854	NA	0	1.7183	NA	NA
k141_185652	1162	No terminal repeats	1	11	0.9853	NA	1	1.7183	MOBP1	NA
k141_181394	1062	No terminal repeats	2	11	0.9853	NA	1	1.7183	NA	NA
k141_276145	1737	No terminal repeats	3	11	0.9850	NA	1	1.5453	NA	NA
k141_37845	2193	No terminal repeats	3	11	0.9850	NA	1	1.6903	NA	NA
k141_282633	1539	No terminal repeats	3	11	0.9850	NA	2	4.8123	MOBP1	NA
k141_97874	3601	No terminal repeats	7	11	0.9847	NA	1	5.3793	F_traE	NA
k141_45797	18487	No terminal repeats	17	11	0.9847	NA	0	3.8879	NA	NF000456
k141_243818	1920	No terminal repeats	2	11	0.9846	NA	1	0.9502	NA	NA
k141_325296	6415	No terminal repeats	10	11	0.9846	NA	0	1.0827	NA	NA
k141_278368	4569	No terminal repeats	4	11	0.9845	NA	0	1.7183	NA	NA
k141_83119	1319	No terminal repeats	2	11	0.9845	NA	2	2.4690	T_virB10;T_virB5	NA
k141_321604	7792	No terminal repeats	4	11	0.9844	NA	0	2.0849	NA	NA
k141_104910	5866	No terminal repeats	6	11	0.9844	NA	0	0.1593	NA	NA
k141_59745	3681	No terminal repeats	3	11	0.9842	NA	0	1.0827	NA	NA
k141_7758	1355	No terminal repeats	4	11	0.9842	NA	2	4.6166	T_virB3	NA
k141_19142	1598	No terminal repeats	1	11	0.9841	NA	1	1.7114	NA	NA
k141_277974	2696	No terminal repeats	2	11	0.9841	NA	1	1.7183	NA	NA
k141_15381	1171	No terminal repeats	1	11	0.9841	NA	1	0.9020	NA	NA
k141_254559	1019	No terminal repeats	2	11	0.9839	NA	1	2.2316	NA	NA
k141_165428	1517	No terminal repeats	2	11	0.9838	NA	1	2.2604	NA	NA
k141_161219	1039	No terminal repeats	2	11	0.9838	NA	1	0.8746	NA	NA
k141_310591	2549	No terminal repeats	4	11	0.9836	NA	3	3.6703	F_traW;F_traU;F_trbC	NA
k141_204753	3455	No terminal repeats	1	11	0.9836	NA	0	1.6258	NA	NA
k141_182169	7637	No terminal repeats	12	11	0.9835	NA	0	0.8370	NA	NA
k141_277823	1048	No terminal repeats	2	11	0.9835	NA	1	0.6562	NA	NA
k141_120163	1372	No terminal repeats	4	11	0.9835	NA	1	2.3216	NA	NA
k141_50805	20894	No terminal repeats	24	11	0.9835	NA	0	3.7970	NA	NA
k141_178976	2183	No terminal repeats	3	11	0.9835	NA	1	1.7183	NA	NA
k141_9687	1123	No terminal repeats	2	11	0.9834	NA	1	2.5517	NA	NA
k141_224306	2371	No terminal repeats	4	11	0.9834	NA	2	2.8640	MOBP1	NA
k141_121041	4785	No terminal repeats	6	11	0.9833	NA	1	3.1587	F_traV	NA
k141_283814	1381	No terminal repeats	3	11	0.9831	NA	1	0.6562	NA	NA
k141_100705	3359	No terminal repeats	3	11	0.9831	NA	0	2.8406	NA	NA
k141_153648	1402	No terminal repeats	3	11	0.9830	NA	1	1.7183	NA	NA
k141_158201	1142	No terminal repeats	1	11	0.9828	NA	1	1.0515	NA	NA
k141_237716	6291	No terminal repeats	4	11	0.9828	NA	0	2.1712	NA	NA
k141_174290	2357	No terminal repeats	3	11	0.9826	NA	1	1.7183	NA	NA
k141_198165	4667	No terminal repeats	4	11	0.9826	NA	0	1.7183	NA	NA
k141_246995	4970	No terminal repeats	5	11	0.9826	NA	0	1.3559	NA	NA
k141_25829	13772	No terminal repeats	12	11	0.9826	NA	2	3.5704	MOBP1	NA
k141_326266	2871	No terminal repeats	3	11	0.9826	NA	1	0.2748	NA	NA
k141_170462	2382	No terminal repeats	2	11	0.9825	NA	1	1.3748	MOBB	NA
k141_13483	5754	No terminal repeats	6	11	0.9825	NA	5	6.3303	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5	NA
k141_195484	2666	No terminal repeats	3	11	0.9824	NA	0	2.4723	NA	NA
k141_88326	2256	No terminal repeats	3	11	0.9821	NA	1	2.5939	MOBH	NA
k141_139890	2606	No terminal repeats	5	11	0.9821	NA	0	1.0827	NA	NA
k141_168705	3311	No terminal repeats	5	11	0.9821	NA	0	2.1358	NA	NA
k141_216789	2996	No terminal repeats	5	11	0.9821	NA	0	2.2160	NA	NA
k141_260190	1761	No terminal repeats	4	11	0.9820	NA	1	2.3037	NA	NA
k141_200177	2075	No terminal repeats	2	11	0.9820	NA	1	1.5023	NA	NA
k141_291652	5319	No terminal repeats	7	11	0.9819	NA	0	1.3193	NA	NA
k141_234767	7871	No terminal repeats	8	11	0.9819	NA	0	1.7183	NA	NA
k141_127489	9096	No terminal repeats	11	11	0.9819	NA	0	4.4846	NA	NA
k141_206059	1047	No terminal repeats	2	11	0.9817	NA	1	0.9293	NA	NA
k141_186516	4742	No terminal repeats	8	11	0.9816	NA	0	1.7183	NA	NA
k141_288732	3748	No terminal repeats	6	11	0.9815	NA	0	2.6055	NA	NA
k141_229095	1452	No terminal repeats	1	11	0.9815	NA	1	1.7183	NA	NA
k141_168554	3496	No terminal repeats	5	11	0.9815	NA	0	2.1975	NA	NA
k141_45327	5084	No terminal repeats	9	11	0.9814	NA	0	3.3347	NA	NA
k141_138934	1377	No terminal repeats	2	11	0.9814	NA	2	2.3538	T_virB5;T_virB6	NA
k141_215919	1413	No terminal repeats	3	11	0.9814	NA	1	2.7416	F_traE	NA
k141_270429	3385	No terminal repeats	3	11	0.9814	NA	0	2.2889	NA	NA
k141_177091	1531	No terminal repeats	2	11	0.9813	NA	1	1.7183	NA	NA
k141_43385	1373	No terminal repeats	1	11	0.9812	NA	1	0.9502	NA	NA
k141_122145	1657	No terminal repeats	3	11	0.9810	NA	1	1.7183	NA	NA
k141_63114	1394	No terminal repeats	4	11	0.9810	NA	1	1.7114	NA	NA
k141_166579	5533	No terminal repeats	6	11	0.9809	NA	2	4.4215	MOBP1	NA
k141_271880	1476	No terminal repeats	2	11	0.9809	NA	1	1.7114	NA	NA
k141_31064	1571	No terminal repeats	3	11	0.9804	NA	1	0.6630	NA	NA
k141_41566	13390	No terminal repeats	10	11	0.9804	NA	0	3.5984	NA	NA
k141_47213	2735	No terminal repeats	5	11	0.9803	NA	0	3.2838	NA	NA
k141_39185	9010	No terminal repeats	8	11	0.9801	NA	1	5.5658	FATA_prgL;FATA_cd411	NA
k141_96904	1460	No terminal repeats	2	11	0.9800	NA	1	1.4932	NA	NA
k141_82950	6449	No terminal repeats	7	11	0.9800	NA	1	4.1740	MOBP1	NA
k141_19114	3443	No terminal repeats	4	11	0.9800	NA	0	0.9148	NA	NA
k141_132544	10017	No terminal repeats	10	11	0.9799	NA	1	3.4366	NA	NA
k141_7790	2028	No terminal repeats	3	11	0.9798	NA	1	1.7114	NA	NA
k141_101828	3087	No terminal repeats	4	11	0.9796	NA	0	1.6585	NA	NA
k141_259970	2364	No terminal repeats	4	11	0.9796	NA	3	3.7808	F_traL;F_traE;F_traK	NA
k141_108324	3742	No terminal repeats	4	11	0.9796	NA	0	0.9349	NA	NA
k141_43470	2855	No terminal repeats	4	11	0.9795	NA	0	2.0763	NA	NA
k141_66554	2606	No terminal repeats	3	11	0.9794	NA	0	1.3945	NA	NA
k141_40791	1567	No terminal repeats	2	11	0.9792	NA	1	1.4894	MOBQ	NA
k141_281692	10825	No terminal repeats	6	11	0.9791	NA	0	1.2047	NA	NA
k141_43122	1066	No terminal repeats	3	11	0.9791	NA	1	2.8654	T_virB6	NA
k141_130804	3006	No terminal repeats	4	11	0.9791	NA	0	1.2113	NA	NA
k141_180785	3045	No terminal repeats	3	11	0.9790	NA	0	1.6997	NA	NA
k141_326647	3252	No terminal repeats	4	11	0.9788	NA	0	2.8406	NA	NA
k141_42119	3376	No terminal repeats	6	11	0.9787	NA	0	2.5302	NA	NA
k141_67122	2468	No terminal repeats	4	11	0.9787	NA	3	4.3144	G_tfc11;G_tfc12;G_tfc13;G_tfc14	NA
k141_260145	22954	No terminal repeats	22	11	0.9786	NA	1	1.8240	NA	NA
k141_194248	3192	No terminal repeats	4	11	0.9785	NA	4	4.4592	T_virB2;T_virB3;virb4;T_virB5	NA
k141_231907	1887	No terminal repeats	4	11	0.9785	NA	2	0.5619	T_virB3;T_virB2;T_virB11	NA
k141_248210	2997	No terminal repeats	5	11	0.9785	NA	0	1.7183	NA	NA
k141_260407	3215	No terminal repeats	4	11	0.9783	NA	1	1.5314	NA	NA
k141_19641	13697	No terminal repeats	15	11	0.9783	NA	0	3.9783	NA	NA
k141_221845	3664	No terminal repeats	5	11	0.9781	NA	1	1.4636	F_traE	NA
k141_252168	5060	No terminal repeats	7	11	0.9780	NA	1	1.5314	NA	NA
k141_96047	1300	No terminal repeats	2	11	0.9779	NA	1	1.7183	NA	NA
k141_264657	3514	No terminal repeats	7	11	0.9778	NA	0	2.3495	NA	NA
k141_94624	4760	No terminal repeats	9	11	0.9774	NA	0	4.3475	NA	NA
k141_60799	3680	No terminal repeats	3	11	0.9770	NA	1	2.5638	MOBQ	NA
k141_94761	1507	No terminal repeats	4	11	0.9769	NA	1	2.3037	NA	NA
k141_233433	1650	No terminal repeats	4	11	0.9767	NA	1	0.6275	NA	NA
k141_252946	1008	No terminal repeats	1	11	0.9766	NA	1	1.5023	NA	NA
k141_136147	2607	No terminal repeats	3	11	0.9765	NA	2	4.0882	F_trbC;F_traF	NA
k141_88245	2851	No terminal repeats	2	11	0.9764	NA	0	2.8962	NA	NA
k141_158116	1276	No terminal repeats	2	11	0.9764	NA	1	1.6920	MOBQ	NA
k141_320750	1161	No terminal repeats	1	11	0.9764	NA	1	0.5876	MOBV	NA
k141_136317	3634	No terminal repeats	5	11	0.9761	NA	0	3.3697	NA	NA
k141_14894	2881	No terminal repeats	4	11	0.9760	NA	0	2.3165	NA	NA
k141_227963	7472	No terminal repeats	6	11	0.9760	NA	1	0.8817	NA	NA
k141_54465	3699	No terminal repeats	5	11	0.9760	NA	1	1.4636	F_traE	NA
k141_324717	3483	No terminal repeats	7	11	0.9760	NA	0	0.6748	NA	NA
k141_249862	1021	No terminal repeats	2	11	0.9759	NA	1	1.7183	NA	NA
k141_112635	1844	No terminal repeats	2	11	0.9758	NA	1	1.0578	NA	NA
k141_61548	1244	No terminal repeats	2	11	0.9758	NA	1	1.4636	F_traE	NA
k141_13127	3296	No terminal repeats	5	11	0.9757	NA	1	1.2565	MOBV	NA
k141_44333	1808	No terminal repeats	3	11	0.9757	NA	1	2.2625	NA	NA
k141_172515	3570	No terminal repeats	3	11	0.9756	NA	0	2.1222	NA	NA
k141_163122	2180	No terminal repeats	2	11	0.9755	NA	1	1.7183	MOBP1	NA
k141_190712	20316	No terminal repeats	20	11	0.9755	NA	0	3.1708	NA	NA
k141_123120	1612	No terminal repeats	1	11	0.9754	NA	1	1.7114	NA	NA
k141_204737	1371	No terminal repeats	1	11	0.9753	NA	1	0.2854	NA	NA
k141_255810	11747	No terminal repeats	14	11	0.9752	NA	0	2.6770	NA	NA
k141_293460	8029	No terminal repeats	8	11	0.9751	NA	0	2.5920	NA	NA
k141_12018	1394	No terminal repeats	2	11	0.9751	NA	1	1.0112	NA	NA
k141_242184	3973	No terminal repeats	4	11	0.9749	NA	2	2.0145	T_virB9	NA
k141_48045	11926	No terminal repeats	11	11	0.9746	NA	0	2.9334	NA	NF000272
k141_250416	5820	No terminal repeats	4	11	0.9745	NA	0	2.6407	NA	NA
k141_203599	1398	No terminal repeats	1	11	0.9745	NA	1	1.4894	MOBQ	NA
k141_290247	3209	No terminal repeats	4	11	0.9743	NA	1	0.9230	NA	NA
k141_190538	2090	No terminal repeats	3	11	0.9741	NA	1	1.4894	MOBQ	NA
k141_281785	8013	No terminal repeats	6	11	0.9739	NA	0	3.3471	NA	NA
k141_63435	1100	No terminal repeats	1	11	0.9738	NA	1	1.7183	NA	NA
k141_48072	2565	No terminal repeats	6	11	0.9738	NA	0	1.0746	NA	NA
k141_123243	7538	No terminal repeats	11	11	0.9737	NA	0	0.5811	NA	NA
k141_193516	6525	No terminal repeats	9	11	0.9735	NA	0	1.0170	NA	NA
k141_189911	1089	No terminal repeats	1	11	0.9733	NA	1	0.9293	NA	NA
k141_185209	3918	No terminal repeats	8	11	0.9732	NA	0	4.7692	NA	NA
k141_75064	3573	No terminal repeats	3	11	0.9731	NA	0	1.7183	NA	NA
k141_168498	3139	No terminal repeats	5	11	0.9729	NA	0	1.8874	NA	NA
k141_179448	4128	No terminal repeats	6	11	0.9727	NA	0	2.1328	NA	NF000402
k141_201180	1876	No terminal repeats	2	11	0.9725	NA	1	1.7183	MOBP1	NA
k141_131791	2812	No terminal repeats	3	11	0.9724	NA	0	1.4684	NA	NA
k141_200938	9531	No terminal repeats	12	11	0.9723	NA	0	1.3766	NA	NA
k141_27792	1112	No terminal repeats	2	11	0.9723	NA	2	3.0940	MOBP1	NA
k141_158257	1737	No terminal repeats	3	11	0.9721	NA	2	2.1659	T_virB8;T_virB6	NA
k141_311824	3095	No terminal repeats	4	11	0.9718	NA	0	1.4564	NA	NA
k141_177756	1801	No terminal repeats	1	11	0.9716	NA	1	1.4636	F_traE	NA
k141_190163	8475	No terminal repeats	9	11	0.9714	NA	0	1.2780	NA	NA
k141_94954	2605	No terminal repeats	3	11	0.9714	NA	0	1.1624	NA	NA
k141_198500	1337	No terminal repeats	3	11	0.9713	NA	1	1.0833	NA	NA
k141_123495	2692	No terminal repeats	4	11	0.9712	NA	0	0.5618	NA	NA
k141_137917	2533	No terminal repeats	5	11	0.9711	NA	0	1.4464	NA	NA
k141_96597	2669	No terminal repeats	3	11	0.9711	NA	1	3.2264	NA	NA
k141_151204	1356	No terminal repeats	4	11	0.9711	NA	1	1.7183	NA	NA
k141_171509	1020	No terminal repeats	2	11	0.9709	NA	1	2.2747	G_tfc22;G_tfc23	NA
k141_239681	2992	No terminal repeats	4	11	0.9704	NA	1	0.2748	NA	NA
k141_307036	6650	No terminal repeats	7	11	0.9703	NA	0	0.6707	NA	NA
k141_237050	3237	No terminal repeats	2	11	0.9703	NA	0	1.6258	NA	NA
k141_61005	1622	No terminal repeats	3	11	0.9702	NA	2	2.9941	F_traV;virb4	NA
k141_220372	1942	No terminal repeats	1	11	0.9700	NA	1	1.4636	F_traE	NA
k141_272156	8708	No terminal repeats	12	11	0.9700	NA	0	2.8092	NA	NA
k141_22519	1249	No terminal repeats	2	4	0.9699	NA	1	1.7183	NA	NA
k141_261743	3422	No terminal repeats	5	11	0.9699	NA	0	1.5426	NA	NA
k141_320804	3071	No terminal repeats	3	11	0.9699	NA	1	1.4636	F_traE	NA
k141_218361	1910	No terminal repeats	3	11	0.9696	NA	1	2.1806	NA	NA
k141_34207	4249	No terminal repeats	7	11	0.9693	NA	0	1.0793	NA	NA
k141_81130	1367	No terminal repeats	2	11	0.9693	NA	1	0.9372	NA	NA
k141_309540	3097	No terminal repeats	3	11	0.9693	NA	0	1.7183	NA	NA
k141_285433	2852	No terminal repeats	2	11	0.9692	NA	1	1.1540	NA	NA
k141_328033	1131	No terminal repeats	2	11	0.9691	NA	1	1.5453	NA	NA
k141_62639	5666	No terminal repeats	7	11	0.9689	NA	0	1.3814	NA	NA
k141_89677	2577	No terminal repeats	3	11	0.9689	NA	1	1.1540	NA	NA
k141_211492	19084	No terminal repeats	26	11	0.9689	NA	1	1.3010	F_traE	NA
k141_22165	3972	No terminal repeats	4	11	0.9688	NA	0	0.8499	NA	NA
k141_253908	3337	No terminal repeats	3	11	0.9686	NA	0	1.0011	NA	NA
k141_313007	3120	No terminal repeats	4	11	0.9686	NA	0	1.3193	NA	NA
k141_157369	2484	No terminal repeats	4	11	0.9685	NA	1	1.9808	T_virB10	NA
k141_130101	13881	No terminal repeats	10	11	0.9685	NA	0	2.8769	NA	NA
k141_224119	1401	No terminal repeats	2	11	0.9685	NA	1	1.7183	NA	NA
k141_80249	4651	No terminal repeats	5	11	0.9684	NA	0	2.0821	NA	NA
k141_297502	2748	No terminal repeats	2	11	0.9684	NA	1	1.7114	NA	NA
k141_11985	3784	No terminal repeats	6	11	0.9684	NA	0	3.6712	NA	NA
k141_74436	2185	No terminal repeats	2	11	0.9683	NA	1	1.2722	MOBQ	NA
k141_188353	1248	No terminal repeats	3	11	0.9682	NA	1	1.6903	NA	NA
k141_17206	6921	No terminal repeats	9	11	0.9681	NA	0	2.7035	NA	NA
k141_64619	2517	No terminal repeats	3	11	0.9681	NA	1	1.4636	F_traE	NA
k141_208205	4316	No terminal repeats	8	11	0.9676	NA	0	0.8337	NA	NA
k141_329012	4684	No terminal repeats	4	11	0.9676	NA	0	1.3361	NA	NA
k141_249223	14527	No terminal repeats	16	11	0.9675	NA	7	8.0245	F_traV;F_traB;F_traK;F_traE;MOBH;t4cp1;G_tfc7	NA
k141_50021	3090	No terminal repeats	4	11	0.9675	NA	1	1.4636	F_traE	NA
k141_4535	3942	No terminal repeats	3	11	0.9674	NA	0	1.2268	NA	NA
k141_248923	7008	No terminal repeats	6	11	0.9674	NA	1	3.0940	MOBP1	NA
k141_132998	5160	No terminal repeats	6	11	0.9673	NA	0	1.1779	NA	NA
k141_52324	6500	No terminal repeats	8	11	0.9672	NA	5	6.9897	T_virB6;T_virB5;virb4;T_virB3	NA
k141_222901	5804	No terminal repeats	9	11	0.9672	NA	0	0.6536	NA	NA
k141_9311	3498	No terminal repeats	5	11	0.9671	NA	1	1.1867	T_virB1	NA
k141_263287	1547	No terminal repeats	1	11	0.9669	NA	1	1.4894	MOBQ	NA
k141_274715	8491	No terminal repeats	6	11	0.9669	NA	0	3.3471	NA	NA
k141_150002	4973	No terminal repeats	7	11	0.9666	NA	0	1.1684	NA	NA
k141_32610	3043	No terminal repeats	4	11	0.9660	NA	0	1.3673	NA	NA
k141_169127	3457	No terminal repeats	3	11	0.9658	NA	1	1.0515	NA	NA
k141_143354	3300	No terminal repeats	5	11	0.9657	NA	0	1.7183	NA	NA
k141_9515	6595	No terminal repeats	10	11	0.9656	NA	1	4.2063	F_traE	NA
k141_282610	3538	No terminal repeats	4	11	0.9654	NA	0	2.4911	NA	NA
k141_165256	4619	No terminal repeats	5	11	0.9654	NA	0	1.2113	NA	NA
k141_258410	3788	No terminal repeats	5	11	0.9653	NA	0	2.2601	NA	NA
k141_72503	1846	No terminal repeats	2	11	0.9652	NA	1	1.9808	T_virB10	NA
k141_59881	3002	No terminal repeats	5	11	0.9652	NA	0	1.6991	NA	NA
k141_57076	4835	No terminal repeats	9	11	0.9650	NA	0	1.0989	NA	NA
k141_59572	1791	No terminal repeats	4	11	0.9649	NA	1	1.7183	NA	NA
k141_84104	3576	No terminal repeats	4	11	0.9647	NA	0	0.5149	NA	NA
k141_151512	2005	No terminal repeats	2	4	0.9644	NA	1	1.7114	NA	NA
k141_129615	2647	No terminal repeats	5	11	0.9643	NA	0	2.6974	NA	NA
k141_239784	5961	No terminal repeats	8	11	0.9643	NA	0	2.6849	NA	NA
k141_303062	4116	No terminal repeats	7	11	0.9639	NA	0	1.2899	NA	NA
k141_12106	2701	No terminal repeats	2	11	0.9639	NA	0	1.2780	NA	NA
k141_143574	4010	No terminal repeats	5	11	0.9639	NA	0	2.1215	NA	NA
k141_156024	4085	No terminal repeats	7	11	0.9636	NA	0	2.8239	NA	NA
k141_274854	59410	No terminal repeats	56	11	0.9635	NA	0	6.5538	NA	NF000496
k141_1613	4049	No terminal repeats	7	11	0.9635	NA	0	1.9189	NA	NA
k141_109421	5817	No terminal repeats	9	11	0.9634	NA	0	0.8723	NA	NA
k141_13523	4869	No terminal repeats	3	11	0.9633	NA	0	1.9858	NA	NA
k141_84791	6317	No terminal repeats	7	11	0.9632	NA	1	1.0924	NA	NA
k141_49401	8505	No terminal repeats	13	11	0.9629	NA	0	2.9205	NA	NA
k141_293514	14180	No terminal repeats	18	11	0.9629	NA	0	1.3058	NA	NA
k141_207310	2656	No terminal repeats	2	11	0.9629	NA	0	0.8931	NA	NA
k141_318033	1537	No terminal repeats	2	11	0.9629	NA	1	0.5482	MOBT	NA
k141_90347	1179	No terminal repeats	3	11	0.9628	NA	2	2.9087	F_traL;F_traE	NA
k141_204838	5117	No terminal repeats	7	11	0.9622	NA	0	3.2700	NA	NA
k141_19705	2636	No terminal repeats	6	11	0.9621	NA	1	1.7183	NA	NA
k141_265366	3802	No terminal repeats	4	11	0.9620	NA	1	1.2651	F_traG	NA
k141_169791	1182	No terminal repeats	1	11	0.9611	NA	1	1.4636	F_traE	NA
k141_169249	11800	No terminal repeats	7	11	0.9611	NA	0	1.6307	NA	NA
k141_110018	2788	No terminal repeats	5	11	0.9610	NA	0	1.7183	NA	NA
k141_192151	4514	No terminal repeats	6	11	0.9608	NA	0	1.2498	NA	NA
k141_145731	2199	No terminal repeats	3	11	0.9607	NA	2	2.1659	T_virB8;T_virB6	NA
k141_175698	3663	No terminal repeats	6	11	0.9602	NA	1	1.0786	NA	NA
k141_145287	1659	No terminal repeats	2	11	0.9602	NA	1	1.3758	MOBP1	NA
k141_307290	1039	No terminal repeats	1	11	0.9600	NA	1	1.0535	MOBV	NA
k141_167752	1008	No terminal repeats	3	11	0.9599	NA	2	2.2801	T_virB3;T_virB2	NA
k141_77516	6136	No terminal repeats	6	11	0.9597	NA	0	0.9252	NA	NA
k141_77695	1052	No terminal repeats	1	11	0.9596	NA	1	0.9502	NA	NA
k141_244559	1140	No terminal repeats	3	11	0.9595	NA	2	2.2801	T_virB3;T_virB2	NA
k141_231738	7039	No terminal repeats	6	11	0.9593	NA	1	1.4545	NA	NA
k141_259574	1744	No terminal repeats	3	11	0.9592	NA	2	2.3221	T_virB8;T_virB9	NA
k141_269146	2652	No terminal repeats	6	11	0.9591	NA	0	2.0804	NA	NA
k141_150945	3174	No terminal repeats	5	11	0.9587	NA	0	1.2369	NA	NA
k141_82206	3581	No terminal repeats	5	11	0.9586	NA	0	1.4101	NA	NA
k141_8001	25691	No terminal repeats	20	11	0.9584	NA	1	1.5593	NA	NA
k141_91032	3049	No terminal repeats	5	11	0.9580	NA	1	0.9975	NA	NA
k141_270368	2928	No terminal repeats	6	11	0.9579	NA	0	3.2936	NA	NA
k141_291204	4851	No terminal repeats	5	11	0.9573	NA	0	1.5047	NA	NA
k141_261195	5962	No terminal repeats	8	11	0.9572	NA	0	1.5612	NA	NA
k141_135333	11285	No terminal repeats	5	11	0.9572	NA	0	1.2957	NA	NA
k141_172346	1183	No terminal repeats	2	11	0.9571	NA	1	0.6562	NA	NA
k141_53272	2088	No terminal repeats	2	11	0.9566	NA	1	1.7183	MOBP1	NA
k141_55395	1063	No terminal repeats	2	11	0.9566	NA	1	0.8688	NA	NA
k141_207626	3136	No terminal repeats	3	11	0.9564	NA	2	3.7915	t4cp1;MOBH	NA
k141_175599	7259	No terminal repeats	7	11	0.9563	NA	0	0.4918	NA	NA
k141_74047	3518	No terminal repeats	3	11	0.9562	NA	0	1.3559	NA	NA
k141_252439	1530	No terminal repeats	3	11	0.9562	NA	1	1.7114	NA	NA
k141_189905	5836	No terminal repeats	7	11	0.9561	NA	0	1.7183	NA	NA
k141_151800	2007	No terminal repeats	3	11	0.9559	NA	1	1.4882	NA	NA
k141_170628	3426	No terminal repeats	5	11	0.9559	NA	0	1.1681	NA	NA
k141_282321	1469	No terminal repeats	3	11	0.9556	NA	1	1.3754	MOBB	NA
