seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_2499	1507	No terminal repeats	3	11	0.9911	NA	2	2.9681	F_traW	NA
k141_331841	4734	No terminal repeats	6	11	0.9911	NA	1	3.1438	NA	NA
k141_329255	3659	No terminal repeats	6	11	0.9910	NA	0	1.9194	NA	NA
k141_188025	1741	No terminal repeats	3	11	0.9910	NA	1	2.6481	NA	NA
k141_115644	3815	No terminal repeats	5	11	0.9910	NA	0	4.8883	NA	NA
k141_275172	1981	No terminal repeats	3	11	0.9910	NA	1	1.3910	NA	NA
k141_228950	1258	No terminal repeats	2	11	0.9910	NA	1	1.7183	NA	NA
k141_282694	2246	No terminal repeats	3	11	0.9909	NA	1	1.7183	NA	NA
k141_246674	6830	No terminal repeats	6	11	0.9909	NA	0	1.4207	NA	NA
k141_189869	7970	No terminal repeats	10	11	0.9909	NA	1	4.9029	NA	NA
k141_152559	5128	No terminal repeats	9	11	0.9908	NA	2	4.2070	MOBP1	NA
k141_133015	2289	No terminal repeats	3	11	0.9908	NA	2	3.1408	MOBP1	NA
k141_251157	1655	No terminal repeats	2	11	0.9908	NA	1	1.7183	I_traW	NA
k141_236898	5795	No terminal repeats	6	11	0.9908	NA	0	3.3441	NA	NA
k141_346177	2851	No terminal repeats	4	11	0.9908	NA	0	1.7183	NA	NA
k141_164514	2826	No terminal repeats	3	11	0.9908	NA	0	1.7499	NA	NA
k141_340821	1205	No terminal repeats	2	11	0.9908	NA	1	2.6247	NA	NA
k141_289308	3039	No terminal repeats	5	11	0.9907	NA	0	1.6745	NA	NA
k141_32530	4530	No terminal repeats	9	11	0.9907	NA	2	3.2518	MOBQ	NA
k141_312035	2729	No terminal repeats	3	11	0.9907	NA	0	2.5362	NA	NA
k141_368433	8982	No terminal repeats	13	11	0.9907	NA	1	3.6736	NA	NA
k141_182294	2769	No terminal repeats	7	11	0.9907	NA	0	3.9381	NA	NA
k141_285472	1124	No terminal repeats	3	11	0.9906	NA	1	3.4296	NA	NA
k141_109416	2865	No terminal repeats	5	11	0.9906	NA	0	1.5991	NA	NA
k141_305136	5183	No terminal repeats	9	11	0.9906	NA	1	4.2283	NA	NA
k141_260785	1499	No terminal repeats	1	11	0.9906	NA	1	1.7183	MOBF	NA
k141_256874	3997	No terminal repeats	5	11	0.9906	NA	0	4.6477	NA	NA
k141_234634	36226	No terminal repeats	38	11	0.9905	NA	1	8.6290	FATA_prgL	NA
k141_279554	3326	No terminal repeats	5	11	0.9904	NA	1	1.7861	NA	NA
k141_335788	4574	No terminal repeats	7	11	0.9903	NA	2	3.0967	MOBP1	NA
k141_302247	2935	No terminal repeats	5	11	0.9903	NA	0	2.7452	FATA_trsL	NA
k141_195692	2565	No terminal repeats	3	11	0.9902	NA	0	1.7183	NA	NA
k141_9419	4342	No terminal repeats	4	11	0.9902	NA	1	1.7183	NA	NA
k141_111779	1070	No terminal repeats	2	11	0.9901	NA	1	1.7183	NA	NA
k141_19121	2839	No terminal repeats	4	11	0.9900	NA	0	2.8520	I_traY	NA
k141_278375	2964	No terminal repeats	4	11	0.9900	NA	0	5.1548	NA	NA
k141_92721	6256	No terminal repeats	7	11	0.9900	NA	0	1.5810	NA	NA
k141_29558	6107	No terminal repeats	9	11	0.9900	NA	0	0.6355	NA	NA
k141_190038	3274	No terminal repeats	5	11	0.9900	NA	0	3.2345	NA	NA
k141_348379	2528	No terminal repeats	4	11	0.9899	NA	2	4.8054	MOBP1	NA
k141_155040	1829	No terminal repeats	4	11	0.9899	NA	2	2.0666	NA	NA
k141_287370	1882	No terminal repeats	2	11	0.9899	NA	1	1.7114	NA	NA
k141_276828	3665	No terminal repeats	5	11	0.9899	NA	2	3.3991	MOBQ	NA
k141_271568	1016	No terminal repeats	2	11	0.9899	NA	1	1.7183	NA	NA
k141_40541	2756	No terminal repeats	5	11	0.9899	NA	1	4.1364	MOBH	NA
k141_237931	1387	No terminal repeats	1	11	0.9898	NA	1	1.1044	NA	NA
k141_29523	1587	No terminal repeats	3	11	0.9898	NA	2	3.0871	MOBP1	NA
k141_259016	1773	No terminal repeats	4	11	0.9898	NA	1	3.0582	F_trbC	NA
k141_224507	2580	No terminal repeats	2	11	0.9898	NA	2	2.5091	F_traH;F_traG	NA
k141_273474	6799	No terminal repeats	6	11	0.9898	NA	2	6.1453	NA	NA
k141_369658	3867	No terminal repeats	6	11	0.9897	NA	0	3.9795	NA	NA
k141_270808	3890	No terminal repeats	6	11	0.9897	NA	0	2.9145	NA	NA
k141_272190	2768	No terminal repeats	4	11	0.9897	NA	0	2.4389	NA	NA
k141_154702	2790	No terminal repeats	5	11	0.9896	NA	0	3.1421	NA	NA
k141_82025	1972	No terminal repeats	4	11	0.9896	NA	1	4.4351	T_virB6	NA
k141_20268	1458	No terminal repeats	2	11	0.9895	NA	1	1.7183	NA	NA
k141_315731	2872	No terminal repeats	4	11	0.9895	NA	0	2.8131	NA	NA
k141_371481	1057	No terminal repeats	3	11	0.9895	NA	1	1.7183	NA	NA
k141_340443	1320	No terminal repeats	3	11	0.9895	NA	1	1.9759	NA	NA
k141_327450	1864	No terminal repeats	3	11	0.9894	NA	2	2.9571	MOBP1	NA
k141_210484	3702	No terminal repeats	4	11	0.9894	NA	1	1.7183	NA	NA
k141_201602	10223	No terminal repeats	10	11	0.9894	NA	5	6.9308	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1	NA
k141_206351	2089	No terminal repeats	6	11	0.9893	NA	2	4.0655	NA	NA
k141_219805	2104	No terminal repeats	3	11	0.9893	NA	2	3.1193	NA	NA
k141_319923	12468	No terminal repeats	6	11	0.9893	NA	0	5.0623	NA	NA
k141_189501	6470	No terminal repeats	10	11	0.9893	NA	0	4.9627	NA	NA
k141_285603	1054	No terminal repeats	2	11	0.9892	NA	1	1.7183	NA	NA
k141_336096	4375	No terminal repeats	8	11	0.9891	NA	1	2.2234	NA	NA
k141_302384	2526	No terminal repeats	3	11	0.9891	NA	0	1.3456	NA	NA
k141_208059	2847	No terminal repeats	5	11	0.9891	NA	0	1.7183	NA	NA
k141_44356	2959	No terminal repeats	5	11	0.9890	NA	0	3.0423	NA	NA
k141_210131	4899	No terminal repeats	5	11	0.9890	NA	0	1.0549	NA	NA
k141_164785	2930	No terminal repeats	4	11	0.9890	NA	1	2.3794	T_virB9	NA
k141_45700	1213	No terminal repeats	3	11	0.9889	NA	1	1.7183	NA	NA
k141_66697	2540	No terminal repeats	5	11	0.9888	NA	0	1.8874	NA	NA
k141_60830	2055	No terminal repeats	1	11	0.9888	NA	1	0.6235	NA	NA
k141_102500	5062	No terminal repeats	7	11	0.9888	NA	0	3.2404	NA	NA
k141_51259	3863	No terminal repeats	5	11	0.9888	NA	0	1.7183	NA	NA
k141_129957	6024	No terminal repeats	6	11	0.9888	NA	0	6.3510	NA	NA
k141_209875	3814	No terminal repeats	6	11	0.9888	NA	0	5.1548	NA	NA
k141_59483	5045	No terminal repeats	5	11	0.9888	NA	0	4.6914	NA	NA
k141_325840	1707	No terminal repeats	3	11	0.9888	NA	1	3.3872	NA	NA
k141_98219	10628	No terminal repeats	13	11	0.9887	NA	1	3.1115	NA	NA
k141_5310	3041	No terminal repeats	3	11	0.9886	NA	1	2.6481	NA	NA
k141_84292	1356	DTR	1	11	0.9886	NA	1	0.9943	NA	NA
k141_142167	4727	No terminal repeats	6	11	0.9886	NA	0	2.1691	NA	NA
k141_135997	3245	No terminal repeats	1	11	0.9885	NA	1	1.7183	MOBF	NA
k141_344987	3060	No terminal repeats	4	11	0.9885	NA	0	2.5022	NA	NA
k141_116209	5594	No terminal repeats	4	11	0.9885	NA	0	1.7183	NA	NA
k141_70410	2311	No terminal repeats	4	11	0.9884	NA	1	2.3216	NA	NA
k141_261304	3520	No terminal repeats	2	11	0.9884	NA	0	3.3441	NA	NA
k141_105549	1023	No terminal repeats	2	11	0.9884	NA	2	1.8745	NA	NA
k141_260857	1821	No terminal repeats	2	11	0.9884	NA	1	0.9293	NA	NA
k141_229022	3932	No terminal repeats	7	11	0.9883	NA	0	3.2599	NA	NA
k141_211752	1488	No terminal repeats	2	11	0.9883	NA	1	1.7183	NA	NA
k141_280422	5803	No terminal repeats	5	11	0.9883	NA	0	1.7183	NA	NA
k141_246813	5388	No terminal repeats	8	11	0.9883	NA	0	1.7183	NA	NA
k141_339196	16983	No terminal repeats	21	11	0.9883	NA	0	7.5047	NA	NA
k141_202631	6689	No terminal repeats	10	11	0.9883	NA	0	3.9250	NA	NA
k141_121687	1421	No terminal repeats	4	11	0.9883	NA	1	2.3952	NA	NA
k141_351710	4175	DTR	6	11	0.9882	NA	1	1.6557	NA	NA
k141_360250	3356	No terminal repeats	5	11	0.9882	NA	1	1.5654	NA	NA
k141_180602	6360	No terminal repeats	9	11	0.9881	NA	1	3.3827	NA	NA
k141_93771	4448	No terminal repeats	6	11	0.9881	NA	0	3.8003	NA	NA
k141_36123	1627	No terminal repeats	1	11	0.9881	NA	1	0.6562	NA	NA
k141_14748	4935	No terminal repeats	6	11	0.9881	NA	1	1.3764	NA	NA
k141_239451	1496	No terminal repeats	2	11	0.9880	NA	1	1.7114	NA	NA
k141_330805	2795	No terminal repeats	4	11	0.9880	NA	0	1.7183	NA	NA
k141_55143	3067	No terminal repeats	5	11	0.9880	NA	0	3.6770	NA	NA
k141_281819	5074	No terminal repeats	7	11	0.9880	NA	0	1.6225	NA	NA
k141_180404	4558	No terminal repeats	8	11	0.9879	NA	1	2.5167	NA	NA
k141_113869	1134	No terminal repeats	3	11	0.9879	NA	2	3.1506	NA	NA
k141_226355	5953	No terminal repeats	12	11	0.9879	NA	0	1.9965	NA	NA
k141_301195	4222	No terminal repeats	4	11	0.9879	NA	0	1.7183	NA	NA
k141_262111	2097	No terminal repeats	2	11	0.9879	NA	1	2.3171	F_traE	NA
k141_316580	1275	No terminal repeats	3	11	0.9877	NA	1	1.7183	MOBV	NA
k141_53815	1149	No terminal repeats	2	11	0.9877	NA	1	1.7183	NA	NA
k141_46384	3514	No terminal repeats	6	11	0.9877	NA	0	1.7183	NA	NA
k141_356525	2853	No terminal repeats	5	11	0.9877	NA	0	1.7183	NA	NA
k141_104066	6173	No terminal repeats	5	11	0.9877	NA	0	3.2384	NA	NA
k141_210876	5324	No terminal repeats	6	11	0.9876	NA	1	0.2645	NA	NA
k141_46787	3033	No terminal repeats	4	11	0.9876	NA	0	1.7183	NA	NA
k141_302429	2600	No terminal repeats	3	11	0.9876	NA	0	1.4239	NA	NA
k141_58549	6198	No terminal repeats	6	11	0.9876	NA	0	1.1625	NA	NA
k141_350448	5880	No terminal repeats	10	11	0.9876	NA	2	9.4233	G_tfc9;G_tfc8	NA
k141_89837	3363	No terminal repeats	5	11	0.9875	NA	0	3.4366	NA	NA
k141_77796	3713	No terminal repeats	6	11	0.9874	NA	0	1.4533	NA	NA
k141_131015	1374	DTR	1	11	0.9874	NA	1	0.9943	NA	NA
k141_338016	14897	No terminal repeats	17	11	0.9874	NA	1	5.7342	NA	NA
k141_167575	3502	No terminal repeats	7	11	0.9873	NA	0	2.3286	NA	NA
k141_124396	1111	No terminal repeats	1	11	0.9872	NA	1	0.9943	NA	NA
k141_56903	2660	No terminal repeats	5	11	0.9872	NA	0	1.4907	NA	NA
k141_316126	11460	No terminal repeats	12	11	0.9872	NA	0	2.3029	NA	NA
k141_17267	1955	No terminal repeats	3	11	0.9872	NA	1	1.7540	NA	NA
k141_170271	3393	No terminal repeats	3	11	0.9871	NA	0	1.7183	NA	NA
k141_298628	3058	No terminal repeats	5	11	0.9870	NA	0	0.9702	NA	NA
k141_169106	4862	No terminal repeats	6	11	0.9870	NA	2	3.1752	FA_orf17b;FA_orf13	NA
k141_188510	3137	No terminal repeats	3	11	0.9870	NA	0	1.5939	NA	NA
k141_124755	1509	No terminal repeats	2	11	0.9870	NA	2	2.4653	F_traU;F_traW	NA
k141_42214	2813	No terminal repeats	4	11	0.9869	NA	0	0.8399	NA	NA
k141_314574	2966	No terminal repeats	3	11	0.9869	NA	1	1.4621	NA	NA
k141_208603	1015	No terminal repeats	2	11	0.9869	NA	2	2.5463	F_trbC;F_traU	NA
k141_209425	1450	No terminal repeats	1	11	0.9869	NA	1	0.9943	NA	NA
k141_296087	2636	DTR	3	11	0.9869	NA	1	0.6275	NA	NA
k141_316992	3776	No terminal repeats	4	11	0.9869	NA	0	4.1076	G_tfc19	NA
k141_218460	7196	No terminal repeats	9	11	0.9869	NA	0	1.8374	NA	NA
k141_219532	1030	No terminal repeats	3	11	0.9868	NA	1	3.4366	NA	NA
k141_63682	6314	No terminal repeats	6	11	0.9867	NA	1	3.2369	NA	NA
k141_239440	1498	No terminal repeats	2	11	0.9866	NA	1	1.7114	NA	NA
k141_225245	1017	No terminal repeats	1	11	0.9866	NA	1	0.8575	NA	NA
k141_53548	1313	No terminal repeats	3	11	0.9866	NA	1	2.2083	NA	NA
k141_351514	1168	No terminal repeats	3	11	0.9865	NA	1	2.9354	F_traF	NA
k141_10332	4874	No terminal repeats	5	11	0.9863	NA	0	1.7115	NA	NA
k141_16301	6721	No terminal repeats	11	11	0.9863	NA	0	0.6886	NA	NA
k141_198027	4053	No terminal repeats	7	11	0.9863	NA	0	1.5844	NA	NA
k141_148840	2578	No terminal repeats	4	11	0.9862	NA	0	1.7183	NA	NA
k141_234532	1176	No terminal repeats	1	11	0.9862	NA	1	0.8746	NA	NA
k141_119924	14814	No terminal repeats	18	11	0.9862	NA	4	9.2110	T_virB6;T_virB8;T_virB9;T_virB10	NA
k141_18812	1739	No terminal repeats	2	11	0.9861	NA	1	1.7114	NA	NA
k141_299323	2344	No terminal repeats	3	11	0.9861	NA	1	3.0688	FATA_prgF;t4cp2	NA
k141_211599	1067	No terminal repeats	4	11	0.9860	NA	2	1.7019	NA	NA
k141_11224	1807	No terminal repeats	4	11	0.9860	NA	4	5.3542	F_traL;F_traE;F_traK	NA
k141_294593	4780	No terminal repeats	6	11	0.9860	NA	0	3.2559	NA	NA
k141_14415	3924	No terminal repeats	5	11	0.9859	NA	0	6.2416	NA	NA
k141_61124	1050	No terminal repeats	2	11	0.9859	NA	1	1.7183	T_virB2	NA
k141_295389	7655	No terminal repeats	9	11	0.9859	NA	6	5.9763	T_virB11;T_virB2;T_virB3;virb4;T_virB5;T_virB6;T_virB8	NA
k141_295364	1543	No terminal repeats	1	11	0.9858	NA	1	0.9502	NA	NA
k141_337116	3082	No terminal repeats	2	11	0.9858	NA	0	3.4279	NA	NA
k141_153156	4450	No terminal repeats	5	11	0.9858	NA	0	0.9462	NA	NA
k141_2786	1038	No terminal repeats	1	11	0.9857	NA	1	1.0574	NA	NA
k141_347770	2175	No terminal repeats	2	11	0.9856	NA	1	0.8575	NA	NA
k141_346104	3018	No terminal repeats	7	11	0.9856	NA	1	0.9293	NA	NA
k141_5335	2541	No terminal repeats	4	11	0.9856	NA	1	2.6481	NA	NA
k141_259338	8141	No terminal repeats	11	11	0.9856	NA	0	2.2652	NA	NA
k141_65495	1454	DTR	2	11	0.9856	NA	1	1.2565	MOBV	NA
k141_108161	2126	No terminal repeats	2	11	0.9855	NA	2	2.4668	F_traH;F_traG	NA
k141_29360	4328	No terminal repeats	6	11	0.9855	NA	1	1.3753	NA	NA
k141_269494	1053	No terminal repeats	1	11	0.9855	NA	1	0.8278	NA	NA
k141_142135	1930	No terminal repeats	2	11	0.9854	NA	1	0.6235	NA	NA
k141_3863	4897	No terminal repeats	8	11	0.9854	NA	2	3.2308	MOBP2	NA
k141_147401	4054	No terminal repeats	5	11	0.9853	NA	0	1.1117	NA	NA
k141_296091	4628	No terminal repeats	5	11	0.9853	NA	0	1.3559	NA	NA
k141_149725	3374	No terminal repeats	6	11	0.9853	NA	0	3.4366	NA	NA
k141_109235	1526	No terminal repeats	1	11	0.9853	NA	1	1.7183	MOBP1	NA
k141_158830	3021	No terminal repeats	3	11	0.9852	NA	0	1.7183	NA	NA
k141_207451	5673	No terminal repeats	5	11	0.9852	NA	0	1.8784	NA	NF000402
k141_214347	3869	No terminal repeats	9	11	0.9851	NA	0	2.4804	NA	NA
k141_21559	2925	DTR	3	11	0.9851	NA	2	1.1874	NA	NA
k141_360499	1620	No terminal repeats	5	11	0.9851	NA	2	1.8547	NA	NA
k141_354184	2751	No terminal repeats	4	11	0.9850	NA	1	1.3753	NA	NA
k141_214078	3260	No terminal repeats	3	11	0.9850	NA	1	0.9020	NA	NA
k141_144068	2853	No terminal repeats	7	11	0.9850	NA	0	1.7183	NA	NA
k141_188498	5258	No terminal repeats	12	11	0.9850	NA	0	3.2398	NA	NA
k141_15853	1201	No terminal repeats	2	11	0.9849	NA	2	2.3538	T_virB6;T_virB5	NA
k141_209929	6253	No terminal repeats	4	11	0.9848	NA	1	0.5528	NA	NA
k141_106509	1867	No terminal repeats	3	4	0.9847	NA	1	1.5654	NA	NA
k141_128790	1128	No terminal repeats	1	11	0.9847	NA	1	0.8585	MOBV	NA
k141_34615	1792	No terminal repeats	4	11	0.9847	NA	1	2.6946	NA	NA
k141_91895	5373	No terminal repeats	6	11	0.9846	NA	4	5.4399	F_traH;F_traF;F_traN	NA
k141_243045	2346	No terminal repeats	4	11	0.9846	NA	2	4.0721	T_virB5;T_virB6	NA
k141_236472	3391	No terminal repeats	5	11	0.9846	NA	1	2.2975	NA	NA
k141_135068	4173	No terminal repeats	4	11	0.9845	NA	3	3.8707	T_virB3;virb4	NA
k141_24224	6933	No terminal repeats	9	11	0.9844	NA	1	0.9372	NA	NA
k141_38441	1105	No terminal repeats	2	11	0.9843	NA	1	1.7183	NA	NA
k141_5448	10191	No terminal repeats	11	11	0.9843	NA	2	3.4392	MOBP1	NA
k141_250216	1460	No terminal repeats	2	11	0.9843	NA	2	2.5412	F_traK;F_traB	NA
k141_26955	2358	No terminal repeats	4	11	0.9842	NA	1	1.7183	MOBV	NA
k141_291435	3684	No terminal repeats	8	11	0.9842	NA	1	1.6278	NA	NA
k141_30916	5212	No terminal repeats	5	11	0.9842	NA	0	4.8774	NA	NA
k141_100531	4954	No terminal repeats	7	11	0.9842	NA	1	2.6315	NA	NA
k141_32328	2532	No terminal repeats	2	11	0.9841	NA	1	0.9372	NA	NA
k141_289790	3566	No terminal repeats	5	11	0.9841	NA	1	1.7114	NA	NA
k141_149434	1957	No terminal repeats	4	11	0.9841	NA	1	1.7183	NA	NA
k141_223443	2414	No terminal repeats	3	11	0.9840	NA	1	1.5453	NA	NA
k141_178203	2336	No terminal repeats	4	11	0.9840	NA	2	0.9385	NA	NA
k141_35668	1197	No terminal repeats	2	11	0.9840	NA	1	1.6581	NA	NA
k141_203430	1955	No terminal repeats	2	11	0.9838	NA	2	2.7119	F_traK	NA
k141_119358	19399	No terminal repeats	23	11	0.9837	NA	2	5.4293	t4cp1;G_tfc7	NA
k141_23113	6435	No terminal repeats	7	11	0.9837	NA	2	3.1752	FA_orf15;FA_orf13	NA
k141_119457	1370	No terminal repeats	2	11	0.9836	NA	1	3.0940	MOBP1	NA
k141_131484	3046	No terminal repeats	5	11	0.9836	NA	0	0.9338	NA	NA
k141_50069	1743	No terminal repeats	2	11	0.9836	NA	1	0.5482	MOBT	NA
k141_327874	2505	No terminal repeats	6	4	0.9835	NA	0	1.7183	NA	NA
k141_31967	4658	No terminal repeats	3	11	0.9835	NA	0	1.7183	NA	NA
k141_242331	5745	No terminal repeats	3	11	0.9834	NA	0	1.0258	NA	NA
k141_9705	3169	No terminal repeats	2	11	0.9834	NA	1	1.4894	MOBQ	NA
k141_201900	6781	No terminal repeats	6	11	0.9832	NA	0	1.6199	NA	NA
k141_249177	1161	No terminal repeats	1	11	0.9831	NA	1	0.8575	NA	NA
k141_218447	1509	No terminal repeats	2	11	0.9831	NA	1	1.3764	NA	NA
k141_113602	3855	No terminal repeats	5	11	0.9830	NA	0	1.1454	NA	NA
k141_9992	8224	No terminal repeats	11	11	0.9830	NA	2	5.3603	F_traE	NA
k141_304327	3476	No terminal repeats	5	11	0.9830	NA	0	2.6869	NA	NA
k141_82336	1746	No terminal repeats	3	11	0.9829	NA	1	1.7114	NA	NA
k141_337479	2138	No terminal repeats	4	4	0.9829	NA	1	1.7183	NA	NA
k141_346643	6183	No terminal repeats	6	11	0.9828	NA	0	1.2611	NA	NA
k141_239668	10313	No terminal repeats	14	11	0.9827	NA	1	3.4297	NA	NA
k141_90410	4305	No terminal repeats	4	11	0.9826	NA	0	1.3700	NA	NA
k141_198318	3532	No terminal repeats	4	11	0.9825	NA	0	1.6585	NA	NA
k141_46247	4698	No terminal repeats	9	11	0.9824	NA	0	1.7183	NA	NA
k141_299775	3429	No terminal repeats	4	11	0.9824	NA	1	0.6562	NA	NA
k141_310334	1393	No terminal repeats	3	11	0.9824	NA	1	1.7183	NA	NA
k141_224299	1947	No terminal repeats	3	11	0.9823	NA	1	0.8585	MOBV	NA
k141_178544	2270	No terminal repeats	4	11	0.9823	NA	1	1.6480	NA	NA
k141_262211	1892	No terminal repeats	5	11	0.9823	NA	1	1.5654	NA	NA
k141_158086	5953	DTR	7	11	0.9823	NA	0	3.6677	NA	NA
k141_332858	1843	No terminal repeats	2	4	0.9822	NA	1	1.7183	MOBP1	NA
k141_155520	5732	No terminal repeats	7	11	0.9821	NA	0	1.2113	NA	NA
k141_254692	1182	No terminal repeats	1	11	0.9820	NA	1	0.9372	NA	NA
k141_359940	3719	No terminal repeats	4	11	0.9819	NA	0	1.7183	NA	NA
k141_227329	3244	No terminal repeats	4	11	0.9819	NA	0	1.7183	NA	NA
k141_73476	4247	No terminal repeats	5	11	0.9818	NA	1	2.6481	NA	NA
k141_46629	1412	No terminal repeats	2	11	0.9818	NA	1	1.7183	NA	NA
k141_28160	2747	No terminal repeats	4	11	0.9818	NA	0	1.6481	NA	NA
k141_175817	1076	No terminal repeats	3	11	0.9817	NA	1	2.3952	NA	NA
k141_324476	1787	No terminal repeats	4	11	0.9815	NA	1	1.7540	NA	NA
k141_266591	3756	No terminal repeats	6	11	0.9815	NA	0	1.3193	NA	NA
k141_102764	2823	No terminal repeats	4	11	0.9815	NA	0	0.9462	NA	NA
k141_229610	1210	No terminal repeats	3	11	0.9812	NA	1	1.7183	NA	NA
k141_321129	1156	No terminal repeats	2	11	0.9812	NA	1	1.7183	NA	NA
k141_88758	2672	No terminal repeats	6	11	0.9811	NA	0	3.8665	NA	NA
k141_342849	2292	No terminal repeats	3	11	0.9810	NA	1	1.7114	NA	NA
k141_89498	2993	No terminal repeats	5	11	0.9808	NA	0	1.5838	NA	NA
k141_333450	5724	No terminal repeats	8	11	0.9808	NA	0	2.1030	NA	NA
k141_129560	1324	No terminal repeats	3	11	0.9807	NA	1	2.9050	T_virB1	NA
k141_278718	1095	No terminal repeats	3	11	0.9807	NA	1	1.2389	NA	NA
k141_344519	4240	No terminal repeats	5	11	0.9804	NA	0	1.7183	NA	NA
k141_189693	3598	No terminal repeats	4	11	0.9804	NA	0	1.6080	FATA_cd411	NA
k141_66280	2638	No terminal repeats	4	11	0.9804	NA	0	2.3803	NA	NA
k141_26714	1238	No terminal repeats	2	11	0.9803	NA	1	0.9372	NA	NA
k141_164294	1976	No terminal repeats	3	11	0.9803	NA	1	1.7183	MOBP1	NA
k141_243258	2692	No terminal repeats	3	11	0.9802	NA	0	1.7183	NA	NA
k141_49710	3427	No terminal repeats	7	11	0.9802	NA	1	1.5314	NA	NA
k141_13560	4147	No terminal repeats	4	11	0.9801	NA	0	1.7183	NA	NA
k141_78963	3873	No terminal repeats	4	11	0.9800	NA	0	1.5928	NA	NA
k141_321614	12077	No terminal repeats	13	11	0.9800	NA	0	2.2351	NA	NA
k141_169639	2946	No terminal repeats	1	11	0.9798	NA	1	1.7183	MOBF	NA
k141_288107	1376	No terminal repeats	2	11	0.9798	NA	1	0.9943	NA	NA
k141_279683	8999	No terminal repeats	5	11	0.9797	NA	0	3.3441	NA	NA
k141_358911	2398	No terminal repeats	2	11	0.9795	NA	2	2.1791	virb4;T_virB5	NA
k141_93733	1209	No terminal repeats	1	11	0.9795	NA	1	0.8585	MOBV	NA
k141_138555	2062	No terminal repeats	3	11	0.9795	NA	2	4.0882	F_traF;F_trbC	NA
k141_53274	3985	No terminal repeats	7	11	0.9795	NA	0	1.3221	NA	NA
k141_364054	2555	No terminal repeats	4	11	0.9794	NA	0	0.8004	NA	NA
k141_27437	1529	No terminal repeats	1	11	0.9793	NA	1	1.7114	NA	NA
k141_328830	8331	No terminal repeats	10	11	0.9793	NA	0	1.5644	NA	NA
k141_38558	3058	No terminal repeats	3	11	0.9793	NA	0	1.5374	NA	NA
k141_326889	1950	No terminal repeats	4	11	0.9792	NA	1	0.3643	NA	NA
k141_294830	1261	No terminal repeats	1	11	0.9790	NA	1	1.6808	MOBQ	NA
k141_335207	4002	No terminal repeats	4	11	0.9790	NA	1	4.4755	MOBP1	NA
k141_118309	1916	No terminal repeats	5	11	0.9788	NA	1	1.6290	NA	NA
k141_23382	1706	No terminal repeats	5	11	0.9788	NA	1	2.2327	T_virB9	NA
k141_94211	6502	No terminal repeats	10	11	0.9787	NA	0	3.1899	NA	NA
k141_163407	3046	No terminal repeats	4	11	0.9787	NA	0	0.5628	NA	NA
k141_50425	2171	No terminal repeats	2	11	0.9786	NA	1	0.6562	NA	NA
k141_293668	23552	No terminal repeats	20	11	0.9786	NA	0	3.5204	NA	NA
k141_331351	1458	No terminal repeats	2	11	0.9785	NA	1	1.5453	NA	NA
k141_127875	1998	No terminal repeats	5	11	0.9784	NA	1	1.6894	NA	NA
k141_299586	1051	No terminal repeats	3	11	0.9784	NA	2	2.2801	T_virB3;T_virB2	NA
k141_258334	1444	No terminal repeats	2	11	0.9783	NA	1	1.4894	MOBQ	NA
k141_240797	12433	No terminal repeats	15	11	0.9781	NA	2	6.1588	MOBP1	NA
k141_48219	1529	No terminal repeats	2	11	0.9781	NA	1	2.2747	G_tfc22;G_tfc23	NA
k141_328674	1317	No terminal repeats	3	11	0.9780	NA	2	3.5800	T_virB8;T_virB9	NA
k141_162012	6460	No terminal repeats	11	11	0.9780	NA	0	3.6884	NA	NA
k141_107731	3052	No terminal repeats	4	11	0.9780	NA	0	1.7183	NA	NA
k141_299929	3379	No terminal repeats	4	11	0.9779	NA	0	1.5940	NA	NA
k141_209516	7448	No terminal repeats	6	11	0.9779	NA	0	1.0258	NA	NA
k141_239146	5669	No terminal repeats	8	11	0.9778	NA	0	2.9429	NA	NA
k141_172478	1049	No terminal repeats	1	11	0.9776	NA	1	1.4636	F_traE	NA
k141_28458	2204	No terminal repeats	3	11	0.9776	NA	1	1.5453	NA	NA
k141_356541	11957	No terminal repeats	14	11	0.9775	NA	1	3.2147	MOBQ	NA
k141_186056	2957	No terminal repeats	3	11	0.9775	NA	0	3.4366	NA	NA
k141_242410	16985	No terminal repeats	19	11	0.9774	NA	1	3.2118	NA	NA
k141_241864	4974	No terminal repeats	7	11	0.9773	NA	1	1.5102	NA	NA
k141_332954	4134	No terminal repeats	3	11	0.9771	NA	0	1.6113	NA	NA
k141_136128	2290	No terminal repeats	5	11	0.9769	NA	1	1.7938	NA	NA
k141_260466	1336	No terminal repeats	1	11	0.9769	NA	1	0.8278	NA	NA
k141_240356	2567	No terminal repeats	3	11	0.9769	NA	0	1.0827	NA	NA
k141_102358	2813	No terminal repeats	4	11	0.9768	NA	0	0.7001	NA	NA
k141_50057	7106	No terminal repeats	11	11	0.9768	NA	0	4.7569	NA	NA
k141_207648	3660	No terminal repeats	6	11	0.9766	NA	0	1.7183	NA	NA
k141_146998	1059	No terminal repeats	2	11	0.9766	NA	2	3.4199	MOBP1	NA
k141_310347	1455	No terminal repeats	2	11	0.9765	NA	1	1.5998	MOBP2	NA
