seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_694749	6132	No terminal repeats	NA	5	11	0.9737	NA	0	4.3598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_488325	4125	No terminal repeats	NA	1	15	0.9737	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_178037	1386	No terminal repeats	NA	2	11	0.9732	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_573605	3226	No terminal repeats	NA	3	11	0.9732	NA	2	4.2019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_43492	1265	No terminal repeats	NA	4	11	0.9732	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_502150	2551	No terminal repeats	NA	2	15	0.9732	NA	0	3.2142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_325759	11606	No terminal repeats	NA	10	11	0.9732	NA	4	13.1638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_557646	11181	No terminal repeats	NA	15	11	0.9732	NA	1	5.0834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5755	2564	No terminal repeats	NA	2	15	0.9730	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_163559	3636	No terminal repeats	NA	3	11	0.9730	NA	0	3.4346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_331962|provirus_13223_24451	11229	Provirus	13223-24451	12	11	0.9729	NA	8	16.1185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179826	1865	No terminal repeats	NA	2	11	0.9729	NA	1	3.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_491164	1071	No terminal repeats	NA	1	11	0.9728	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_276532	11623	No terminal repeats	NA	11	11	0.9728	NA	2	9.8264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_96921	1663	No terminal repeats	NA	3	11	0.9727	NA	2	4.1970	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_529034	3597	No terminal repeats	NA	5	11	0.9727	NA	0	4.3912	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_224572	2061	No terminal repeats	NA	3	11	0.9727	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_477647	2935	No terminal repeats	NA	2	15	0.9725	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_718414	6329	No terminal repeats	NA	10	11	0.9724	NA	2	13.8461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_171940	2019	No terminal repeats	NA	5	11	0.9724	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_497977	1276	No terminal repeats	NA	1	11	0.9724	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_517435	2307	No terminal repeats	NA	5	11	0.9724	NA	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_353766	16565	No terminal repeats	NA	28	11	0.9722	NA	5	18.7373	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_317041	2351	No terminal repeats	NA	3	11	0.9722	NA	1	4.3312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_612572	2112	No terminal repeats	NA	3	11	0.9721	NA	2	4.9475	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_631443	1968	No terminal repeats	NA	5	11	0.9720	NA	4	7.5107	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_726136	3608	No terminal repeats	NA	5	11	0.9719	NA	1	8.5748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_376235	51865	No terminal repeats	NA	76	11	0.9719	NA	14	78.2693	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_437236	2565	No terminal repeats	NA	3	11	0.9718	NA	1	4.6408	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101154	1079	No terminal repeats	NA	1	11	0.9718	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_624968	2670	No terminal repeats	NA	5	11	0.9718	NA	2	6.4469	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_39274	3383	No terminal repeats	NA	3	11	0.9716	NA	2	4.2750	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_117539	11124	No terminal repeats	NA	11	11	0.9715	NA	1	8.0240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_531136	1186	No terminal repeats	NA	1	11	0.9715	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_469919	3513	No terminal repeats	NA	2	11	0.9715	NA	1	2.6435	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_672207	1600	No terminal repeats	NA	2	11	0.9715	NA	1	3.1529	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_450	7078	No terminal repeats	NA	1	11	0.9713	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_8417	4362	No terminal repeats	NA	1	11	0.9713	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_143301	2991	No terminal repeats	NA	4	11	0.9710	NA	2	6.5968	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_357699	2518	No terminal repeats	NA	5	11	0.9710	NA	1	6.5986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_313394	5614	No terminal repeats	NA	10	11	0.9709	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_260671	6474	No terminal repeats	NA	5	11	0.9708	NA	3	4.4588	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_409386	1964	No terminal repeats	NA	3	11	0.9708	NA	3	4.0562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_71981	1457	No terminal repeats	NA	4	11	0.9708	NA	3	4.5898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_687294	3042	No terminal repeats	NA	8	11	0.9707	NA	0	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_671368	1325	No terminal repeats	NA	3	11	0.9707	NA	1	3.2306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_198257	1035	No terminal repeats	NA	1	11	0.9706	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253179	2618	No terminal repeats	NA	1	11	0.9705	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_313596	2810	No terminal repeats	NA	5	11	0.9704	NA	2	6.6599	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_438464	3200	No terminal repeats	NA	6	11	0.9704	NA	1	6.8407	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_401784	2848	No terminal repeats	NA	9	11	0.9704	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_341418	5427	No terminal repeats	NA	12	11	0.9702	NA	0	13.6544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_352146	3921	No terminal repeats	NA	9	11	0.9702	NA	1	6.6497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_263394	3923	No terminal repeats	NA	1	15	0.9701	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_504730	1134	No terminal repeats	NA	2	15	0.9701	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_622001	1608	No terminal repeats	NA	2	11	0.9700	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_14298	2745	No terminal repeats	NA	1	15	0.9700	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_132650	1152	No terminal repeats	NA	3	11	0.9699	NA	2	4.8142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61537	2029	No terminal repeats	NA	2	11	0.9699	NA	2	2.7754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_363513	1441	No terminal repeats	NA	3	11	0.9698	NA	1	4.6821	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_440954	2594	No terminal repeats	NA	3	11	0.9697	NA	0	3.2004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_688833	3566	No terminal repeats	NA	6	11	0.9696	NA	2	5.5461	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_579500	5337	No terminal repeats	NA	7	11	0.9695	NA	2	7.1315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_329226	1392	No terminal repeats	NA	2	11	0.9694	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_680606	1417	No terminal repeats	NA	1	11	0.9693	NA	1	1.5240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_567818	1882	No terminal repeats	NA	4	11	0.9693	NA	1	3.2868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_671029	3059	No terminal repeats	NA	1	15	0.9691	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_685995	6628	No terminal repeats	NA	10	11	0.9690	NA	5	9.8003	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_262381	1999	No terminal repeats	NA	3	11	0.9690	NA	1	4.4916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_64121	1869	No terminal repeats	NA	3	11	0.9690	NA	1	4.6172	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_267259	3520	No terminal repeats	NA	1	15	0.9690	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_118266	3352	No terminal repeats	NA	3	11	0.9690	NA	2	4.5537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_84627	2724	No terminal repeats	NA	3	11	0.9689	NA	0	3.2050	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_203639	2192	No terminal repeats	NA	2	11	0.9688	NA	1	2.8235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_98814	3656	No terminal repeats	NA	5	11	0.9686	NA	3	6.4153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_303810	3322	No terminal repeats	NA	7	11	0.9686	NA	2	4.9250	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_107858	8404	No terminal repeats	NA	14	11	0.9685	NA	10	17.1955	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76919	3018	No terminal repeats	NA	1	15	0.9684	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_615466	4495	No terminal repeats	NA	4	11	0.9684	NA	1	4.7646	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_228177	4156	No terminal repeats	NA	7	11	0.9684	NA	2	10.5562	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_509050	4419	No terminal repeats	NA	7	11	0.9683	NA	0	3.1926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_243800	2598	No terminal repeats	NA	1	15	0.9683	NA	0	1.5226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_669245	3503	No terminal repeats	NA	3	11	0.9681	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11782	1398	No terminal repeats	NA	3	11	0.9678	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_652316	1468	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_47504	5212	No terminal repeats	NA	8	11	0.9675	NA	0	6.1183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_713922	3757	No terminal repeats	NA	4	15	0.9675	NA	0	3.1819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_540372	2928	No terminal repeats	NA	3	11	0.9674	NA	2	2.9680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_273038	4869	No terminal repeats	NA	5	11	0.9674	NA	0	6.8164	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253792	2439	No terminal repeats	NA	4	11	0.9673	NA	4	5.6089	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_611309	1682	No terminal repeats	NA	3	11	0.9672	NA	1	2.8075	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_528951	1209	No terminal repeats	NA	2	15	0.9672	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_98174	4262	No terminal repeats	NA	1	15	0.9672	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_494383	6189	No terminal repeats	NA	8	11	0.9672	NA	1	10.0497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_479061	2815	No terminal repeats	NA	4	11	0.9671	NA	0	5.4120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236798	4705	No terminal repeats	NA	2	15	0.9670	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_433364	2992	No terminal repeats	NA	2	11	0.9669	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45341	1338	No terminal repeats	NA	3	11	0.9669	NA	1	4.7836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_599156	6990	No terminal repeats	NA	9	11	0.9668	NA	3	7.7976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_647459	1636	No terminal repeats	NA	3	11	0.9668	NA	3	4.8484	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_33325	1063	No terminal repeats	NA	4	11	0.9667	NA	3	4.8572	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_378099	4292	No terminal repeats	NA	9	11	0.9667	NA	1	1.4817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_322496	9671	No terminal repeats	NA	15	11	0.9666	NA	12	20.6466	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_49756	2014	No terminal repeats	NA	6	11	0.9666	NA	4	5.7975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_563999	3701	No terminal repeats	NA	1	15	0.9665	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_618566	1228	No terminal repeats	NA	2	11	0.9665	NA	1	2.6677	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_418527	1620	No terminal repeats	NA	3	11	0.9663	NA	1	4.8158	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_443431	1461	No terminal repeats	NA	1	11	0.9662	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_128911	3149	No terminal repeats	NA	5	11	0.9661	NA	1	2.8065	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_511197	19497	No terminal repeats	NA	15	11	0.9661	NA	2	6.6463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_468442	2750	No terminal repeats	NA	6	11	0.9660	NA	0	2.9036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_293088	2551	No terminal repeats	NA	4	11	0.9659	NA	1	3.2415	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_327466	2523	No terminal repeats	NA	4	11	0.9658	NA	1	5.1498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_301263	1941	No terminal repeats	NA	5	11	0.9657	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_700970	6679	No terminal repeats	NA	13	11	0.9656	NA	5	15.4051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_472238	1143	No terminal repeats	NA	2	11	0.9655	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_105944	1562	No terminal repeats	NA	4	11	0.9655	NA	3	6.0170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_619379	2662	No terminal repeats	NA	1	15	0.9655	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_426722	3474	No terminal repeats	NA	6	11	0.9654	NA	0	4.7547	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_273986	2785	No terminal repeats	NA	6	11	0.9654	NA	1	8.7720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_291331	3243	No terminal repeats	NA	3	11	0.9653	NA	2	4.8819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_631502	2123	No terminal repeats	NA	3	11	0.9652	NA	1	4.4837	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_402000	7809	No terminal repeats	NA	8	11	0.9651	NA	1	6.1729	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_350237	5666	No terminal repeats	NA	8	11	0.9651	NA	5	9.8633	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386434	2937	No terminal repeats	NA	3	11	0.9650	NA	3	4.1824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_697788	3325	No terminal repeats	NA	6	11	0.9649	NA	0	5.5344	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172796	1495	No terminal repeats	NA	2	15	0.9649	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_271092	5091	No terminal repeats	NA	7	11	0.9649	NA	3	8.2276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_191304	1206	No terminal repeats	NA	1	15	0.9648	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_621626	17474	No terminal repeats	NA	21	11	0.9647	NA	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_141499	1883	No terminal repeats	NA	3	11	0.9647	NA	1	2.6273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_381593	1593	No terminal repeats	NA	4	11	0.9647	NA	2	6.0037	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1000	1095	No terminal repeats	NA	2	11	0.9646	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_593012	2143	No terminal repeats	NA	3	15	0.9644	NA	1	4.0910	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_170706	1647	No terminal repeats	NA	3	11	0.9644	NA	1	4.3363	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_555460	1329	No terminal repeats	NA	2	11	0.9644	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_354720	2914	No terminal repeats	NA	4	11	0.9641	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_490614	1881	No terminal repeats	NA	3	11	0.9640	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_187042	3810	No terminal repeats	NA	9	11	0.9639	NA	2	9.8306	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69625	1070	No terminal repeats	NA	3	11	0.9638	NA	1	4.9624	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_736078	1416	No terminal repeats	NA	4	11	0.9637	NA	1	3.0311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_618671	3140	No terminal repeats	NA	9	11	0.9637	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_459980	1885	No terminal repeats	NA	5	11	0.9637	NA	3	6.7322	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5835	16801	No terminal repeats	NA	27	11	0.9636	NA	14	36.1397	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_239982	2172	No terminal repeats	NA	3	11	0.9636	NA	1	4.1259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4549	2029	No terminal repeats	NA	4	11	0.9636	NA	3	6.3880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_477121	2997	No terminal repeats	NA	1	11	0.9635	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_86307	1922	No terminal repeats	NA	2	11	0.9634	NA	1	3.3903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410551	1247	No terminal repeats	NA	3	11	0.9634	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_432113	1151	No terminal repeats	NA	1	11	0.9634	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_185122	2381	No terminal repeats	NA	3	11	0.9632	NA	3	4.1242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_50233	3513	No terminal repeats	NA	5	11	0.9630	NA	2	6.1653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_289628	1991	No terminal repeats	NA	3	11	0.9630	NA	1	3.1894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_74123	2424	No terminal repeats	NA	6	11	0.9630	NA	4	10.1245	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_5896	3277	No terminal repeats	NA	1	11	0.9630	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_294866	3569	No terminal repeats	NA	7	11	0.9629	NA	1	8.8526	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_559478	1602	No terminal repeats	NA	1	15	0.9629	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_657033	1013	No terminal repeats	NA	2	11	0.9625	NA	1	3.0063	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_667909	5973	No terminal repeats	NA	9	11	0.9625	NA	0	8.5856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_217742	3276	No terminal repeats	NA	4	11	0.9621	NA	3	3.4580	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_496969	1330	No terminal repeats	NA	2	11	0.9621	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Stanwilliamsviridae
k141_44999	1872	No terminal repeats	NA	2	11	0.9620	NA	2	2.6277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_134103	2746	No terminal repeats	NA	1	15	0.9619	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_256981	3924	No terminal repeats	NA	2	15	0.9619	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_727069	1451	No terminal repeats	NA	2	11	0.9618	NA	1	1.5070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_303485	1201	No terminal repeats	NA	4	11	0.9617	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_16426	9224	No terminal repeats	NA	9	11	0.9616	NA	1	8.0765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54392	2052	No terminal repeats	NA	2	11	0.9616	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_71772	1068	No terminal repeats	NA	1	11	0.9612	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_495091	3568	No terminal repeats	NA	7	11	0.9611	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
