seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_2847625	3473	No terminal repeats	NA	5	11	0.9773	NA	1	7.8576	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1504467	3369	No terminal repeats	NA	9	11	0.9773	NA	1	11.4170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2794583	2635	No terminal repeats	NA	5	11	0.9773	NA	1	6.7318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271356	1749	No terminal repeats	NA	2	11	0.9773	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_166891	3047	No terminal repeats	NA	4	11	0.9773	NA	4	5.7507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1964293	1115	No terminal repeats	NA	4	11	0.9773	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_607493	2584	No terminal repeats	NA	2	11	0.9773	NA	0	2.8128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1428975	8443	No terminal repeats	NA	13	11	0.9773	NA	2	9.3767	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_733256	1849	No terminal repeats	NA	6	11	0.9773	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_207561	1233	No terminal repeats	NA	2	11	0.9773	NA	1	3.2868	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1863218	3633	No terminal repeats	NA	8	11	0.9772	NA	1	8.6590	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1747387	1823	No terminal repeats	NA	4	11	0.9772	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_642155	4944	No terminal repeats	NA	10	11	0.9772	NA	0	6.5402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2065864	7388	No terminal repeats	NA	11	11	0.9772	NA	2	7.7093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1772300	14404	No terminal repeats	NA	21	11	0.9772	NA	1	16.4989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1922931	2848	No terminal repeats	NA	5	11	0.9772	NA	1	8.5845	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_675618	2708	No terminal repeats	NA	4	11	0.9772	NA	4	5.3434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2206336	1110	No terminal repeats	NA	3	11	0.9772	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2631096	50365	No terminal repeats	NA	83	11	0.9772	NA	11	54.6349	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2852793	6739	No terminal repeats	NA	11	11	0.9771	NA	0	4.9165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2108178	14465	No terminal repeats	NA	18	11	0.9771	NA	1	15.1389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2105273	3427	No terminal repeats	NA	4	11	0.9771	NA	3	4.2313	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2228499	1895	No terminal repeats	NA	4	11	0.9771	NA	1	6.8565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_213688	1665	No terminal repeats	NA	5	11	0.9771	NA	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_20587	6905	No terminal repeats	NA	6	11	0.9771	NA	3	4.4671	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2021572	3610	No terminal repeats	NA	4	11	0.9771	NA	0	4.6532	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1902999	2610	No terminal repeats	NA	3	11	0.9771	NA	1	3.0969	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_592965	3445	No terminal repeats	NA	5	11	0.9771	NA	3	6.4612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2154039	3169	No terminal repeats	NA	2	11	0.9771	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_2732660	6033	No terminal repeats	NA	8	11	0.9771	NA	3	7.3876	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1986772	3504	No terminal repeats	NA	4	11	0.9771	NA	1	4.7241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_715342	2395	No terminal repeats	NA	7	11	0.9770	NA	5	10.6755	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2106496	1615	No terminal repeats	NA	3	11	0.9770	NA	1	4.3511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2186078	5950	No terminal repeats	NA	8	11	0.9770	NA	1	6.4402	Unclassified
k141_1682245	1457	No terminal repeats	NA	4	11	0.9770	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2729475	1688	No terminal repeats	NA	3	11	0.9770	NA	3	4.7506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_815737	2562	No terminal repeats	NA	4	11	0.9770	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1925091	23207	No terminal repeats	NA	26	11	0.9770	NA	2	29.1744	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2428084	3360	No terminal repeats	NA	8	11	0.9770	NA	1	4.7894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_255064	2138	No terminal repeats	NA	3	11	0.9770	NA	2	4.7676	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Autographiviridae
k141_197631	1051	No terminal repeats	NA	2	11	0.9770	NA	1	3.4357	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1740031	3571	No terminal repeats	NA	3	11	0.9770	NA	1	4.2442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2141084	10448	No terminal repeats	NA	10	11	0.9770	NA	1	11.3174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2131570	2609	No terminal repeats	NA	3	11	0.9770	NA	0	4.6399	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_125656	6101	No terminal repeats	NA	14	11	0.9770	NA	0	16.6122	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_998380	14790	No terminal repeats	NA	17	11	0.9770	NA	5	20.5477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2672123	3492	No terminal repeats	NA	4	11	0.9769	NA	0	4.9293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2437312	24553	No terminal repeats	NA	42	11	0.9769	NA	7	24.7831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1311284	1981	No terminal repeats	NA	4	11	0.9769	NA	2	5.0820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2041814	2823	No terminal repeats	NA	3	11	0.9769	NA	0	3.0218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2216274	2661	No terminal repeats	NA	4	11	0.9769	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1571227	2161	No terminal repeats	NA	3	11	0.9769	NA	1	5.1434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1022827	1922	No terminal repeats	NA	5	11	0.9769	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_305030	3354	No terminal repeats	NA	2	11	0.9769	NA	1	2.7768	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2661114	4604	No terminal repeats	NA	6	11	0.9769	NA	5	7.2485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2434276	2844	No terminal repeats	NA	4	11	0.9768	NA	4	5.7402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1560284	1871	No terminal repeats	NA	2	11	0.9768	NA	1	3.0505	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_454744	1054	No terminal repeats	NA	3	11	0.9768	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1722027	19650	No terminal repeats	NA	31	11	0.9768	NA	6	28.8308	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2375881	1449	No terminal repeats	NA	4	11	0.9768	NA	4	5.3165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_742482	59642	No terminal repeats	NA	58	11	0.9768	NA	1	27.5324	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2799224	8239	No terminal repeats	NA	15	11	0.9768	NA	0	6.7290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_304861	10121	No terminal repeats	NA	19	11	0.9768	NA	2	15.0185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2151333	1472	No terminal repeats	NA	3	11	0.9768	NA	1	4.7991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_360365	3896	No terminal repeats	NA	6	11	0.9767	NA	2	3.2206	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_814584	6180	No terminal repeats	NA	12	11	0.9767	NA	1	7.5450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_850160	5910	No terminal repeats	NA	12	11	0.9767	NA	0	4.3819	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1130386	18404	No terminal repeats	NA	17	11	0.9767	NA	2	18.3269	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_613698	3221	No terminal repeats	NA	2	15	0.9766	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_1771813	3467	No terminal repeats	NA	7	11	0.9766	NA	0	5.1544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2373872	14778	No terminal repeats	NA	20	11	0.9766	NA	3	14.2470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1154766	3602	No terminal repeats	NA	4	11	0.9766	NA	3	4.4627	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_344876	41576	No terminal repeats	NA	34	11	0.9766	NA	8	23.9887	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_919639	4564	No terminal repeats	NA	8	11	0.9766	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Arenbergviridae
k141_529062	4729	No terminal repeats	NA	7	11	0.9766	NA	0	5.2319	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_265711	22333	No terminal repeats	NA	28	11	0.9766	NA	16	36.4146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_529414	3508	No terminal repeats	NA	3	11	0.9766	NA	2	4.4880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_550595	7987	No terminal repeats	NA	10	11	0.9766	NA	1	10.1899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_155753	6700	No terminal repeats	NA	9	11	0.9765	NA	2	9.5760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1303607	3002	No terminal repeats	NA	5	11	0.9765	NA	0	4.6184	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_550263	5674	No terminal repeats	NA	8	11	0.9765	NA	2	4.6398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2753065	3209	No terminal repeats	NA	6	11	0.9765	NA	4	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_571544	3307	No terminal repeats	NA	4	11	0.9765	NA	0	4.5409	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2605988	2070	No terminal repeats	NA	4	11	0.9765	NA	2	4.7179	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2240452	10668	No terminal repeats	NA	15	11	0.9765	NA	0	7.1988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_379103	4166	No terminal repeats	NA	8	11	0.9765	NA	0	12.2178	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_356604	8003	No terminal repeats	NA	9	11	0.9765	NA	5	11.3094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70705	66822	No terminal repeats	NA	72	11	0.9765	NA	8	28.3841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2626622	4148	No terminal repeats	NA	7	11	0.9764	NA	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1023521	2962	No terminal repeats	NA	5	11	0.9764	NA	0	6.0315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_872529	6823	No terminal repeats	NA	8	11	0.9764	NA	4	9.5824	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_938190	1678	No terminal repeats	NA	2	11	0.9764	NA	2	3.2480	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2705303	6983	No terminal repeats	NA	8	11	0.9764	NA	0	4.9150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_233435	3735	No terminal repeats	NA	6	11	0.9764	NA	1	7.6759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1601264	7263	No terminal repeats	NA	7	11	0.9764	NA	1	7.6138	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2421579	3826	No terminal repeats	NA	3	11	0.9764	NA	3	5.0423	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6476	8412	No terminal repeats	NA	12	11	0.9764	NA	2	13.4792	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1686866	1488	No terminal repeats	NA	3	11	0.9764	NA	1	4.8943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2899068	1476	No terminal repeats	NA	2	11	0.9763	NA	1	3.0387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2191974	6511	No terminal repeats	NA	7	11	0.9763	NA	0	7.9922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1553049	1581	No terminal repeats	NA	3	11	0.9763	NA	2	5.1431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_121508	3941	No terminal repeats	NA	3	11	0.9763	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_713860	3442	No terminal repeats	NA	5	11	0.9763	NA	0	4.9292	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1737622	4299	No terminal repeats	NA	5	11	0.9763	NA	3	6.7257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_576315	3730	No terminal repeats	NA	3	15	0.9763	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1464840	8072	No terminal repeats	NA	8	11	0.9763	NA	1	6.1851	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_98795	7196	No terminal repeats	NA	11	11	0.9763	NA	3	7.7543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1753865	2895	No terminal repeats	NA	5	11	0.9763	NA	1	5.7732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2134435	1609	No terminal repeats	NA	3	11	0.9763	NA	1	4.6264	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78309	1952	No terminal repeats	NA	4	11	0.9762	NA	1	6.8705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2019031	9170	No terminal repeats	NA	6	11	0.9762	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_826071	3643	No terminal repeats	NA	2	11	0.9762	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386122	2508	No terminal repeats	NA	3	11	0.9762	NA	3	4.7657	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_737379	1051	No terminal repeats	NA	3	11	0.9762	NA	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_509911	2726	No terminal repeats	NA	5	11	0.9762	NA	0	4.9431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1335232	3847	No terminal repeats	NA	5	11	0.9762	NA	1	6.4419	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_613984	2326	No terminal repeats	NA	4	11	0.9762	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2130821	25695	No terminal repeats	NA	10	11	0.9762	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1945972	1791	No terminal repeats	NA	5	11	0.9762	NA	3	6.2051	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2587156	11661	No terminal repeats	NA	9	11	0.9762	NA	0	6.8345	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1146514	3320	No terminal repeats	NA	3	11	0.9762	NA	2	3.7060	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1556173	12563	No terminal repeats	NA	13	11	0.9762	NA	10	21.4515	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2008630	3163	No terminal repeats	NA	6	11	0.9762	NA	3	7.1997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2075880	2735	No terminal repeats	NA	2	11	0.9762	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_2819250	1015	No terminal repeats	NA	2	11	0.9762	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_873548	1752	No terminal repeats	NA	3	11	0.9761	NA	1	5.1095	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_42225	3974	No terminal repeats	NA	4	11	0.9761	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2673023	8832	No terminal repeats	NA	7	11	0.9761	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_723760	4553	No terminal repeats	NA	7	11	0.9761	NA	0	5.4849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1377656	1442	No terminal repeats	NA	2	11	0.9761	NA	1	3.1865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1587107	5307	No terminal repeats	NA	8	11	0.9761	NA	0	5.8798	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1192815	3114	No terminal repeats	NA	3	11	0.9761	NA	1	4.8740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2824429	1262	No terminal repeats	NA	1	11	0.9761	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_651814	7895	No terminal repeats	NA	8	11	0.9761	NA	4	8.3277	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1275169	1957	No terminal repeats	NA	5	11	0.9761	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_819495	2308	No terminal repeats	NA	2	11	0.9760	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_2248428	7944	No terminal repeats	NA	14	11	0.9760	NA	2	13.8594	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_287191	4461	No terminal repeats	NA	6	11	0.9760	NA	1	4.5748	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2253323	1924	No terminal repeats	NA	5	11	0.9760	NA	2	6.0569	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2288122	2140	No terminal repeats	NA	4	11	0.9760	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_998402	2074	No terminal repeats	NA	2	11	0.9760	NA	2	3.1765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1375038	4453	No terminal repeats	NA	7	11	0.9760	NA	1	5.9153	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_721119	2795	No terminal repeats	NA	5	11	0.9759	NA	2	6.0926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1911864	1674	No terminal repeats	NA	2	15	0.9759	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1850766	1949	No terminal repeats	NA	3	11	0.9759	NA	2	4.9364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_785083	1659	No terminal repeats	NA	4	11	0.9759	NA	2	5.9586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_296509	1514	No terminal repeats	NA	3	11	0.9759	NA	1	5.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2872156	5019	No terminal repeats	NA	6	11	0.9759	NA	1	6.3359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2256303	2867	No terminal repeats	NA	5	11	0.9759	NA	0	4.7432	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1153409	3686	No terminal repeats	NA	3	11	0.9759	NA	1	5.0355	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_689488	1217	No terminal repeats	NA	2	11	0.9759	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2871436	1693	No terminal repeats	NA	2	11	0.9759	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_889991	3958	No terminal repeats	NA	5	11	0.9758	NA	1	5.0861	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_367236	1797	No terminal repeats	NA	4	11	0.9758	NA	1	3.2215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_752107	17025	No terminal repeats	NA	17	11	0.9758	NA	0	15.0096	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_683673	2449	No terminal repeats	NA	4	11	0.9758	NA	2	4.9786	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1164854	1747	No terminal repeats	NA	3	11	0.9758	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_321617	8951	No terminal repeats	NA	13	11	0.9758	NA	2	7.9240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_192919	4221	No terminal repeats	NA	6	11	0.9758	NA	3	5.9581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2873120	2904	No terminal repeats	NA	6	11	0.9758	NA	1	8.5751	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_93	9841	No terminal repeats	NA	11	11	0.9758	NA	0	8.4043	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1702946	3433	No terminal repeats	NA	9	11	0.9758	NA	1	5.8347	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_103575	27960	No terminal repeats	NA	46	11	0.9758	NA	0	30.2042	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_2198983	1959	No terminal repeats	NA	4	11	0.9757	NA	1	6.8626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2310992	3280	No terminal repeats	NA	3	11	0.9757	NA	0	3.9146	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2786923	5946	No terminal repeats	NA	10	11	0.9757	NA	1	7.1457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1897932	1983	No terminal repeats	NA	2	11	0.9757	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_575184	2067	No terminal repeats	NA	5	11	0.9757	NA	1	5.7717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_458716	6966	No terminal repeats	NA	9	11	0.9757	NA	3	3.9977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2773704	4069	No terminal repeats	NA	4	11	0.9757	NA	0	4.8560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1810373	3290	No terminal repeats	NA	9	11	0.9757	NA	7	12.0691	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_143917	4168	No terminal repeats	NA	2	11	0.9757	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
