seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_1105634	2512	No terminal repeats	NA	4	11	0.9774	NA	1	3.2131	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_230423	2917	No terminal repeats	NA	7	11	0.9774	NA	1	4.5311	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_764140	3741	No terminal repeats	NA	3	11	0.9774	NA	1	3.2016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1482119	8341	No terminal repeats	NA	10	11	0.9774	NA	0	5.4740	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1564522	7737	No terminal repeats	NA	9	11	0.9774	NA	3	5.8083	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_582526	48938	No terminal repeats	NA	81	11	0.9774	NA	10	47.0793	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_223226	3921	No terminal repeats	NA	4	11	0.9773	NA	0	4.4997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615647	39629	DTR	NA	55	11	0.9773	NA	4	26.0259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_861377	2659	No terminal repeats	NA	3	11	0.9773	NA	0	5.1035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_920969	18229	No terminal repeats	NA	32	11	0.9773	NA	3	18.3849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_547960	2359	No terminal repeats	NA	3	11	0.9773	NA	2	4.1991	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_45415	3142	No terminal repeats	NA	8	11	0.9773	NA	0	5.2780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1033201	3107	No terminal repeats	NA	4	11	0.9773	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_989241	1902	No terminal repeats	NA	3	11	0.9773	NA	1	4.7848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_284297	5611	No terminal repeats	NA	8	11	0.9773	NA	0	7.1842	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_857659	28738	No terminal repeats	NA	39	11	0.9773	NA	4	15.4152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55096	8359	No terminal repeats	NA	9	11	0.9773	NA	3	9.1076	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1089655	1624	No terminal repeats	NA	2	11	0.9773	NA	1	3.0497	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_916553	34919	No terminal repeats	NA	63	11	0.9773	NA	4	34.9811	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_415564	8293	No terminal repeats	NA	20	11	0.9773	NA	0	6.3743	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_588664	4209	No terminal repeats	NA	4	11	0.9773	NA	1	4.4988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1368125	2502	No terminal repeats	NA	3	11	0.9773	NA	2	4.2470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83131	3006	No terminal repeats	NA	6	11	0.9773	NA	0	6.1036	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1405270	4491	No terminal repeats	NA	7	11	0.9773	NA	2	7.5059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_417495	6565	No terminal repeats	NA	11	11	0.9773	NA	0	6.3641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_653810	9195	No terminal repeats	NA	15	11	0.9773	NA	0	10.0102	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_220568	4585	No terminal repeats	NA	8	11	0.9773	NA	0	5.1548	Unclassified
k141_75234	38174	DTR	NA	52	11	0.9773	NA	2	30.1903	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_386671	16596	No terminal repeats	NA	32	11	0.9772	NA	1	14.2863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1579743	3043	No terminal repeats	NA	7	11	0.9772	NA	1	6.0559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_243700	3107	No terminal repeats	NA	4	11	0.9772	NA	1	2.9865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_364407	7247	No terminal repeats	NA	13	11	0.9772	NA	0	4.7274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_831036	4065	No terminal repeats	NA	9	11	0.9772	NA	2	6.0631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_165697	6265	No terminal repeats	NA	16	11	0.9772	NA	0	10.0091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1052057	4840	No terminal repeats	NA	8	11	0.9772	NA	0	5.8737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_951715	10853	No terminal repeats	NA	19	11	0.9772	NA	1	11.1914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1006171	10643	No terminal repeats	NA	20	11	0.9772	NA	0	7.1239	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1304610	9427	No terminal repeats	NA	13	11	0.9772	NA	1	6.2156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1328846	25687	No terminal repeats	NA	23	11	0.9772	NA	10	27.1738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1457288	3453	No terminal repeats	NA	5	11	0.9772	NA	0	4.7498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_214563	2968	No terminal repeats	NA	5	11	0.9772	NA	1	4.7877	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_495641	2616	No terminal repeats	NA	3	11	0.9772	NA	0	4.8284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_576276	1566	No terminal repeats	NA	3	4	0.9772	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_94685	49903	No terminal repeats	NA	80	11	0.9772	NA	7	31.8173	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_518520	4924	No terminal repeats	NA	5	11	0.9772	NA	0	4.2458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_980846	36697	No terminal repeats	NA	61	11	0.9772	NA	7	23.3002	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_686646	2174	No terminal repeats	NA	3	11	0.9771	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_995585	3930	No terminal repeats	NA	5	11	0.9771	NA	1	4.7112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_682731	2212	No terminal repeats	NA	4	11	0.9771	NA	4	5.6904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1372338	3850	No terminal repeats	NA	6	11	0.9771	NA	3	7.3182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1031989	6539	No terminal repeats	NA	4	11	0.9771	NA	1	4.3849	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1424162	12282	No terminal repeats	NA	17	11	0.9771	NA	3	14.4992	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_698149	2908	No terminal repeats	NA	4	11	0.9771	NA	1	5.1091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_182050	5383	No terminal repeats	NA	6	11	0.9771	NA	2	6.6241	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_60421	2315	No terminal repeats	NA	3	11	0.9771	NA	1	4.8429	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1392516	3466	No terminal repeats	NA	7	11	0.9771	NA	1	5.1536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1072432	12106	No terminal repeats	NA	16	11	0.9771	NA	1	12.6543	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_365247	4522	No terminal repeats	NA	9	11	0.9771	NA	1	6.7796	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_919552	22569	No terminal repeats	NA	25	11	0.9771	NA	4	14.5268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1480093	13526	No terminal repeats	NA	20	11	0.9771	NA	7	19.9285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1511192	5418	No terminal repeats	NA	9	11	0.9771	NA	2	6.4325	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_786880	4194	No terminal repeats	NA	3	11	0.9771	NA	1	5.0667	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153727	20230	No terminal repeats	NA	22	11	0.9771	NA	2	15.0488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1282137	19192	No terminal repeats	NA	18	11	0.9771	NA	2	10.3148	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1550587	9896	No terminal repeats	NA	21	11	0.9771	NA	0	6.1035	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_892985	4738	No terminal repeats	NA	15	11	0.9771	NA	0	4.9201	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1482477	6494	No terminal repeats	NA	13	11	0.9771	NA	0	4.9389	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_402142	35484	No terminal repeats	NA	52	11	0.9771	NA	11	45.2813	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1194421	3333	No terminal repeats	NA	6	11	0.9771	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1427699	5417	No terminal repeats	NA	7	11	0.9771	NA	1	5.7732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1559722	22883	No terminal repeats	NA	30	11	0.9771	NA	4	29.2619	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_844084	40580	No terminal repeats	NA	70	11	0.9770	NA	9	25.0223	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1119254	6507	No terminal repeats	NA	5	11	0.9770	NA	0	4.0174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69542	6259	No terminal repeats	NA	7	11	0.9770	NA	0	5.1789	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_968433	2060	No terminal repeats	NA	5	11	0.9770	NA	1	6.3374	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_424177	42768	No terminal repeats	NA	78	11	0.9770	NA	6	38.5242	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1074128	3096	No terminal repeats	NA	6	11	0.9770	NA	2	7.3901	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1298133	23177	No terminal repeats	NA	16	11	0.9770	NA	2	18.4952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111360	2313	No terminal repeats	NA	4	11	0.9770	NA	2	5.1091	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216332	12265	No terminal repeats	NA	18	11	0.9770	NA	0	15.7817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_678859	2083	No terminal repeats	NA	5	11	0.9770	NA	1	8.1780	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_722003	10688	No terminal repeats	NA	12	11	0.9770	NA	0	10.7142	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_186158	3833	No terminal repeats	NA	7	11	0.9770	NA	2	5.1117	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_899503	8490	No terminal repeats	NA	14	11	0.9770	NA	2	7.9800	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_375294	6155	No terminal repeats	NA	2	11	0.9770	NA	0	2.9008	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1368148	1525	No terminal repeats	NA	2	11	0.9769	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1132605	153155	No terminal repeats	NA	184	11	0.9769	NA	6	55.8262	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_894786	3386	No terminal repeats	NA	3	11	0.9769	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1208822	27149	No terminal repeats	NA	39	11	0.9769	NA	5	19.9323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1312053	49946	No terminal repeats	NA	78	11	0.9769	NA	4	29.6004	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1317929	48353	DTR	NA	92	11	0.9769	NA	3	21.9390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_181031	5282	No terminal repeats	NA	6	11	0.9769	NA	1	4.6982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_275798	1486	No terminal repeats	NA	2	11	0.9769	NA	1	3.0658	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_193213	8102	No terminal repeats	NA	17	11	0.9769	NA	0	6.8585	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1406046	31692	No terminal repeats	NA	30	11	0.9769	NA	2	25.9245	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1083787	2858	No terminal repeats	NA	11	11	0.9769	NA	0	4.9005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68065	9918	No terminal repeats	NA	13	11	0.9769	NA	2	5.9565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1064334	7151	No terminal repeats	NA	15	11	0.9769	NA	2	10.0470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_618206	6186	No terminal repeats	NA	15	11	0.9769	NA	0	5.8302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_253422	1091	No terminal repeats	NA	1	11	0.9769	NA	1	1.4756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_396614	8619	No terminal repeats	NA	10	11	0.9769	NA	0	4.6586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_25077	22388	No terminal repeats	NA	26	11	0.9769	NA	6	18.8586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1374325	2525	No terminal repeats	NA	3	11	0.9769	NA	2	4.7577	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_385797	27281	No terminal repeats	NA	38	11	0.9768	NA	4	15.7494	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_167434	25769	No terminal repeats	NA	62	11	0.9768	NA	0	10.5717	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_926179	4798	No terminal repeats	NA	6	11	0.9768	NA	0	5.5225	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_266191	9490	No terminal repeats	NA	10	11	0.9768	NA	2	6.7738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Fredfastierviridae
k141_892963	3537	No terminal repeats	NA	3	11	0.9768	NA	0	2.9440	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_105555	58686	No terminal repeats	NA	106	11	0.9768	NA	1	27.6017	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1115603	10834	No terminal repeats	NA	18	11	0.9768	NA	2	15.4033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615654	37426	DTR	NA	64	11	0.9768	NA	1	22.0093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615630	36458	DTR	NA	64	11	0.9768	NA	4	19.9387	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1182823	8159	No terminal repeats	NA	15	11	0.9768	NA	0	6.8681	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1583296	5257	No terminal repeats	NA	13	11	0.9768	NA	0	5.6261	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37297	5016	No terminal repeats	NA	7	11	0.9768	NA	3	4.2533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_428293	5710	No terminal repeats	NA	3	11	0.9768	NA	0	3.7109	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1609206	5826	No terminal repeats	NA	8	11	0.9768	NA	0	4.6597	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_727772	2922	No terminal repeats	NA	5	11	0.9768	NA	0	3.8182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_1338620	2685	No terminal repeats	NA	3	11	0.9768	NA	1	4.0525	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_118857	3407	No terminal repeats	NA	3	11	0.9768	NA	2	3.3280	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_583224	6704	No terminal repeats	NA	7	11	0.9768	NA	3	5.0134	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1452720	2556	No terminal repeats	NA	3	11	0.9768	NA	1	4.6453	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1208803	7499	No terminal repeats	NA	3	11	0.9768	NA	1	4.9504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_544739	5059	No terminal repeats	NA	8	11	0.9768	NA	0	6.2443	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615665	39767	DTR	NA	66	11	0.9767	NA	4	32.4650	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_289232	18109	No terminal repeats	NA	37	11	0.9767	NA	0	22.5381	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_228916	13959	No terminal repeats	NA	23	11	0.9767	NA	1	17.1424	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1520840	11761	No terminal repeats	NA	18	11	0.9767	NA	2	8.1571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22268	3733	No terminal repeats	NA	4	11	0.9767	NA	2	5.0488	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615653	49476	DTR	NA	71	11	0.9767	NA	2	22.3733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_110364	13973	No terminal repeats	NA	38	11	0.9767	NA	0	9.8305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1016566	11023	No terminal repeats	NA	11	11	0.9767	NA	1	6.6167	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_135718	4014	No terminal repeats	NA	3	11	0.9767	NA	1	3.2166	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_937419	2055	No terminal repeats	NA	3	11	0.9767	NA	1	4.8521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_860698	2892	No terminal repeats	NA	8	11	0.9767	NA	0	6.7430	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_292690	4747	No terminal repeats	NA	9	11	0.9767	NA	1	4.8653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
k141_463327	3603	No terminal repeats	NA	8	11	0.9767	NA	2	7.5034	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1379413	6262	No terminal repeats	NA	7	11	0.9767	NA	2	6.5518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1055083	4042	No terminal repeats	NA	2	11	0.9767	NA	0	3.1932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_887641	14015	No terminal repeats	NA	26	11	0.9766	NA	1	8.4360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1247522	6545	No terminal repeats	NA	14	11	0.9766	NA	0	7.1663	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_496128	5339	No terminal repeats	NA	8	11	0.9766	NA	3	9.3506	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197286	11481	No terminal repeats	NA	18	11	0.9766	NA	5	11.0756	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160542	1516	No terminal repeats	NA	4	4	0.9766	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_183860	16032	No terminal repeats	NA	41	11	0.9766	NA	0	15.7737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_985785	1741	No terminal repeats	NA	4	11	0.9766	NA	1	4.8071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
k141_1566731	3539	No terminal repeats	NA	7	11	0.9766	NA	0	7.3898	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1615898	43361	DTR	NA	81	11	0.9766	NA	3	40.2258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1608286	9844	No terminal repeats	NA	18	11	0.9766	NA	0	7.7069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_576998	3514	No terminal repeats	NA	6	11	0.9766	NA	2	6.0983	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1011895	39809	No terminal repeats	NA	60	11	0.9766	NA	15	51.7997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1400487	9194	No terminal repeats	NA	12	11	0.9766	NA	5	12.8720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1493839	4605	No terminal repeats	NA	3	11	0.9766	NA	2	4.8323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1076857	4538	No terminal repeats	NA	7	11	0.9766	NA	1	6.6841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1130674	13031	No terminal repeats	NA	25	11	0.9766	NA	0	6.5470	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1425720	7486	No terminal repeats	NA	8	11	0.9766	NA	2	8.0880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158411	62939	No terminal repeats	NA	77	11	0.9765	NA	3	50.0457	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Demerecviridae
k141_712749	4118	No terminal repeats	NA	7	11	0.9765	NA	2	7.2863	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1280485	1711	No terminal repeats	NA	2	11	0.9765	NA	1	2.7212	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_271405	28356	No terminal repeats	NA	38	11	0.9765	NA	6	27.6989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_880062	3563	No terminal repeats	NA	8	11	0.9765	NA	1	5.7612	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_614896	5478	No terminal repeats	NA	6	11	0.9765	NA	1	5.0431	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_740495	16382	No terminal repeats	NA	15	11	0.9765	NA	4	11.9611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1413573	6380	No terminal repeats	NA	9	11	0.9765	NA	3	12.5828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1042158	22407	No terminal repeats	NA	53	11	0.9765	NA	0	15.7866	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_877516	5004	No terminal repeats	NA	8	11	0.9765	NA	3	5.1504	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1412481	26357	No terminal repeats	NA	32	11	0.9765	NA	1	13.7024	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1033528	6494	No terminal repeats	NA	11	11	0.9764	NA	1	4.6672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_990997	2520	No terminal repeats	NA	7	11	0.9764	NA	1	6.7182	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1055943	28459	No terminal repeats	NA	39	11	0.9764	NA	5	28.7307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_646572	1141	No terminal repeats	NA	3	11	0.9764	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_964365	8425	No terminal repeats	NA	10	11	0.9764	NA	2	6.2929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_41686	4959	No terminal repeats	NA	7	11	0.9764	NA	1	5.2834	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
