seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k141_1400853	3708	No terminal repeats	7	11	0.9921	NA	0	1.6463	NA	NA
k141_2558872	2873	No terminal repeats	4	11	0.9921	NA	2	2.9699	MOBP1	NA
k141_636780	2870	No terminal repeats	3	11	0.9921	NA	1	1.7183	NA	NA
k141_214436	1568	No terminal repeats	3	11	0.9921	NA	1	2.3952	NA	NA
k141_135148	3179	No terminal repeats	6	11	0.9920	NA	0	3.4366	NA	NA
k141_859651	1742	No terminal repeats	4	11	0.9920	NA	1	3.3564	NA	NA
k141_3243551	2886	No terminal repeats	5	11	0.9920	NA	0	2.7304	NA	NA
k141_608334	1842	No terminal repeats	4	11	0.9920	NA	2	3.1506	NA	NA
k141_1910634	1560	No terminal repeats	2	11	0.9920	NA	1	1.7183	NA	NA
k141_1546999	2494	No terminal repeats	4	11	0.9920	NA	1	4.2601	NA	NA
k141_2748520	2420	No terminal repeats	1	11	0.9920	NA	1	0.9293	NA	NA
k141_2750827	1260	No terminal repeats	3	11	0.9920	NA	1	1.7183	NA	NA
k141_2676557	1461	No terminal repeats	2	11	0.9920	NA	1	1.7183	NA	NA
k141_2252254	2507	No terminal repeats	3	11	0.9920	NA	0	2.1222	NA	NA
k141_1895578	5496	No terminal repeats	6	11	0.9920	NA	0	1.7183	NA	NA
k141_698368	2695	No terminal repeats	6	11	0.9920	NA	0	3.4338	NA	NA
k141_2853940	2639	No terminal repeats	3	11	0.9920	NA	0	1.7183	NA	NA
k141_155161	2871	No terminal repeats	4	11	0.9920	NA	1	2.3952	NA	NA
k141_2269530	4284	No terminal repeats	7	11	0.9919	NA	1	2.6585	NA	NA
k141_2731749	2014	DTR	5	11	0.9919	NA	2	3.4675	NA	NA
k141_2302180	2174	No terminal repeats	4	11	0.9919	NA	1	1.7183	NA	NA
k141_1972771	6175	No terminal repeats	9	11	0.9919	NA	0	1.7141	NA	NA
k141_3577934	4060	No terminal repeats	6	11	0.9919	NA	0	1.7183	NA	NA
k141_1016305	1146	No terminal repeats	3	11	0.9919	NA	2	3.2261	MOBQ	NA
k141_1951410	18240	No terminal repeats	23	11	0.9919	NA	13	21.1729	G_tfc2;G_tfc3;T_virB1;G_tfc5;t4cp1;G_tfc7;G_tfc8;G_tfc9;G_tfc10;G_tfc11;G_tfc12;G_tfc13;G_tfc14;G_tfc15	NA
k141_2655745	5217	No terminal repeats	5	11	0.9919	NA	0	1.7183	NA	NA
k141_1029847	2052	No terminal repeats	4	11	0.9919	NA	1	2.5929	NA	NA
k141_22243	1790	No terminal repeats	1	11	0.9919	NA	1	0.9293	NA	NA
k141_1588785	2107	No terminal repeats	2	11	0.9919	NA	2	2.5091	F_traG;F_traH	NA
k141_3009516	5103	No terminal repeats	5	11	0.9919	NA	0	1.7183	NA	NA
k141_2708816	3655	No terminal repeats	5	11	0.9919	NA	2	3.2077	MOBQ	NA
k141_2624752	2895	No terminal repeats	5	11	0.9919	NA	0	2.0427	NA	NA
k141_1104053	2699	DTR	5	11	0.9919	NA	0	2.8196	NA	NA
k141_1926896	2666	No terminal repeats	2	11	0.9919	NA	0	2.7316	NA	NA
k141_2589908	3463	No terminal repeats	3	11	0.9918	NA	3	3.8126	F_traG;F_traH;F_traF	NA
k141_3482753	1999	DTR	4	11	0.9918	NA	1	2.5929	NA	NA
k141_167348	4881	No terminal repeats	5	11	0.9918	NA	0	2.9444	NA	NA
k141_240112	6896	No terminal repeats	8	11	0.9918	NA	0	2.9517	NA	NA
k141_1164435	13585	No terminal repeats	18	11	0.9918	NA	4	7.1044	t4cp2;MOBP1	NA
k141_2048066	5179	No terminal repeats	6	11	0.9918	NA	0	1.1620	NA	NA
k141_3097501	3696	No terminal repeats	7	11	0.9918	NA	0	3.3199	NA	NA
k141_1966828	3095	No terminal repeats	4	11	0.9918	NA	2	1.9913	NA	NA
k141_2057028	1717	No terminal repeats	3	11	0.9918	NA	1	1.9759	NA	NA
k141_512486	4991	No terminal repeats	4	11	0.9918	NA	3	4.0410	MOBP1;I_trbB;I_trbA	NA
k141_1386123	3026	No terminal repeats	4	11	0.9918	NA	1	3.3446	NA	NA
k141_2915693	8223	No terminal repeats	13	11	0.9918	NA	0	5.0369	NA	NA
k141_52294	2547	No terminal repeats	5	11	0.9917	NA	0	2.9353	NA	NA
k141_3049562	1598	No terminal repeats	3	11	0.9917	NA	1	2.0710	NA	NA
k141_3277337	5563	No terminal repeats	10	11	0.9917	NA	0	2.5885	NA	NA
k141_849123	6182	No terminal repeats	10	11	0.9917	NA	2	3.3668	MOBP1	NA
k141_241778	3580	No terminal repeats	1	11	0.9917	NA	1	1.7183	MOBF	NA
k141_2705219	4336	No terminal repeats	5	11	0.9917	NA	0	1.7183	NA	NA
k141_1471821	2877	No terminal repeats	4	11	0.9917	NA	0	4.9867	NA	NA
k141_1433432	3199	No terminal repeats	3	11	0.9917	NA	0	2.9912	NA	NA
k141_2027219	3036	No terminal repeats	4	11	0.9917	NA	0	1.7183	NA	NA
k141_2870270	6028	No terminal repeats	7	11	0.9917	NA	0	3.3511	NA	NA
k141_2889765	1041	No terminal repeats	3	11	0.9917	NA	1	2.3952	NA	NA
k141_1537047	3162	No terminal repeats	6	11	0.9917	NA	0	3.3758	NA	NA
k141_2090929	1076	No terminal repeats	2	11	0.9917	NA	1	1.7183	NA	NA
k141_320935	1158	No terminal repeats	2	11	0.9917	NA	1	2.3418	NA	NA
k141_2745385	2157	No terminal repeats	5	11	0.9917	NA	2	5.5870	NA	NA
k141_306101	1553	No terminal repeats	1	11	0.9917	NA	1	0.9372	NA	NA
k141_2635846	1274	No terminal repeats	2	11	0.9916	NA	1	1.7183	NA	NA
k141_2943125	4534	No terminal repeats	2	11	0.9916	NA	0	3.3441	NA	NA
k141_2108694	3066	No terminal repeats	4	11	0.9916	NA	1	3.3506	NA	NA
k141_2268708	6020	No terminal repeats	6	11	0.9916	NA	1	1.7183	MOBP1	NA
k141_3135228	1325	No terminal repeats	2	11	0.9916	NA	1	1.4206	MOBT	NA
k141_671857	5964	No terminal repeats	10	11	0.9916	NA	0	5.4566	NA	NA
k141_19439	2757	No terminal repeats	4	11	0.9916	NA	0	2.1556	NA	NA
k141_2380596	10510	No terminal repeats	11	11	0.9916	NA	0	6.0190	NA	NA
k141_3350620	5490	No terminal repeats	10	11	0.9916	NA	1	3.1310	NA	NA
k141_778561	1815	No terminal repeats	4	11	0.9916	NA	1	2.5150	NA	NA
k141_1819607	1841	No terminal repeats	1	11	0.9916	NA	1	0.9502	NA	NA
k141_580719	4035	No terminal repeats	5	11	0.9916	NA	2	2.6616	NA	NA
k141_2073081	5685	No terminal repeats	5	11	0.9916	NA	1	4.1927	F_traE	NA
k141_3004561	2809	No terminal repeats	3	11	0.9916	NA	0	1.7183	NA	NA
k141_516966	5995	DTR	7	11	0.9916	NA	1	1.7183	NA	NA
k141_1054958	1047	No terminal repeats	2	11	0.9916	NA	2	2.9699	MOBP1	NA
k141_3369305	3443	No terminal repeats	5	11	0.9915	NA	0	1.7183	NA	NA
k141_2630082	4525	No terminal repeats	6	11	0.9915	NA	0	3.0914	I_traE	NA
k141_3552890	4239	DTR	5	11	0.9915	NA	1	2.0901	NA	NA
k141_2923825	2146	No terminal repeats	4	11	0.9915	NA	1	2.9833	NA	NA
k141_6355	19712	No terminal repeats	17	11	0.9915	NA	0	4.7423	NA	NA
k141_3219676	2622	No terminal repeats	4	11	0.9915	NA	1	1.9167	NA	NA
k141_469200	6782	No terminal repeats	8	11	0.9915	NA	0	1.6886	NA	NA
k141_103781	4783	No terminal repeats	4	11	0.9915	NA	0	2.3761	NA	NA
k141_661842	1858	No terminal repeats	4	11	0.9915	NA	1	2.3168	NA	NA
k141_466967	7145	No terminal repeats	9	11	0.9915	NA	0	4.4712	NA	NA
k141_280604	4568	No terminal repeats	4	11	0.9915	NA	2	4.4089	virb4	NA
k141_2853740	28060	No terminal repeats	19	11	0.9915	NA	0	6.8344	NA	NA
k141_2860660	5057	No terminal repeats	6	11	0.9915	NA	2	2.9936	MOBP1	NA
k141_20265	2108	No terminal repeats	4	11	0.9914	NA	1	2.3216	NA	NA
k141_833861	1589	No terminal repeats	3	11	0.9914	NA	1	1.9759	NA	NA
k141_1229110	1575	No terminal repeats	2	11	0.9914	NA	1	1.7183	NA	NA
k141_218823	4048	No terminal repeats	4	11	0.9914	NA	1	1.7183	NA	NA
k141_2530734	3978	No terminal repeats	4	11	0.9914	NA	0	2.0123	NA	NA
k141_566631	5178	No terminal repeats	6	11	0.9914	NA	0	1.7183	NA	NA
k141_3324152	2400	No terminal repeats	2	11	0.9914	NA	1	1.7183	NA	NA
k141_2193761	7369	No terminal repeats	9	11	0.9914	NA	0	2.6685	NA	NA
k141_139811	7786	No terminal repeats	11	11	0.9914	NA	0	4.0518	NA	NA
k141_2341700	4722	No terminal repeats	4	11	0.9914	NA	0	1.7183	NA	NA
k141_177881	2547	DTR	4	11	0.9914	NA	1	1.9759	NA	NA
k141_2413846	3255	No terminal repeats	5	11	0.9914	NA	0	4.7423	NA	NA
k141_1787479	20605	DTR	30	11	0.9914	NA	2	11.8252	NA	NA
k141_3354428	3766	No terminal repeats	8	11	0.9914	NA	2	5.1858	NA	NA
k141_909791	7912	No terminal repeats	11	11	0.9914	NA	0	0.8516	NA	NA
k141_244568	4545	No terminal repeats	10	11	0.9913	NA	0	1.7183	NA	NA
k141_2646878	3795	No terminal repeats	5	11	0.9913	NA	2	3.4227	NA	NA
k141_3043135	5558	No terminal repeats	6	11	0.9913	NA	0	1.3411	NA	NA
k141_2215651	2325	No terminal repeats	3	11	0.9913	NA	2	2.2106	MOBV	NA
k141_458315	1096	No terminal repeats	1	11	0.9913	NA	1	1.3356	NA	NA
k141_3030507	1128	No terminal repeats	1	11	0.9913	NA	1	0.9293	NA	NA
k141_1402226	13435	No terminal repeats	23	11	0.9913	NA	0	4.8862	NA	NA
k141_426901	2063	No terminal repeats	3	11	0.9913	NA	1	1.7183	NA	NA
k141_439652	1316	No terminal repeats	2	11	0.9913	NA	1	1.8163	MOBV	NA
k141_1894182	3438	No terminal repeats	4	11	0.9913	NA	2	4.2274	F_traH;F_traG	NA
k141_2194974	4092	No terminal repeats	7	11	0.9913	NA	0	1.7183	NA	NA
k141_1349000	1670	No terminal repeats	3	11	0.9913	NA	1	1.4079	NA	NA
k141_199573	5199	No terminal repeats	6	11	0.9913	NA	0	0.6715	NA	NA
k141_28448	1033	No terminal repeats	1	11	0.9913	NA	1	1.7183	MOBP1	NA
k141_1828509	13592	No terminal repeats	13	11	0.9913	NA	2	3.1598	T_virB9	NA
k141_2443609	3537	No terminal repeats	6	11	0.9913	NA	0	2.9872	NA	NA
k141_376821	3100	No terminal repeats	2	11	0.9912	NA	0	1.7183	NA	NA
k141_3479180	2462	No terminal repeats	4	11	0.9912	NA	2	4.0721	T_virB5;T_virB6	NA
k141_3452265	5562	No terminal repeats	6	11	0.9912	NA	5	6.2336	F_trbC;F_traU;F_traW;F_traF;F_traH	NA
k141_1803412	7737	No terminal repeats	13	11	0.9912	NA	0	3.1745	NA	NA
k141_344	2355	No terminal repeats	4	11	0.9912	NA	2	3.3035	MOBP1	NA
k141_6157	2473	DTR	4	11	0.9912	NA	2	1.8586	NA	NA
k141_181124	3801	No terminal repeats	5	11	0.9912	NA	2	3.2261	MOBQ	NA
k141_3515056	1159	No terminal repeats	2	11	0.9912	NA	2	3.4366	MOBP1	NA
k141_672255	1661	No terminal repeats	3	11	0.9912	NA	2	2.9608	MOBP1	NA
k141_815215	1297	No terminal repeats	4	11	0.9912	NA	1	3.2636	NA	NA
k141_1335926	17520	No terminal repeats	20	11	0.9912	NA	4	13.6698	virb4;G_tfc24;G_tfc23;G_tfc22;G_tfc18;G_tfc19;MOBH	NA
k141_1039401	3982	No terminal repeats	3	11	0.9912	NA	1	2.6481	NA	NA
k141_1552496	1307	No terminal repeats	3	11	0.9912	NA	1	2.0864	NA	NA
k141_476406	2874	No terminal repeats	5	11	0.9911	NA	0	2.2988	NA	NA
k141_2302359	1488	No terminal repeats	3	11	0.9911	NA	1	2.3952	NA	NA
k141_2032253	9856	DTR	13	11	0.9911	NA	1	1.9081	NA	NA
k141_1425093	1555	No terminal repeats	3	11	0.9911	NA	1	2.0515	NA	NA
k141_2635800	2214	No terminal repeats	1	11	0.9911	NA	1	0.9372	NA	NA
k141_1948594	2560	No terminal repeats	4	11	0.9911	NA	2	2.9699	MOBP1	NA
k141_2203150	3500	No terminal repeats	6	11	0.9910	NA	0	1.7183	NA	NA
k141_1060702	12246	DTR	17	11	0.9910	NA	1	0.5773	NA	NA
k141_1035263	4128	No terminal repeats	4	11	0.9910	NA	1	1.7183	NA	NA
k141_285428	4486	No terminal repeats	4	11	0.9910	NA	0	1.7183	NA	NA
k141_732988	2286	No terminal repeats	3	11	0.9910	NA	1	1.7183	NA	NA
k141_471185	3953	No terminal repeats	4	11	0.9910	NA	0	2.8339	NA	NA
k141_2208525	3157	No terminal repeats	6	11	0.9910	NA	0	3.8103	NA	NA
k141_3213412	6231	No terminal repeats	9	11	0.9910	NA	0	1.5689	NA	NA
k141_25830	2622	No terminal repeats	7	11	0.9910	NA	0	1.3299	NA	NA
k141_2299153	2546	DTR	4	11	0.9910	NA	1	1.9759	NA	NA
k141_2229977	3791	No terminal repeats	5	11	0.9910	NA	2	1.1945	MOBQ	NA
k141_2914297	2460	No terminal repeats	3	11	0.9910	NA	1	1.0632	NA	NA
k141_950290	2500	No terminal repeats	1	11	0.9910	NA	0	1.7183	NA	NA
k141_1064128	4526	No terminal repeats	5	11	0.9910	NA	0	3.1558	NA	NA
k141_1706179	1995	No terminal repeats	3	11	0.9910	NA	1	1.9759	NA	NA
k141_1528289	1615	No terminal repeats	1	11	0.9910	NA	1	0.9293	NA	NA
k141_2096829	6800	No terminal repeats	4	11	0.9910	NA	1	2.9109	NA	NA
k141_817539	24764	No terminal repeats	23	11	0.9910	NA	8	10.1380	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;virb4;T_virB3;T_virB2;T_virB11	NA
k141_2183036	5772	No terminal repeats	8	11	0.9910	NA	1	5.7312	NA	NA
k141_2928380	9150	No terminal repeats	8	11	0.9910	NA	0	5.0673	NA	NA
k141_246667	8807	No terminal repeats	13	11	0.9909	NA	0	1.4241	NA	NA
k141_594736	13138	No terminal repeats	13	11	0.9909	NA	0	1.5953	NA	NA
k141_2075489	7401	No terminal repeats	9	11	0.9909	NA	0	2.7731	NA	NA
k141_3128152	2757	No terminal repeats	2	11	0.9909	NA	0	1.7183	NA	NA
k141_369335	4497	No terminal repeats	5	11	0.9909	NA	0	3.4366	NA	NA
k141_3557932	2483	No terminal repeats	4	11	0.9909	NA	1	1.7183	NA	NA
k141_3018039	3261	No terminal repeats	6	11	0.9909	NA	1	3.4698	NA	NA
k141_457863	20514	No terminal repeats	19	11	0.9909	NA	1	9.7951	NA	NA
k141_141892	1355	No terminal repeats	1	11	0.9909	NA	1	1.7183	MOBP1	NA
k141_451460	1132	No terminal repeats	2	11	0.9909	NA	1	2.6796	G_tfc3	NA
k141_141420	4778	No terminal repeats	7	11	0.9909	NA	1	2.3216	NA	NA
k141_2453825	2336	No terminal repeats	4	11	0.9909	NA	1	2.0761	NA	NA
k141_3072831	12830	No terminal repeats	17	11	0.9909	NA	3	9.5293	F_traK;F_traE;F_traL	NA
k141_991997	1459	No terminal repeats	1	11	0.9908	NA	1	1.7183	MOBP1	NA
k141_1862045	4395	No terminal repeats	5	11	0.9908	NA	0	2.2332	NA	NA
k141_1940790	3013	No terminal repeats	6	11	0.9908	NA	0	1.7183	NA	NA
k141_787001	4318	No terminal repeats	5	11	0.9908	NA	0	2.6551	NA	NA
k141_1547281	2862	No terminal repeats	4	11	0.9908	NA	1	3.3988	NA	NA
k141_228010	1245	No terminal repeats	4	11	0.9908	NA	1	3.4366	NA	NA
k141_588497	3087	No terminal repeats	3	11	0.9908	NA	0	1.3282	NA	NA
k141_741101	6801	No terminal repeats	5	11	0.9908	NA	0	4.4077	NA	NA
k141_3588209	2053	DTR	3	11	0.9908	NA	2	1.8795	NA	NA
k141_2521389	2838	No terminal repeats	4	11	0.9908	NA	1	2.7283	NA	NA
k141_1961483	4512	No terminal repeats	5	11	0.9907	NA	0	1.0827	NA	NA
k141_3158147	5081	No terminal repeats	9	11	0.9907	NA	6	8.2955	F_traL;F_traE;F_traK;F_traB	NA
k141_984780	8666	No terminal repeats	11	11	0.9907	NA	0	1.5335	NA	NA
k141_256991	5663	No terminal repeats	8	11	0.9907	NA	0	2.8152	NA	NA
k141_491504	7476	No terminal repeats	4	11	0.9907	NA	0	1.0683	NA	NA
k141_2846606	7719	No terminal repeats	5	11	0.9907	NA	0	1.7183	NA	NA
k141_13801	1694	No terminal repeats	1	11	0.9907	NA	1	1.4894	MOBQ	NA
k141_860136	3348	No terminal repeats	4	11	0.9907	NA	0	1.7183	NA	NA
k141_2350349	1795	No terminal repeats	2	11	0.9907	NA	1	1.7114	NA	NA
k141_972630	3267	No terminal repeats	3	11	0.9907	NA	0	0.8924	NA	NA
k141_430580	4423	No terminal repeats	6	11	0.9907	NA	2	3.2261	MOBQ	NA
k141_2339290	1369	No terminal repeats	1	11	0.9907	NA	1	1.6808	MOBQ	NA
k141_2436108	2539	No terminal repeats	2	11	0.9907	NA	0	3.4279	NA	NA
k141_2819783	3176	No terminal repeats	5	11	0.9907	NA	1	1.5453	NA	NA
k141_138147	1210	No terminal repeats	1	11	0.9907	NA	1	0.9293	NA	NA
k141_1745798	3460	No terminal repeats	5	11	0.9907	NA	0	3.0512	NA	NA
k141_2586586	2684	No terminal repeats	2	11	0.9907	NA	0	1.7183	NA	NA
k141_1116050	2651	No terminal repeats	4	11	0.9907	NA	0	2.7791	NA	NA
k141_483346	1604	No terminal repeats	1	11	0.9906	NA	1	1.3753	NA	NA
k141_2309075	2583	No terminal repeats	1	11	0.9906	NA	0	0.9349	NA	NA
k141_2450575	2046	No terminal repeats	2	11	0.9906	NA	1	1.7183	MOBP1	NA
k141_848659	3544	No terminal repeats	6	11	0.9906	NA	0	1.7183	NA	NA
k141_2059535	1445	No terminal repeats	3	11	0.9906	NA	2	4.2633	T_virB5;T_virB6	NA
k141_398222	4210	No terminal repeats	8	11	0.9906	NA	0	4.4964	NA	NA
k141_541757	1568	No terminal repeats	1	11	0.9906	NA	1	1.2565	MOBV	NA
k141_235425	8201	No terminal repeats	12	11	0.9906	NA	0	6.2739	NA	NA
k141_202284	2156	No terminal repeats	5	11	0.9906	NA	1	3.2636	NA	NA
k141_600484	2801	No terminal repeats	4	11	0.9906	NA	0	1.7183	NA	NA
k141_554961	5521	No terminal repeats	9	11	0.9906	NA	0	2.8822	NA	NA
k141_88092	1008	No terminal repeats	2	11	0.9906	NA	1	1.4079	NA	NA
k141_3201121	7995	No terminal repeats	9	11	0.9906	NA	0	2.6524	NA	NA
k141_1719953	1592	No terminal repeats	3	11	0.9906	NA	1	1.9759	NA	NA
k141_1150605	1142	No terminal repeats	2	11	0.9906	NA	1	3.0210	NA	NA
k141_1260524	4217	No terminal repeats	9	11	0.9905	NA	1	1.5902	NA	NA
k141_751382	2785	DTR	4	11	0.9905	NA	2	3.4227	NA	NA
k141_2453694	3151	No terminal repeats	5	11	0.9905	NA	0	1.2158	NA	NA
k141_235278	1230	No terminal repeats	3	11	0.9905	NA	1	3.4366	NA	NA
k141_996710	1481	No terminal repeats	3	11	0.9905	NA	1	3.4366	NA	NA
k141_1248571	2589	No terminal repeats	3	11	0.9905	NA	0	2.9872	NA	NA
k141_2719176	1122	No terminal repeats	4	11	0.9905	NA	4	5.7516	G_tfc11;G_tfc10;G_tfc9;G_tfc8	NA
k141_487537	3234	No terminal repeats	5	11	0.9905	NA	2	1.8586	NA	NA
k141_514896	1061	No terminal repeats	2	11	0.9905	NA	2	2.9890	F_traN	NA
k141_2468876	3277	No terminal repeats	3	11	0.9905	NA	0	1.4302	NA	NA
k141_1834935	2007	No terminal repeats	5	11	0.9905	NA	1	1.7183	NA	NA
k141_2115361	1407	No terminal repeats	4	11	0.9905	NA	2	2.6983	MOBP1	NA
k141_2313414	2518	No terminal repeats	2	11	0.9905	NA	0	1.7183	NA	NA
k141_200587	6978	No terminal repeats	8	11	0.9905	NA	0	1.9048	NA	NA
k141_2403535	1257	No terminal repeats	1	11	0.9905	NA	1	0.9293	NA	NA
k141_2702220	3146	No terminal repeats	5	11	0.9905	NA	0	2.0123	NA	NA
k141_2811349	3495	No terminal repeats	4	11	0.9905	NA	1	1.7183	NA	NA
k141_1907957	2138	No terminal repeats	1	11	0.9905	NA	1	0.9502	NA	NA
k141_64616	3423	No terminal repeats	5	11	0.9905	NA	0	2.0123	NA	NA
k141_1423075	5847	No terminal repeats	9	11	0.9905	NA	0	2.1561	NA	NA
k141_2085117	3083	No terminal repeats	7	11	0.9905	NA	0	3.4562	NA	NA
k141_3204565	1239	No terminal repeats	2	11	0.9905	NA	1	1.3621	NA	NA
k141_747513	2080	No terminal repeats	4	11	0.9904	NA	1	2.3216	NA	NA
k141_2744711	5098	No terminal repeats	7	11	0.9904	NA	1	3.6322	NA	NA
k141_82116	1024	No terminal repeats	1	11	0.9904	NA	1	0.9293	NA	NA
k141_2106954	22739	No terminal repeats	27	11	0.9904	NA	1	13.8746	NA	NA
k141_1196322	3291	No terminal repeats	3	11	0.9904	NA	0	1.3562	NA	NF012174
k141_3118788	1678	No terminal repeats	2	11	0.9904	NA	1	0.9293	NA	NA
k141_1828453	10401	No terminal repeats	11	11	0.9904	NA	0	2.3150	NA	NA
k141_749005	3590	No terminal repeats	5	11	0.9904	NA	1	1.9005	NA	NA
k141_2612736	2650	No terminal repeats	3	11	0.9904	NA	0	1.7183	NA	NA
k141_36873	6784	No terminal repeats	6	11	0.9904	NA	2	3.6191	MOBP1	NA
k141_3516720	1365	No terminal repeats	1	11	0.9904	NA	1	0.9293	NA	NA
k141_3105894	3831	No terminal repeats	5	11	0.9904	NA	0	2.9779	NA	NA
k141_633424	3417	No terminal repeats	5	11	0.9903	NA	0	3.2918	NA	NA
k141_3122295	1394	No terminal repeats	2	11	0.9903	NA	1	2.8691	I_traI	NA
k141_2190878	2970	No terminal repeats	4	11	0.9903	NA	1	1.7183	NA	NA
k141_1169552	1544	No terminal repeats	4	11	0.9903	NA	1	2.5929	NA	NA
k141_2997976	4937	No terminal repeats	5	11	0.9903	NA	0	3.0921	NA	NA
k141_269431	3176	No terminal repeats	4	11	0.9903	NA	0	2.5765	NA	NA
k141_1677277	10483	No terminal repeats	20	11	0.9903	NA	1	0.4087	NA	NA
k141_1123760	1176	No terminal repeats	2	11	0.9903	NA	2	2.9571	MOBP1	NA
k141_1361512	2717	No terminal repeats	6	11	0.9903	NA	0	2.9402	NA	NA
k141_910943	10721	No terminal repeats	14	11	0.9903	NA	9	12.0736	virb4;F_traV;F_traB;F_traK;F_traE;F_traL	NA
k141_2130600	4330	No terminal repeats	6	11	0.9903	NA	1	4.5833	MOBH	NA
k141_1782490	2516	No terminal repeats	6	11	0.9902	NA	0	3.3988	NA	NA
k141_1229634	2739	No terminal repeats	4	11	0.9902	NA	0	1.5717	NA	NA
k141_1786945	1180	No terminal repeats	2	11	0.9902	NA	1	1.6808	MOBQ	NA
k141_1723443	2753	No terminal repeats	3	11	0.9902	NA	0	2.1558	NA	NA
k141_183476	2493	No terminal repeats	3	11	0.9902	NA	1	1.5453	NA	NA
k141_2948857	2911	No terminal repeats	4	11	0.9902	NA	0	1.5701	NA	NA
k141_1970143	8998	No terminal repeats	10	11	0.9902	NA	0	10.3097	NA	NA
k141_379964	2873	No terminal repeats	4	11	0.9902	NA	0	1.7183	NA	NA
k141_2367488	8368	No terminal repeats	4	11	0.9902	NA	0	1.7183	NA	NA
k141_1264054	3319	No terminal repeats	5	11	0.9902	NA	0	1.7183	NA	NA
k141_2627459	1827	No terminal repeats	2	11	0.9902	NA	1	1.5453	NA	NA
k141_3540153	2683	No terminal repeats	3	11	0.9902	NA	0	2.0123	NA	NA
k141_2931572	2835	No terminal repeats	6	11	0.9902	NA	1	1.7183	NA	NA
k141_2619301	1304	No terminal repeats	3	11	0.9901	NA	2	2.3555	MOBQ	NA
k141_1560415	2764	No terminal repeats	6	11	0.9901	NA	1	1.7183	NA	NA
k141_807336	4469	No terminal repeats	6	11	0.9901	NA	0	3.3332	NA	NA
k141_58977	3138	No terminal repeats	4	11	0.9901	NA	2	4.2087	MOBP1;T_virB5	NA
k141_269022	6031	No terminal repeats	10	11	0.9901	NA	0	4.9716	NA	NA
k141_112854	2799	No terminal repeats	6	11	0.9901	NA	0	1.7183	NA	NA
k141_2504102	3588	No terminal repeats	3	11	0.9901	NA	1	3.0663	I_traL	NA
k141_1796525	2195	No terminal repeats	2	11	0.9901	NA	1	1.7114	NA	NA
k141_2348806	2063	No terminal repeats	3	11	0.9901	NA	2	2.9608	MOBP1	NA
k141_643813	2975	No terminal repeats	4	11	0.9901	NA	0	4.4077	NA	NA
k141_1761070	2044	No terminal repeats	4	11	0.9901	NA	1	1.4079	NA	NA
k141_2532634	1050	No terminal repeats	1	11	0.9901	NA	1	1.7183	NA	NA
k141_2747583	1331	No terminal repeats	1	11	0.9901	NA	1	0.6235	NA	NA
k141_541866	8188	No terminal repeats	5	11	0.9901	NA	0	3.3441	NA	NA
k141_2814109	1279	No terminal repeats	3	11	0.9900	NA	2	2.5758	NA	NA
k141_2337096	2083	No terminal repeats	5	11	0.9900	NA	1	2.3216	NA	NA
k141_421654	3814	No terminal repeats	5	11	0.9900	NA	0	3.3310	NA	NA
k141_1439101	5069	No terminal repeats	4	11	0.9900	NA	0	4.0742	NA	NA
k141_2296262	4851	No terminal repeats	9	11	0.9900	NA	1	2.2509	NA	NA
k141_332014	2504	DTR	4	11	0.9900	NA	1	1.9759	NA	NA
k141_384959	6634	No terminal repeats	7	11	0.9900	NA	0	1.7183	NA	NA
k141_1916896	3490	No terminal repeats	6	11	0.9899	NA	0	1.2313	NA	NA
k141_1827682	5938	No terminal repeats	5	11	0.9899	NA	1	2.9242	NA	NA
k141_2667314	10429	No terminal repeats	9	11	0.9899	NA	0	5.6631	NA	NA
k141_2111378	10659	No terminal repeats	13	11	0.9899	NA	10	12.7648	G_tfc23;G_tfc24;virb4;G_tfc15;G_tfc14;G_tfc13;G_tfc12;G_tfc11;G_tfc10;G_tfc9;G_tfc8	NA
k141_881303	2071	No terminal repeats	3	11	0.9899	NA	2	3.9082	G_tfc3;G_tfc2	NA
k141_1838172	1062	No terminal repeats	2	11	0.9899	NA	2	2.9571	MOBP1	NA
k141_2663154	10516	No terminal repeats	10	11	0.9899	NA	0	4.1788	NA	NA
k141_2309310	1270	No terminal repeats	2	11	0.9899	NA	1	1.3356	NA	NA
k141_278205	2606	No terminal repeats	4	11	0.9899	NA	1	1.3754	MOBB	NA
k141_81028	2577	No terminal repeats	2	11	0.9899	NA	1	0.6235	NA	NA
k141_3563262	2797	No terminal repeats	4	11	0.9899	NA	0	1.7183	NA	NA
k141_2619147	3077	No terminal repeats	3	11	0.9899	NA	0	2.7686	NA	NA
k141_200170	5742	No terminal repeats	7	11	0.9899	NA	0	1.7183	NA	NA
k141_27564	5403	No terminal repeats	6	11	0.9899	NA	0	1.3193	NA	NA
k141_3324990	3148	No terminal repeats	3	11	0.9899	NA	0	1.7183	NA	NA
k141_2390644	3568	No terminal repeats	5	11	0.9899	NA	0	1.7183	NA	NA
k141_205733	2204	No terminal repeats	6	11	0.9898	NA	1	3.4366	NA	NA
k141_586519	1693	No terminal repeats	3	11	0.9898	NA	1	1.7183	NA	NA
k141_903937	2917	No terminal repeats	6	11	0.9898	NA	0	4.3757	NA	NA
