set	sample_id	contig_id	ORF_ID	Best_Hit_ARO	ARO	Cut_Off	Best_Identities	Percentage_Length_of_Reference_Sequence	Drug_Class	Resistance_Mechanism	AMR_Gene_Family	Antibiotic	matched_to_genomad	genomad_context	chromosome_score	plasmid_score	virus_score
Kathmandu18	I_11-12	k141_2049472	k141_2049472_4 # 2339 # 2869 # 1 # ID=74407_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.497	emrR	3000516	Strict	94.29	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	nalidixic acid	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2049873	k141_2049873_5 # 6019 # 8391 # 1 # ID=74506_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.612	vanT gene in vanG cluster	3002972	Strict	38.07	110.96	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_229027	k141_229027_3 # 668 # 3160 # -1 # ID=76434_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.300	vanT gene in vanG cluster	3002972	Strict	34.75	116.57	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_229159	k141_229159_4 # 3521 # 5269 # 1 # ID=76475_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.509	msbA	3003950	Perfect	100.0	100.0	nitroimidazole antibiotic	antibiotic efflux	ATP-binding cassette (ABC) antibiotic efflux pump	metronidazole	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2057526	k141_2057526_1 # 271 # 600 # -1 # ID=76601_1;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.327	qacJ	3007014	Strict	48.11	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2058664	k141_2058664_1 # 2 # 949 # 1 # ID=76904_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.624	tet(C)	3000167	Strict	99.68	79.55	tetracycline antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_231103	k141_231103_2 # 442 # 942 # 1 # ID=77108_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.325	nimJ	3007112	Strict	60.13	100.61	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2060118	k141_2060118_1 # 1 # 1086 # 1 # ID=77321_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.427	vanT gene in vanG cluster	3002972	Strict	35.5	50.7	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_231816	k141_231816_11 # 10861 # 11673 # 1 # ID=77339_11;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.541	vanY gene in vanF cluster	3002958	Strict	34.48	92.15	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_235281	k141_235281_2 # 148 # 630 # 1 # ID=78375_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.460	dfrA14	3002859	Strict	99.36	101.91	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	True	plasmid_like		0.9839	
Kathmandu18	I_11-12	k141_237705	k141_237705_5 # 3722 # 4822 # 1 # ID=79149_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.578	vanG	3002909	Strict	39.83	104.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2066557	k141_2066557_2 # 281 # 1201 # -1 # ID=79150_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.587	vanY gene in vanB cluster	3002956	Strict	38.65	114.18	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_237779	k141_237779_1 # 3 # 728 # 1 # ID=79178_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.572	vanW gene in vanI cluster	3003724	Strict	36.04	64.61	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_238559	k141_238559_3 # 1226 # 1555 # 1 # ID=79411_3;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.397	qacJ	3007014	Strict	37.74	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2069481	k141_2069481_2 # 407 # 751 # -1 # ID=80014_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.588	qacG	3007015	Strict	32.69	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_247226	k141_247226_5 # 3193 # 4056 # -1 # ID=82128_5;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=15bp;gc_cont=0.316	aadS	3004683	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(6)	streptomycin	True	plasmid_like		0.877	
Kathmandu18	I_11-12	k141_247226	k141_247226_10 # 8428 # 9228 # 1 # ID=82128_10;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=10bp;gc_cont=0.345	ErmF	3000498	Strict	99.25	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin A antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	erythromycin; roxithromycin; lincomycin; telithromycin; clarithromycin; clindamycin; tylosin; spiramycin; azithromycin; dirithromycin; pristinamycin IA; quinupristin; virginiamycin M1; madumycin II; griseoviridin; dalfopristin; pristinamycin IB; virginiamycin S2; pristinamycin IC; vernamycin C; patricin A; patricin B; ostreogrycin B3; oleandomycin	True	plasmid_like		0.877	
Kathmandu18	I_11-12	k141_247977	k141_247977_1 # 989 # 1777 # 1 # ID=82355_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.444	aadA27	3004682	Perfect	100.0	100.0	aminoglycoside antibiotic	antibiotic inactivation	ANT(3'')	spectinomycin; streptomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2080263	k141_2080263_1 # 1 # 705 # 1 # ID=82895_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.362	vanY gene in vanB cluster	3002956	Strict	34.31	87.31	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2080495	k141_2080495_1 # 292 # 780 # 1 # ID=82962_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.421	nimE	3007107	Strict	52.47	95.29	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2089646	k141_2089646_12 # 8675 # 9466 # 1 # ID=85413_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.652	Erm(51)	3007033	Strict	99.62	100.0	macrolide antibiotic; lincosamide antibiotic; streptogramin antibiotic; streptogramin B antibiotic	antibiotic target alteration	Erm 23S ribosomal RNA methyltransferase	erythromycin; clarithromycin; clindamycin; azithromycin; pristinamycin IB	True	plasmid_like		0.9252	
Kathmandu18	I_11-12	k141_2090186	k141_2090186_6 # 8233 # 9927 # 1 # ID=85560_6;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.684	vanW gene in vanI cluster	3003724	Strict	33.65	151.21	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_261989	k141_261989_1 # 27 # 977 # -1 # ID=86561_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.458	leuO	3003843	Strict	81.13	100.64	nucleoside antibiotic; disinfecting agents and antiseptics	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	acriflavine; puromycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2095171	k141_2095171_1 # 2 # 985 # 1 # ID=86929_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.726	vanW gene in vanI cluster	3003724	Strict	29.59	87.67	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_263927	k141_263927_12 # 10995 # 14132 # 1 # ID=87189_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.603	adeF	3000777	Strict	45.27	98.68	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_264748	k141_264748_1 # 1 # 825 # 1 # ID=87462_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.352	vanY gene in vanB cluster	3002956	Strict	36.07	102.24	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2098321	k141_2098321_1 # 298 # 495 # -1 # ID=87878_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.475	rsmA	3005069	Strict	87.93	106.56	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2100266	k141_2100266_5 # 3869 # 6988 # 1 # ID=88433_5;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.657	adeF	3000777	Strict	44.15	98.21	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2103681	k141_2103681_2 # 934 # 1695 # -1 # ID=89489_2;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.373	vanW gene in vanG cluster	3002965	Strict	32.51	90.04	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_272727	k141_272727_2 # 702 # 2588 # -1 # ID=89962_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.459	vanY gene in vanB cluster	3002956	Strict	43.09	234.33	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_273148	k141_273148_11 # 10681 # 13839 # 1 # ID=90096_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.642	adeF	3000777	Strict	47.22	99.34	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_273628	k141_273628_5 # 3270 # 5189 # 1 # ID=90231_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=5bp;gc_cont=0.332	tet(Q)	3000191	Strict	67.45	97.26	tetracycline antibiotic	antibiotic target protection	tetracycline-resistant ribosomal protection protein	tetracycline; doxycycline; minocycline; chlortetracycline; demeclocycline; oxytetracycline	True	plasmid_like		0.9913	
Kathmandu18	I_11-12	k141_276772	k141_276772_2 # 1098 # 1442 # 1 # ID=91250_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.557	qacG	3007015	Strict	40.38	106.54	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_279351	k141_279351_1 # 1 # 2160 # 1 # ID=92115_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.371	vanT gene in vanG cluster	3002972	Strict	35.15	100.98	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_282215	k141_282215_9 # 8393 # 8722 # -1 # ID=92990_9;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.379	qacJ	3007014	Strict	50.48	101.87	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_283142	k141_283142_8 # 6455 # 7828 # 1 # ID=93286_8;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.548	cpxA	3000830	Perfect	100.0	100.0	aminoglycoside antibiotic; aminocoumarin antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	novobiocin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_283894	k141_283894_1 # 3 # 1352 # -1 # ID=93506_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.393	vanT gene in vanG cluster	3002972	Strict	36.22	63.2	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2120286	k141_2120286_1 # 55 # 1227 # -1 # ID=94458_1;partial=00;start_type=ATG;rbs_motif=ATA;rbs_spacer=4bp;gc_cont=0.444	vanT gene in vanG cluster	3002972	Strict	37.84	54.78	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2121075	k141_2121075_5 # 3825 # 4904 # -1 # ID=94716_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.415	vanG	3002909	Strict	43.48	102.87	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2121131	k141_2121131_4 # 2154 # 3335 # 1 # ID=94732_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.336	vanT gene in vanG cluster	3002972	Strict	37.87	55.2	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2123040	k141_2123040_1 # 298 # 954 # -1 # ID=95309_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.438	QnrS2	3002791	Perfect	100.0	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2125204	k141_2125204_1 # 556 # 882 # -1 # ID=95937_1;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.520	qacJ	3007014	Strict	45.28	100.93	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2127602	k141_2127602_6 # 7647 # 8120 # -1 # ID=96594_6;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.401	dfrA15	3003013	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	True	plasmid_like		0.9868	
Kathmandu18	I_11-12	k141_294165	k141_294165_1 # 33 # 725 # -1 # ID=96727_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.468	vanW gene in vanI cluster	3003724	Strict	35.92	61.66	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2134301	k141_2134301_2 # 130 # 1422 # -1 # ID=98617_2;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.337	vanY gene in vanM cluster	3002961	Strict	40.69	184.55	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2134526	k141_2134526_12 # 10467 # 11207 # -1 # ID=98689_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.308	vanY gene in vanF cluster	3002958	Strict	31.67	83.96	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2141286	k141_2141286_1 # 73 # 759 # -1 # ID=100624_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.437	vanY gene in vanB cluster	3002956	Strict	27.33	85.07	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2142876	k141_2142876_12 # 10115 # 12580 # 1 # ID=101079_12;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=4bp;gc_cont=0.453	vanT gene in vanG cluster	3002972	Strict	35.87	115.31	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_314356	k141_314356_1 # 351 # 1007 # 1 # ID=103325_1;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.370	QnrVC1	3002799	Perfect	100.0	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2151199	k141_2151199_19 # 15324 # 16532 # 1 # ID=103457_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;gc_cont=0.555	mdtH	3001216	Perfect	100.0	100.0	fluoroquinolone antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	enoxacin; norfloxacin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2151199	k141_2151199_31 # 25163 # 26389 # 1 # ID=103457_31;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.524	mdtG	3001329	Perfect	100.0	100.0	phosphonic acid antibiotic	antibiotic efflux	major facilitator superfamily (MFS) antibiotic efflux pump	fosfomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_314963	k141_314963_21 # 21117 # 24278 # 1 # ID=103514_21;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.373	adeF	3000777	Strict	42.76	99.43	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2152721	k141_2152721_24 # 28055 # 29239 # 1 # ID=103950_24;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.385	vanT gene in vanG cluster	3002972	Strict	36.59	55.34	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2152959	k141_2152959_2 # 689 # 874 # 1 # ID=104017_2;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.505	rsmA	3005069	Strict	98.36	100.0	fluoroquinolone antibiotic; diaminopyrimidine antibiotic; phenicol antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	trimethoprim; chloramphenicol	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_319347	k141_319347_1 # 3 # 1031 # -1 # ID=104963_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.368	vanT gene in vanG cluster	3002972	Strict	45.22	48.17	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; vanT	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2157912	k141_2157912_4 # 3624 # 4967 # -1 # ID=105459_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.702	vanW gene in vanI cluster	3003724	Strict	41.33	119.84	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_320826	k141_320826_2 # 561 # 1055 # 1 # ID=105469_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.323	dfrF	3002867	Perfect	100.0	100.0	diaminopyrimidine antibiotic	antibiotic target replacement	trimethoprim resistant dihydrofolate reductase dfr	trimethoprim	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2159154	k141_2159154_3 # 3506 # 4969 # 1 # ID=105815_3;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.525	vanY gene in vanF cluster	3002958	Strict	34.19	166.55	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_324299	k141_324299_9 # 6479 # 7573 # -1 # ID=106575_9;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.512	vanG	3002909	Strict	38.23	104.3	glycopeptide antibiotic	antibiotic target alteration	glycopeptide resistance gene cluster; Van ligase	vancomycin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2162057	k141_2162057_2 # 995 # 1312 # 1 # ID=106687_2;partial=01;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.638	qacG	3007015	Strict	37.86	99.07	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_326593	k141_326593_2 # 314 # 994 # 1 # ID=107207_2;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.468	QnrB10	3002724	Strict	99.12	100.0	fluoroquinolone antibiotic	antibiotic target protection	quinolone resistance protein (qnr)	ciprofloxacin; levofloxacin; moxifloxacin; gatifloxacin; nalidixic acid; norfloxacin; sparfloxacin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2164517	k141_2164517_3 # 750 # 1553 # 1 # ID=107369_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.398	OXA-129	3001811	Perfect	100.0	100.0	carbapenem; cephalosporin; penam	antibiotic inactivation	OXA beta-lactamase	cloxacillin; oxacillin; cefalotin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_328315	k141_328315_2 # 775 # 1107 # 1 # ID=107793_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.381	qacG	3007015	Strict	38.32	102.8	disinfecting agents and antiseptics	antibiotic efflux	small multidrug resistance (SMR) antibiotic efflux pump	benzalkonium chloride	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_329230	k141_329230_3 # 1086 # 1985 # 1 # ID=108060_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.589	mphF	3003071	Perfect	100.0	100.0	macrolide antibiotic	antibiotic inactivation	macrolide phosphotransferase (MPH)	erythromycin; roxithromycin; clarithromycin; tylosin; azithromycin	True	plasmid_like		0.9647	
Kathmandu18	I_11-12	k141_2168179	k141_2168179_6 # 2256 # 3401 # -1 # ID=108443_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.550	ACT-8	3001831	Strict	86.84	100.0	carbapenem; cephalosporin; cephamycin; penam	antibiotic inactivation	ACT beta-lactamase		False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2173854	k141_2173854_1 # 199 # 714 # 1 # ID=110088_1;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.368	nimG	3007109	Strict	56.25	104.27	nitroimidazole antibiotic	antibiotic inactivation	nitroimidazole reductase	metronidazole	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2184607	k141_2184607_1 # 39 # 665 # 1 # ID=113172_1;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.472	vanY gene in vanM cluster	3002961	Strict	38.03	89.27	glycopeptide antibiotic	antibiotic target alteration	vanY; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_348123	k141_348123_19 # 14686 # 17820 # 1 # ID=113813_19;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.476	adeF	3000777	Strict	45.08	98.58	fluoroquinolone antibiotic; tetracycline antibiotic	antibiotic efflux	resistance-nodulation-cell division (RND) antibiotic efflux pump	tetracycline	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_2187392	k141_2187392_18 # 14831 # 16750 # -1 # ID=114066_18;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.682	vanW gene in vanI cluster	3003724	Strict	32.12	171.31	glycopeptide antibiotic	antibiotic target alteration	vanW; glycopeptide resistance gene cluster	vancomycin; teicoplanin	False	chromosome_like	1		
Kathmandu18	I_11-12	k141_350966	k141_350966_1 # 3 # 902 # -1 # ID=114652_1;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.312	VEB-3	3002372	Strict	99.67	100.0	monobactam; cephalosporin	antibiotic inactivation	VEB beta-lactamase		False	chromosome_like	1		
