seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_58155	2444	No terminal repeats	NA	7	11	0.9200	NA	1	6.3425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6620	9453	No terminal repeats	NA	6	11	0.9199	NA	1	5.8564	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_164189	2080	No terminal repeats	NA	1	11	0.9193	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_162358	1448	No terminal repeats	NA	2	11	0.9172	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195754	1288	No terminal repeats	NA	3	11	0.9168	NA	1	3.0297	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_37055	2112	No terminal repeats	NA	2	11	0.9159	NA	2	2.5274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Peduoviridae
k141_18323	1579	No terminal repeats	NA	4	11	0.9144	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_185874	1840	No terminal repeats	NA	4	11	0.9135	NA	1	4.8875	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_177128	1216	No terminal repeats	NA	2	11	0.9126	NA	1	2.9111	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4887	8538	No terminal repeats	NA	12	11	0.9125	NA	2	7.3726	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124303	1121	No terminal repeats	NA	2	11	0.9124	NA	1	3.3644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_231881	1252	No terminal repeats	NA	1	11	0.9120	NA	1	1.7161	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_59193	1222	No terminal repeats	NA	4	11	0.9116	NA	3	3.9204	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_220534	1809	No terminal repeats	NA	2	11	0.9109	NA	1	2.0518	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108371	1571	No terminal repeats	NA	4	11	0.9100	NA	1	4.6527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_55071	2361	No terminal repeats	NA	1	11	0.9093	NA	1	1.0958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_168956	1622	No terminal repeats	NA	1	11	0.9091	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_86415	1267	No terminal repeats	NA	2	11	0.9081	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_91744	1145	No terminal repeats	NA	3	11	0.9074	NA	2	2.5305	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2879	1580	No terminal repeats	NA	4	11	0.9073	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_9658	1097	No terminal repeats	NA	2	11	0.9065	NA	1	2.7733	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_215471	1407	No terminal repeats	NA	3	11	0.9062	NA	1	2.6130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_3822	2527	No terminal repeats	NA	3	11	0.9048	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_223158	1019	No terminal repeats	NA	2	11	0.9047	NA	1	2.1115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148915	1469	No terminal repeats	NA	2	11	0.9044	NA	2	2.9143	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_156504	3027	No terminal repeats	NA	6	11	0.9043	NA	2	3.9682	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_206871	1073	No terminal repeats	NA	1	11	0.9041	NA	1	1.1760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_223246	1301	No terminal repeats	NA	2	11	0.9041	NA	2	3.2221	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22358	1595	No terminal repeats	NA	4	11	0.9033	NA	1	2.4473	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_189000	2696	No terminal repeats	NA	7	11	0.9023	NA	0	1.2610	Unclassified
k141_156042	1384	No terminal repeats	NA	2	11	0.9002	NA	1	2.5997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80104	1459	No terminal repeats	NA	2	11	0.9001	NA	1	2.7600	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_237946	1461	No terminal repeats	NA	3	11	0.9000	NA	2	3.0975	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_143531	2113	No terminal repeats	NA	4	11	0.8980	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159024	2818	No terminal repeats	NA	7	11	0.8980	NA	1	5.3894	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_239221	2327	No terminal repeats	NA	4	11	0.8979	NA	2	4.7940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116466	1518	No terminal repeats	NA	3	11	0.8978	NA	1	2.1115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_192848	3069	No terminal repeats	NA	5	11	0.8977	NA	1	2.0295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_169343	1604	No terminal repeats	NA	1	11	0.8971	NA	1	1.1943	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Peduoviridae
k141_241968	4395	No terminal repeats	NA	9	11	0.8968	NA	0	5.3844	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_158197	1694	No terminal repeats	NA	3	11	0.8954	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_57101	1590	No terminal repeats	NA	2	15	0.8953	NA	1	1.0952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_104809	1051	No terminal repeats	NA	2	11	0.8937	NA	2	3.1302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_236514	2120	No terminal repeats	NA	2	11	0.8936	NA	1	2.5835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_147280	1040	No terminal repeats	NA	2	11	0.8930	NA	1	2.8039	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_231753	1260	No terminal repeats	NA	3	11	0.8923	NA	1	2.6940	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_162611	1090	No terminal repeats	NA	2	11	0.8921	NA	1	1.1240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_97145	1067	No terminal repeats	NA	3	11	0.8917	NA	1	3.4304	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174328	2123	No terminal repeats	NA	4	11	0.8913	NA	1	2.9653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_2476	1140	No terminal repeats	NA	1	11	0.8905	NA	1	1.1760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_62370	2093	No terminal repeats	NA	3	11	0.8884	NA	1	2.4607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_184710	2022	No terminal repeats	NA	2	11	0.8876	NA	1	2.4784	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_11140	1083	No terminal repeats	NA	4	11	0.8869	NA	2	4.3950	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22898	1024	No terminal repeats	NA	2	11	0.8863	NA	2	3.0323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_118652	5564	No terminal repeats	NA	9	11	0.8844	NA	0	1.1420	Unclassified
k141_137272	1191	No terminal repeats	NA	4	11	0.8837	NA	4	5.1258	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44979	1271	No terminal repeats	NA	2	11	0.8836	NA	1	3.3644	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_121057	1336	No terminal repeats	NA	4	11	0.8829	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_100023	1094	No terminal repeats	NA	2	11	0.8821	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_73121	4042	No terminal repeats	NA	8	11	0.8813	NA	1	4.5162	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_234078	1722	No terminal repeats	NA	3	11	0.8799	NA	1	2.4607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_117598	1361	No terminal repeats	NA	3	11	0.8792	NA	2	3.2731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31435	1040	No terminal repeats	NA	3	11	0.8791	NA	2	3.0944	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_77802	1574	No terminal repeats	NA	3	11	0.8787	NA	1	2.5997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197200	2538	No terminal repeats	NA	4	11	0.8782	NA	2	2.9364	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_96694	1389	No terminal repeats	NA	3	11	0.8776	NA	1	4.4106	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_223270	3662	No terminal repeats	NA	9	11	0.8770	NA	1	6.1617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112779	2286	No terminal repeats	NA	4	11	0.8754	NA	1	2.6130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53814	2295	No terminal repeats	NA	4	11	0.8752	NA	1	2.5027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_216540	1190	No terminal repeats	NA	1	11	0.8752	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_239786	1943	No terminal repeats	NA	2	11	0.8751	NA	1	2.9974	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_79617	1727	No terminal repeats	NA	3	11	0.8742	NA	1	2.7725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78757	1180	No terminal repeats	NA	1	11	0.8736	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63780	1715	No terminal repeats	NA	3	11	0.8729	NA	1	2.9019	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_34790	1950	No terminal repeats	NA	2	11	0.8717	NA	1	2.4029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_238577	3575	No terminal repeats	NA	9	11	0.8703	NA	0	4.1656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_130735	1288	No terminal repeats	NA	1	11	0.8692	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_17287	2433	No terminal repeats	NA	3	11	0.8687	NA	1	3.1290	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_143771	1169	No terminal repeats	NA	3	11	0.8683	NA	1	3.1783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195667	3197	No terminal repeats	NA	8	11	0.8678	NA	0	3.8710	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_107019	1054	No terminal repeats	NA	2	11	0.8674	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_84072	1066	No terminal repeats	NA	4	11	0.8673	NA	1	2.3315	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_167574	1127	No terminal repeats	NA	2	11	0.8670	NA	1	1.5232	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111011	1319	No terminal repeats	NA	2	11	0.8667	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_194283	1499	No terminal repeats	NA	4	11	0.8632	NA	1	3.4070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_209933	1400	No terminal repeats	NA	2	11	0.8617	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_147119	1491	No terminal repeats	NA	1	11	0.8613	NA	1	1.0958	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_182857	1108	No terminal repeats	NA	2	11	0.8608	NA	1	1.3014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_150845	1442	No terminal repeats	NA	3	11	0.8564	NA	2	2.4850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_88653	1620	No terminal repeats	NA	2	11	0.8560	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_164854	1681	No terminal repeats	NA	5	11	0.8557	NA	1	4.8022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_222804	1185	No terminal repeats	NA	1	11	0.8547	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30364	1240	No terminal repeats	NA	1	11	0.8530	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_149882	1535	No terminal repeats	NA	1	11	0.8509	NA	1	1.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_22572	1492	No terminal repeats	NA	3	11	0.8487	NA	1	2.7211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_124544	1403	No terminal repeats	NA	2	11	0.8485	NA	2	2.4804	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116010	1295	No terminal repeats	NA	4	11	0.8388	NA	1	3.2274	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_90790	1149	No terminal repeats	NA	3	4	0.8378	NA	1	1.1240	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_47033	1093	No terminal repeats	NA	1	11	0.8367	NA	1	1.3617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_117176	1225	No terminal repeats	NA	2	11	0.8329	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_202825	1249	No terminal repeats	NA	2	11	0.8322	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_209861	2743	No terminal repeats	NA	6	11	0.8317	NA	1	4.5246	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101152	6610	No terminal repeats	NA	14	11	0.8293	NA	0	5.3217	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_160480	3167	No terminal repeats	NA	6	11	0.8289	NA	0	1.7183	Unclassified
k141_234258	3415	No terminal repeats	NA	4	11	0.8286	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38114	3644	No terminal repeats	NA	6	11	0.8271	NA	0	1.8013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_78225	2926	No terminal repeats	NA	2	11	0.8269	NA	0	1.3843	Unclassified
k141_142276	1645	No terminal repeats	NA	2	11	0.8257	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_53855	4455	No terminal repeats	NA	8	11	0.8247	NA	1	5.2661	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_203814	1382	No terminal repeats	NA	3	11	0.8234	NA	1	2.5021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_70169	1286	No terminal repeats	NA	4	11	0.8231	NA	1	4.6886	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_10872	4615	No terminal repeats	NA	5	11	0.8198	NA	1	2.4130	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_91019	2505	No terminal repeats	NA	3	11	0.8181	NA	1	2.4376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_101267	2704	No terminal repeats	NA	3	11	0.8180	NA	2	2.8899	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_89510	2941	No terminal repeats	NA	2	11	0.8156	NA	1	1.0952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_66659	1350	No terminal repeats	NA	2	11	0.8140	NA	1	0.9549	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_189027	5611	No terminal repeats	NA	11	11	0.8128	NA	1	5.9021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15939	2776	No terminal repeats	NA	2	11	0.8111	NA	0	2.9302	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_69387	1442	No terminal repeats	NA	1	15	0.8078	NA	1	1.2450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_162253	1513	No terminal repeats	NA	3	11	0.8070	NA	2	2.3587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197401	1020	No terminal repeats	NA	4	11	0.8036	NA	3	3.3551	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_98870	1098	No terminal repeats	NA	1	11	0.8033	NA	1	1.2094	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_229412	2121	No terminal repeats	NA	2	11	0.8024	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75497	1465	No terminal repeats	NA	1	11	0.8005	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31984	2681	No terminal repeats	NA	2	11	0.7991	NA	0	1.7938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_38315	1105	No terminal repeats	NA	4	11	0.7974	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_15419	1061	No terminal repeats	NA	3	11	0.7966	NA	2	3.1938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_163910	4589	No terminal repeats	NA	4	11	0.7930	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_211471	2119	No terminal repeats	NA	2	11	0.7922	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_161665	1931	No terminal repeats	NA	4	11	0.7916	NA	1	1.5123	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_137415	1372	No terminal repeats	NA	4	11	0.7911	NA	1	1.3084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_44146	1808	No terminal repeats	NA	4	11	0.7908	NA	1	3.4200	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_6187	1403	No terminal repeats	NA	4	11	0.7852	NA	3	4.8356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174443	3113	No terminal repeats	NA	5	11	0.7851	NA	1	2.8852	Unclassified
k141_48860	1211	No terminal repeats	NA	3	11	0.7815	NA	1	1.4634	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112571	1546	No terminal repeats	NA	2	11	0.7805	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_13113	3330	No terminal repeats	NA	3	11	0.7777	NA	0	3.3764	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_204198	3960	No terminal repeats	NA	2	11	0.7769	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_235557	1426	No terminal repeats	NA	3	11	0.7747	NA	1	2.4358	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_111946	1135	No terminal repeats	NA	1	11	0.7743	NA	1	0.9537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_19962	2500	No terminal repeats	NA	6	11	0.7725	NA	0	1.3300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_122217	1038	No terminal repeats	NA	1	11	0.7692	NA	1	1.4645	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_91800	1149	No terminal repeats	NA	2	11	0.7677	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151467	2665	No terminal repeats	NA	7	11	0.7662	NA	0	3.2282	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_165193	3172	No terminal repeats	NA	3	11	0.7659	NA	0	3.4114	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_80235	1225	No terminal repeats	NA	2	11	0.7648	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_161899	1100	No terminal repeats	NA	1	11	0.7646	NA	1	1.3848	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172875	1805	No terminal repeats	NA	6	11	0.7638	NA	2	3.4405	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_116538	1403	No terminal repeats	NA	1	11	0.7614	NA	1	1.2954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_227139	1018	No terminal repeats	NA	1	11	0.7573	NA	1	1.2586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_72129	1000	No terminal repeats	NA	1	11	0.7572	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174720	2501	No terminal repeats	NA	4	11	0.7566	NA	1	1.0207	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_149115	1255	No terminal repeats	NA	2	11	0.7539	NA	1	1.4359	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_173334	2550	No terminal repeats	NA	5	11	0.7522	NA	4	7.7711	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151525	1382	No terminal repeats	NA	1	11	0.7513	NA	1	0.9537	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_46969	1928	No terminal repeats	NA	5	11	0.7509	NA	1	3.0163	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_179401	1140	No terminal repeats	NA	1	11	0.7478	NA	1	1.4689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_112631	5191	No terminal repeats	NA	2	11	0.7421	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_67380	1362	No terminal repeats	NA	5	11	0.7398	NA	1	3.3348	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195654	2908	No terminal repeats	NA	5	11	0.7394	NA	0	3.3485	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_83095	5719	No terminal repeats	NA	18	11	0.7391	NA	0	0.0000	Unclassified
k141_145186	2632	No terminal repeats	NA	2	11	0.7383	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_68482	1079	No terminal repeats	NA	2	11	0.7367	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_197579	1858	No terminal repeats	NA	2	11	0.7299	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_63531	1575	No terminal repeats	NA	3	11	0.7285	NA	1	3.4224	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_196753	1576	No terminal repeats	NA	1	11	0.7274	NA	1	1.5052	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195885	2595	No terminal repeats	NA	1	11	0.7272	NA	0	0.0000	Unclassified
k141_96013	1013	No terminal repeats	NA	3	11	0.7266	NA	1	1.4951	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_214332	1465	No terminal repeats	NA	4	11	0.7260	NA	1	1.6013	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_228300	3127	No terminal repeats	NA	4	11	0.7254	NA	0	1.7183	Unclassified
k141_140193	1025	No terminal repeats	NA	3	11	0.7247	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_214479	3747	No terminal repeats	NA	3	11	0.7211	NA	1	1.3218	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_108928	1645	No terminal repeats	NA	3	11	0.7177	NA	1	1.7529	Viruses;Monodnaviria;Loebvirae;Hofneiviricota;Faserviricetes;Tubulavirales;Inoviridae
k141_145151	2673	No terminal repeats	NA	2	11	0.7089	NA	0	1.7183	Unclassified
k141_35112	1677	No terminal repeats	NA	3	11	0.7049	NA	2	4.0402	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4857	2619	No terminal repeats	NA	1	11	0.7048	NA	0	0.0000	Unclassified
k141_154545	4267	No terminal repeats	NA	3	11	0.7030	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_219872	1253	No terminal repeats	NA	2	11	0.7027	NA	1	1.3140	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
