seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
k141_716552	3492	No terminal repeats	NA	10	11	0.9690	NA	0	4.4512	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kleczkowskaviridae
k141_343696	2232	No terminal repeats	NA	4	11	0.9689	NA	3	5.3535	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1197870	4945	No terminal repeats	NA	13	11	0.9688	NA	0	3.3885	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_204625	6532	No terminal repeats	NA	8	11	0.9688	NA	3	5.6828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_645382	3100	No terminal repeats	NA	5	11	0.9688	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51955	1673	No terminal repeats	NA	1	11	0.9687	NA	1	1.5108	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_618976	2545	No terminal repeats	NA	5	11	0.9687	NA	0	6.4498	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_242648	2190	No terminal repeats	NA	5	11	0.9686	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_529755	1841	No terminal repeats	NA	1	11	0.9686	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Naomviridae
k141_253670	3601	No terminal repeats	NA	6	11	0.9685	NA	0	3.1682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_959033	1671	No terminal repeats	NA	3	11	0.9685	NA	2	3.3964	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_980622	6620	No terminal repeats	NA	16	11	0.9684	NA	0	4.8783	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_336645	1844	No terminal repeats	NA	3	11	0.9684	NA	1	3.7882	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_251939	1817	No terminal repeats	NA	3	11	0.9683	NA	1	2.8458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_559805	1302	No terminal repeats	NA	2	11	0.9683	NA	2	2.9713	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_31284	54720	No terminal repeats	NA	77	11	0.9681	NA	2	21.6233	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1055070	3815	No terminal repeats	NA	4	11	0.9681	NA	1	5.0328	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_783933	3653	No terminal repeats	NA	5	11	0.9680	NA	2	2.6680	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1169754	4032	No terminal repeats	NA	5	11	0.9680	NA	0	4.1980	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_1016730	12589	No terminal repeats	NA	14	11	0.9680	NA	2	4.3820	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_820251	5166	No terminal repeats	NA	14	11	0.9679	NA	0	4.1760	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1084001	2520	No terminal repeats	NA	4	11	0.9679	NA	0	6.6061	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_148348	3682	No terminal repeats	NA	3	11	0.9679	NA	2	2.5393	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_669413	2614	No terminal repeats	NA	4	11	0.9679	NA	2	4.4145	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_693616	1031	No terminal repeats	NA	2	11	0.9679	NA	2	3.1765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_612204	3400	No terminal repeats	NA	5	11	0.9678	NA	0	4.8560	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_786411	1633	No terminal repeats	NA	4	11	0.9677	NA	2	3.2147	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Drexlerviridae
k141_942154	3047	No terminal repeats	NA	7	11	0.9677	NA	0	6.4961	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_663461	1137	No terminal repeats	NA	2	11	0.9677	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_282302	10269	No terminal repeats	NA	14	11	0.9677	NA	2	15.5865	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_773152	2169	No terminal repeats	NA	3	11	0.9677	NA	1	2.9021	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_358362	1397	No terminal repeats	NA	1	11	0.9677	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_376641	32034	No terminal repeats	NA	40	11	0.9676	NA	5	43.7425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1119582	2146	No terminal repeats	NA	2	11	0.9676	NA	1	2.2812	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_247062	4017	No terminal repeats	NA	6	11	0.9676	NA	1	3.4366	Unclassified
k141_9841	1274	No terminal repeats	NA	2	11	0.9676	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_791587	1259	No terminal repeats	NA	3	11	0.9675	NA	1	2.7982	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_172621	1495	No terminal repeats	NA	4	11	0.9675	NA	1	3.0626	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_835779	1155	No terminal repeats	NA	3	11	0.9674	NA	1	3.0649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_708071	4073	No terminal repeats	NA	3	11	0.9674	NA	0	3.0127	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_159835	2634	No terminal repeats	NA	3	11	0.9674	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410686	2091	No terminal repeats	NA	6	11	0.9674	NA	2	8.2088	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_844207	1216	No terminal repeats	NA	3	11	0.9673	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_385062	1600	No terminal repeats	NA	4	11	0.9672	NA	2	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Naomviridae
k141_843369	1187	No terminal repeats	NA	4	11	0.9672	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1206995	3038	No terminal repeats	NA	5	11	0.9671	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_475684	1163	No terminal repeats	NA	1	11	0.9671	NA	1	1.7183	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;Iridoviridae
k141_1076669	2669	No terminal repeats	NA	8	11	0.9671	NA	0	4.8536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_76487	1635	No terminal repeats	NA	3	11	0.9671	NA	1	2.9932	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_516049	8117	No terminal repeats	NA	9	11	0.9670	NA	1	9.4908	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_218075	1110	No terminal repeats	NA	2	11	0.9669	NA	2	2.9857	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_549888	4652	No terminal repeats	NA	6	11	0.9669	NA	0	7.5610	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_362903	4692	No terminal repeats	NA	13	11	0.9669	NA	0	2.9448	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_651242	3227	No terminal repeats	NA	6	11	0.9668	NA	1	2.5346	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_180892	1687	No terminal repeats	NA	3	11	0.9668	NA	1	5.1522	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_908949	7718	No terminal repeats	NA	13	11	0.9667	NA	0	15.0759	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1180158	12129	No terminal repeats	NA	15	11	0.9666	NA	3	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_772627	1703	No terminal repeats	NA	3	11	0.9666	NA	1	3.4337	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_877807	1738	No terminal repeats	NA	1	11	0.9666	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_457341	4921	No terminal repeats	NA	7	11	0.9665	NA	0	3.1437	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1217839	2107	No terminal repeats	NA	3	11	0.9665	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;Suoliviridae
k141_340215	1069	No terminal repeats	NA	3	11	0.9664	NA	1	3.1559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_654272	1184	No terminal repeats	NA	2	11	0.9664	NA	1	3.0276	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_4797	1382	No terminal repeats	NA	2	11	0.9664	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_281206	1195	No terminal repeats	NA	3	11	0.9663	NA	1	3.4323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_480724	1932	No terminal repeats	NA	3	11	0.9663	NA	1	4.7152	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_573442	1300	No terminal repeats	NA	2	11	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
k141_318553	1545	No terminal repeats	NA	2	11	0.9663	NA	2	2.9673	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_590881	1069	No terminal repeats	NA	2	11	0.9663	NA	1	3.2071	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1160762	1160	No terminal repeats	NA	1	15	0.9663	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_862100	1785	No terminal repeats	NA	6	11	0.9663	NA	1	3.0135	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_465540	4080	No terminal repeats	NA	11	11	0.9662	NA	0	4.1307	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_317727	1017	No terminal repeats	NA	2	11	0.9662	NA	1	3.2133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_145469	2350	No terminal repeats	NA	2	11	0.9661	NA	1	2.8126	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1102947	1505	No terminal repeats	NA	3	11	0.9661	NA	1	2.5259	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_933944	7217	No terminal repeats	NA	15	11	0.9660	NA	0	15.9482	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75744	3225	No terminal repeats	NA	4	11	0.9659	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_578889	2791	No terminal repeats	NA	4	11	0.9659	NA	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_546294	4489	No terminal repeats	NA	1	11	0.9659	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_870402	1894	No terminal repeats	NA	2	11	0.9659	NA	2	2.7926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_173408	1209	No terminal repeats	NA	3	11	0.9659	NA	2	3.9641	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_681078	3577	No terminal repeats	NA	4	11	0.9658	NA	1	4.5445	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1169141	1529	No terminal repeats	NA	2	11	0.9658	NA	1	3.3916	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1089271	8760	No terminal repeats	NA	5	11	0.9657	NA	0	4.9115	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Chimalliviridae
k141_1170252	1883	No terminal repeats	NA	5	11	0.9654	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_431510	1693	No terminal repeats	NA	3	11	0.9654	NA	1	3.0185	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_134	1196	No terminal repeats	NA	1	4	0.9653	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_61665	1868	No terminal repeats	NA	1	11	0.9653	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_756558	6085	No terminal repeats	NA	12	11	0.9651	NA	0	7.2459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_940244	1297	No terminal repeats	NA	2	11	0.9651	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_585276	1697	No terminal repeats	NA	6	11	0.9649	NA	4	7.7978	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_584870	7437	No terminal repeats	NA	12	11	0.9648	NA	0	3.5257	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1182862	4715	No terminal repeats	NA	7	11	0.9648	NA	1	3.4069	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_571011	2714	No terminal repeats	NA	2	11	0.9646	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_692442	6820	No terminal repeats	NA	7	11	0.9645	NA	0	5.7721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1240616	4485	No terminal repeats	NA	8	11	0.9645	NA	0	3.6533	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_423498	4143	No terminal repeats	NA	6	11	0.9642	NA	3	7.5850	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_567774	1998	No terminal repeats	NA	3	11	0.9642	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1203915	4918	No terminal repeats	NA	5	11	0.9642	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1113835	2586	No terminal repeats	NA	2	11	0.9641	NA	1	2.8458	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_358557	8769	No terminal repeats	NA	12	11	0.9641	NA	5	14.7231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_787852	1318	No terminal repeats	NA	4	11	0.9641	NA	1	4.5854	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_54712	2123	No terminal repeats	NA	8	11	0.9641	NA	1	3.3014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1048172	2243	No terminal repeats	NA	5	11	0.9640	NA	1	5.1253	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1173966	1671	No terminal repeats	NA	4	11	0.9639	NA	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Casjensviridae
k141_1050297	3563	No terminal repeats	NA	4	11	0.9639	NA	0	3.9235	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_241981	7041	No terminal repeats	NA	9	11	0.9639	NA	0	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_349630	5671	No terminal repeats	NA	14	11	0.9638	NA	0	1.7480	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_551042	1611	No terminal repeats	NA	4	11	0.9638	NA	3	4.7649	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_870750	6805	No terminal repeats	NA	16	11	0.9636	NA	1	10.6503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_708559	1334	No terminal repeats	NA	3	11	0.9636	NA	1	4.6727	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_240163	1890	No terminal repeats	NA	4	11	0.9635	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_383994	1388	No terminal repeats	NA	2	11	0.9635	NA	1	3.3924	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_552827	1813	No terminal repeats	NA	3	11	0.9633	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_215247	3909	No terminal repeats	NA	7	11	0.9633	NA	0	6.0238	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_985105	6579	No terminal repeats	NA	7	11	0.9633	NA	0	4.1174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_75465	3317	No terminal repeats	NA	4	11	0.9633	NA	1	2.5581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_366491	4064	No terminal repeats	NA	1	11	0.9632	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_719393	2941	No terminal repeats	NA	7	11	0.9631	NA	1	5.6840	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_203958	4001	No terminal repeats	NA	1	11	0.9630	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1177882	1681	No terminal repeats	NA	2	11	0.9630	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_382140	1270	No terminal repeats	NA	2	11	0.9630	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;
k141_940660	4094	No terminal repeats	NA	5	11	0.9629	NA	0	4.4151	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_626882	2689	No terminal repeats	NA	3	11	0.9627	NA	2	5.1478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_852367	2264	No terminal repeats	NA	4	11	0.9627	NA	1	4.9323	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1227298	3779	No terminal repeats	NA	7	11	0.9627	NA	3	5.4286	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1149317	2824	No terminal repeats	NA	2	11	0.9627	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1172966	1705	No terminal repeats	NA	1	11	0.9627	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_710365	7349	No terminal repeats	NA	20	11	0.9626	NA	0	6.5973	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_391261	3808	No terminal repeats	NA	6	11	0.9625	NA	1	5.1477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1021312	4475	No terminal repeats	NA	4	11	0.9625	NA	1	3.0766	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_613307	3593	No terminal repeats	NA	3	11	0.9625	NA	1	2.7651	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1094407	4556	No terminal repeats	NA	6	11	0.9625	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_817381	18710	No terminal repeats	NA	37	11	0.9624	NA	1	12.1856	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1148479	1677	No terminal repeats	NA	3	11	0.9623	NA	1	3.2215	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_829493	2749	No terminal repeats	NA	6	11	0.9623	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_528091	11316	No terminal repeats	NA	15	11	0.9621	NA	0	9.7124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_558296	1299	No terminal repeats	NA	2	11	0.9621	NA	1	2.6420	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_174277	4463	No terminal repeats	NA	8	11	0.9619	NA	0	4.0124	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_87335	4777	No terminal repeats	NA	11	11	0.9618	NA	0	2.9055	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_366749	1299	No terminal repeats	NA	5	11	0.9618	NA	1	6.0598	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_640374	2084	No terminal repeats	NA	2	11	0.9618	NA	1	2.9926	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1097644	1287	No terminal repeats	NA	3	11	0.9616	NA	2	5.1507	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_865390	5956	No terminal repeats	NA	7	11	0.9616	NA	2	3.4316	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_51281	2994	No terminal repeats	NA	4	11	0.9613	NA	1	2.6101	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_512050	1143	No terminal repeats	NA	2	11	0.9613	NA	1	3.0698	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_410055	1477	No terminal repeats	NA	1	11	0.9612	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_195825	2562	No terminal repeats	NA	2	11	0.9611	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_577357	1052	No terminal repeats	NA	2	11	0.9611	NA	1	2.6159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_907630	1956	No terminal repeats	NA	1	11	0.9610	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_706408	1272	No terminal repeats	NA	2	11	0.9610	NA	2	2.9220	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_997696	1101	No terminal repeats	NA	1	11	0.9609	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_588327	1204	No terminal repeats	NA	2	11	0.9607	NA	1	3.1997	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_964810	2609	No terminal repeats	NA	7	11	0.9607	NA	0	3.1496	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Herelleviridae
k141_1061175	1186	No terminal repeats	NA	2	11	0.9607	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_86428	1140	No terminal repeats	NA	1	11	0.9606	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_30082	1328	No terminal repeats	NA	3	11	0.9606	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1047159	1758	No terminal repeats	NA	3	11	0.9606	NA	3	4.5202	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_669566	4406	No terminal repeats	NA	5	11	0.9605	NA	0	2.9160	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153662	1748	No terminal repeats	NA	4	11	0.9604	NA	1	3.0174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_838363	1518	No terminal repeats	NA	4	11	0.9604	NA	1	4.8112	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_151415	2359	No terminal repeats	NA	3	11	0.9602	NA	1	1.5986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_153553	3097	No terminal repeats	NA	11	11	0.9602	NA	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_955664	1706	No terminal repeats	NA	2	11	0.9602	NA	1	1.5070	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_1200305	1061	No terminal repeats	NA	2	11	0.9601	NA	2	3.4351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_800076	1940	No terminal repeats	NA	2	11	0.9600	NA	1	1.7183	Unclassified
k141_768450	2801	No terminal repeats	NA	7	11	0.9599	NA	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_370634	1855	No terminal repeats	NA	2	11	0.9599	NA	1	1.7170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_603197	1397	No terminal repeats	NA	2	11	0.9598	NA	2	2.7027	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_499189	1024	No terminal repeats	NA	2	11	0.9598	NA	1	3.4366	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_618707	2058	No terminal repeats	NA	6	11	0.9597	NA	1	4.1367	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_588906	1855	No terminal repeats	NA	7	11	0.9596	NA	1	1.5831	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
k141_420195	2540	No terminal repeats	NA	4	11	0.9595	NA	2	2.8418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
